"","individualIDSource","Period","Diagnosis","`Age (Numeric)`","Ethnicity","Sex","Cause of Death","Residuals"
"ENSG00000166855",0.351097343385299,0.0829505716191918,0.0173773027213553,1.48799676985842e-05,0.000575780709021573,0.000873427037467268,0,0.547110694559966
"ENSG00000166860",0.156955392056813,0.622939283662267,0.00620944026954128,0.00171525560737445,0,9.68677584561087e-13,2.08246768850079e-13,0.212180628402828
"ENSG00000166862",0.377061861792895,0,0.00721460986173618,0.0016154450673028,0,0.00182951509119625,0,0.61227856818687
"ENSG00000166863",0.171842401172833,0.579320723531018,0.00148661944363405,0.0364595892491992,0.000276795498637865,8.69687743459317e-05,0.000691662171852829,0.209835240158479
"ENSG00000166881",0.298478755879256,0.212034541929913,0.0241560665955771,0.00644570888312086,3.94185656140462e-13,0.00323793702774225,0,0.455646989683996
"ENSG00000166886",0.586284204211029,0,0.00763826216379049,0.00230179354702204,0,0.0012541058613869,0,0.402521634216772
"ENSG00000166887",0.374722165137528,0.13227391162309,0.0134582777252301,0.00139663349797949,0.00443730089435168,3.76426343096313e-10,1.5394258881813e-10,0.473711710591452
"ENSG00000166888",0.339398888139213,0.422459366565544,0.00615723821286717,0.000799939814223132,0,0,0,0.231184567268153
"ENSG00000166889",0.539611499501221,0.0358546265767142,0.0108954515682589,0.00561533186983546,4.4024148054424e-11,0.00186890222037746,0,0.406154188219569
"ENSG00000166896",0.426254808603455,0.0215944103173642,0.0112694474259673,0.0209593531811128,0.00171544363655626,8.21649166731359e-15,0,0.518206536835536
"ENSG00000166897",0.482108441436691,1.64925829771644e-11,0.0122085840455687,0.00551868663241409,0.000991739875937664,0.000565074772313346,0,0.498607473220583
"ENSG00000166900",0.40450566428971,0.0989304245451045,0.0115546523115295,0.000116429696696584,0,1.23592934371409e-13,0,0.484892829156836
"ENSG00000166902",0.53489347758517,0,0.0100462856796373,0.00184320461802525,0.00337401471493132,2.16768492253435e-12,7.29902920891116e-13,0.449843017399339
"ENSG00000166908",0.336702926486017,0.278966111551164,0.00406516264260213,0.00273072796687171,2.60722995657477e-12,3.26537521469672e-12,0,0.377535071347472
"ENSG00000166912",0.258115808352669,0.260722783623226,0.0158245608672219,0.0102157542128626,0.00480769530873973,0.00264766505264139,0,0.44766573258264
"ENSG00000166913",0.413399836168335,0,0.00330266728831653,0.00571134811614454,5.81712004921547e-12,2.57315344919526e-13,0,0.577586148421129
"ENSG00000166922",0.435041955252999,0,0.0039255139923271,0.0170351513403889,3.45786143155406e-11,8.94546748500452e-05,3.60170842078323e-12,0.543907924701255
"ENSG00000166923",0.304572544003924,0,0.0132705498618047,0.00444887189568853,0.0138267375005224,0.000629512490470871,0.00168165426120089,0.661570129986388
"ENSG00000166924",0.583238079901477,0.0449713095135214,0.00398712878533467,0.00848176370083996,0.00514950679100437,0.00328851351050903,0,0.350883697797314
"ENSG00000166925",0.165738533419468,0.699388654052918,0.00130597339271582,0.00601728819815327,0.000465287245378505,0.00013469653031819,0.00109118979631766,0.12585837736473
"ENSG00000166927",0.130913861391358,0,0.0267951758767695,0.0252628474594666,2.6469866142951e-13,0.00172138469710078,0.0121477535944386,0.803158976980602
"ENSG00000166938",0.449085701882943,2.11883952626064e-10,0.0182727030017009,0.00057648148441523,0.00643201435299826,0,1.03004485111612e-13,0.525633099065956
"ENSG00000166946",0.469013963729436,0.0772545225209056,0.00747111187209672,0.00280315421651764,9.7598790913698e-15,0,0,0.443457247661034
"ENSG00000166949",0.228559095869228,0.522761153702268,0.00677688466328328,0.00262058661910111,3.39476510351913e-13,1.81626308327639e-13,0.000915608950629863,0.238366670194969
"ENSG00000166963",0.153694406575762,0.60929649072366,0.00377430311697533,9.47080287855401e-05,6.9392989207175e-12,7.64536130246023e-12,1.40425723505845e-12,0.233140091538828
"ENSG00000166965",0.468634640016601,4.91705538050636e-12,0.00796867185646918,0.00398358713493807,0,0.00173769673748122,0,0.517675404249593
"ENSG00000166971",0.554707677591321,3.14692017363234e-11,0.0133382662514557,7.84326562440905e-07,0,7.23598283733367e-13,0,0.431953271798468
"ENSG00000166974",0.450489357359833,0,0.00957971142407225,0.000888879548597637,0,0.000550220945569312,1.61998450387441e-12,0.538491830720307
"ENSG00000166979",0.386271731901972,0.217662888130815,0.0105581951787762,0.0207003702641859,0.00269834928839786,0.00318543546754764,0,0.358923029768305
"ENSG00000166986",0.429606103505578,0.10206290398436,0.01507036743727,0.00140492574720136,9.49824512381008e-14,5.39684292212488e-12,0,0.4518556993201
"ENSG00000166987",0.603218036510359,6.95494846060599e-11,0.00794375616110935,0.0063167450938893,4.8802333218572e-14,0,0.000652795185820061,0.381868666979224
"ENSG00000166997",0.370214113320784,0.331227824577637,0.0152705070490272,0.000983412536481885,1.68320825753207e-10,3.74135421255115e-12,4.12498250643342e-11,0.282304142302758
"ENSG00000167004",0.55480889884777,1.86807952617275e-11,0.0140290651008437,0.0004300858466016,0.00202470869947371,0.00241815872174563,0,0.426289082764885
"ENSG00000167005",0.427965687112809,0.107298883475963,0.00849677065771676,0.00322536670763031,0.00248838421763461,6.84979229292281e-13,0,0.450524907827562
"ENSG00000167011",0.152794878724132,0.733085193273402,0,0.0012107770510201,2.78866373937986e-15,0.00250356497646157,0.000257548271626584,0.110148037703355
"ENSG00000167037",0.395019817656208,1.52755013099275e-09,0.00879627192995775,0.00561408117073335,1.73778658537095e-12,0.000567251960885427,0,0.590002575752927
"ENSG00000167065",0.142049432326398,0.599354453934162,0.0142159544307497,0.000125400336693901,0.00122109265716119,0.000972459754443625,0.000299095568904272,0.241762110991488
"ENSG00000167074",0.224943631618504,0.54204612288823,0.00440216357694102,3.82811585004705e-05,1.02371122870009e-12,5.84200658034802e-12,0,0.228569800750958
"ENSG00000167077",0.217484711240575,0.245137518509376,0.00414861948638832,0.00443912360767579,0.0306759832845469,2.92802000748282e-14,0.00417955755741502,0.493934486313995
"ENSG00000167081",0.393087640084627,0,0.0177966340035707,0.000513934933120632,0,0.00957658880690721,0,0.579025202171774
"ENSG00000167085",0.597902709858362,2.30992906072778e-09,0.0103598653651476,0.00171848060207392,0.0129406525212711,6.370464569874e-12,0,0.377078289336846
"ENSG00000167088",0.376787523903192,0.101010377127265,0.0136142490378752,0.000332728860804064,0.00375576473987022,3.36524146090315e-12,0,0.504499356327628
"ENSG00000167100",0.370112539265435,0.383273648984497,0.0110648404775122,0.00688505332980791,1.53319368066544e-12,1.19764137654648e-13,0,0.228663917941095
"ENSG00000167103",0.464716506487928,0.0402638364720016,8.11103928320829e-05,0.0111665238610675,0,0.00147338004430017,0,0.482298642741871
"ENSG00000167106",0.403344740588961,0.298851285468903,0.00899476682385264,0.00208862549675272,0,0.000586452053563504,2.71144206567734e-14,0.28613412956794
"ENSG00000167107",0.394559204602004,0.255100780137265,0.0282594073488105,0.00336612105801347,1.27907152554453e-12,7.56080686037388e-11,0,0.31871448677702
"ENSG00000167110",0.443476197012358,0,0.0133131020861235,0.00400803821631185,0,1.75060966022066e-13,0,0.539202662685032
"ENSG00000167112",0.534554999044811,0,0.0092368258782137,0.0049992577056712,0.0153453588343227,0.000337151250392361,7.53605021065791e-15,0.435526407286582
"ENSG00000167113",0.589155680988994,0,0.00861703723187618,0.00011235434010566,8.78970991586857e-13,5.0620231963697e-13,0,0.402114927437639
"ENSG00000167114",0.590205762548954,3.79429183703992e-09,0.00278475102796497,0.00310834673539452,0,0.00163039899396097,0,0.402270736899434
"ENSG00000167118",0.647599863047382,2.6795101788054e-09,0.00629279959103793,0.00304938346980037,0.0183863523667342,3.06637333821342e-12,5.5865095691633e-12,0.324671598836883
"ENSG00000167123",0.376871713372906,0.198687806400657,0.00892369537127639,0.0259059004798549,0.0251999027753444,0.00238042233412657,0,0.362030559265835
"ENSG00000167130",0.507819523942279,0.112427759993094,0.00789470934883667,0.00172635089413153,0.00658199584251379,0.000387210022468202,0,0.363162449956677
"ENSG00000167131",0.371918899880038,0,0.00757028819330926,0.0109641217333205,0,0.000233571361906829,1.59271268236946e-13,0.609313118831266
"ENSG00000167136",0.491490901302817,0,0.00804742800540048,0.00636800123038963,0.0562146183363611,0.000297219034985637,0,0.437581832090047
"ENSG00000167173",0.389296188701554,0.244517426648302,0.0106596295485331,0.000145203140848064,0,7.04249070311711e-13,0,0.355381551960058
"ENSG00000167178",0.110522632865691,0.747737671225161,0.00115401640953216,0.00129182643727345,5.5614623228225e-12,0.000201540254586628,1.23760433450318e-11,0.139092312789817
"ENSG00000167182",0.773026805685894,0.0218457788689849,0.00244329088002551,0.00043559840750579,0.000584439087663844,2.68331916916041e-11,9.29743686101698e-05,0.201571112674482
"ENSG00000167186",0.408150376892127,0,0.0176961812308794,0.00498716878755668,0.0138986161138267,2.62135550028132e-14,0,0.555267656975584
"ENSG00000167191",0.256472963082347,0.339444385280526,0.0244390103199947,0.0162969189750292,0,0.00299622703207976,9.48233892069545e-12,0.360350495300541
"ENSG00000167193",0.360294865156812,0.267719492718986,0.0110767530745798,0.00311444732765178,0.00322184626228406,2.06972326334849e-13,0,0.354572595459479
"ENSG00000167196",0.383603997263654,0.116033442602767,0.0127414106450043,0.000787712882236379,0.00141251695710955,0.000138557735282356,0,0.485282361913946
"ENSG00000167202",0.33911819592327,0.0631532069453531,0.027018437943967,0.01568327041088,4.53353584048448e-12,0.00198592450125925,2.50362551529177e-12,0.553040964268234
"ENSG00000167216",0.362169886780229,0.105776889697665,0.0295775500216848,0.0105294301102504,4.00980185468074e-12,0.000898365752150326,2.84222926098319e-11,0.491047877605588
"ENSG00000167220",0.494468064161939,0,0.0124961581768082,9.95546971023262e-07,3.51579663413001e-11,3.62196016446863e-13,1.13683635955144e-12,0.493034782077625
"ENSG00000167232",0.179318741587317,0.616605997561695,0.00350962822685755,0.000601864000222377,0,0.00031463242242419,0,0.199649136201484
"ENSG00000167244",0.599010808872926,0,0.0223975659360537,0.00520806584044805,0.00102961289060821,6.42625422479485e-14,0.00525196434713965,0.36710198211276
"ENSG00000167257",0.374480236726473,0.120082274868551,0.0162165990053958,0.00138879517512482,1.84872462495605e-14,4.73515058138769e-05,0,0.487784742718623
"ENSG00000167258",0.2493751804006,0.311520280794876,0.0196631016228192,0.00561011906389432,0,0.000957596863486583,0,0.412873721254324
"ENSG00000167264",0.396292989342217,0.0428705995931742,0.0127423612791629,3.3996739760266e-05,0.0155730968172999,0.000466246507766281,0,0.53202070972062
"ENSG00000167272",0.464021852315388,0.203932600923835,0.00820239401679816,0.000359909574502252,0.00779418701441557,6.27499110440326e-05,0.000337145521903363,0.315289160722113
"ENSG00000167280",0.522375467879084,0,0.025048280211366,0.000137776146086605,0.00720314936261792,2.20027436967673e-15,0.00751768961280134,0.437717636788042
"ENSG00000167281",0.42457650399848,0.248760772725851,0.00482005396813093,0.000461010561398059,0.00285260206312134,3.59950893830123e-14,0,0.318529056682983
"ENSG00000167283",0.295056261130843,0,0.0157779694571783,0.00656218181879127,0.000876310990074022,3.96311957671551e-14,0.00114927205369597,0.680578004549378
"ENSG00000167291",0.427642650230495,0.206776624325118,0.0164295721559344,0.000416829310727552,5.19609565738472e-10,1.5588891367628e-12,0,0.348734323456556
"ENSG00000167302",0.461347482490302,0.224113421871648,0.0265067996268997,0.00175930562041855,0.00101448389099245,3.21554795148189e-11,0.00278178343042043,0.282476723037164
"ENSG00000167306",0.108716587147752,0.699053906064754,0.00146301520327078,0.00284451602365271,0,0.000337803553560432,0,0.187584172007009
"ENSG00000167315",0.471106597158055,0,0.0148300787408668,0.00931869702017971,0.0105402180446487,0.0057698061402347,0,0.488434602896015
"ENSG00000167323",0.311295035066832,0.388149373306055,0.00575402444715884,0.00604808249337069,0,0,0,0.288753484686583
"ENSG00000167325",0.275819094363052,0.348557101257489,0.00883916887961634,5.16131907123178e-05,0.00924328317489076,3.71073003505934e-14,0,0.357489739134202
"ENSG00000167333",0.448752791145037,0.02349839090847,0.0210305127088715,2.98650763656492e-05,0,1.58557610435363e-17,0,0.506688440161256
"ENSG00000167363",0.505966058228851,0.210956803504208,0.00524119401900916,0.00380659493520372,1.03380981955895e-05,0,0,0.274019011214533
"ENSG00000167371",0.593976310506055,0,0.00442623997197827,0.000200247791737352,0.00110444701273485,3.5291246492028e-05,4.7052083239849e-13,0.400257463470531
"ENSG00000167377",0.320241900947474,0.340984872990071,0.00922364778128611,0.00118977060267177,0.00165805863051055,1.73525500243102e-05,3.40122108491769e-12,0.326684396494561
"ENSG00000167378",0.284339503576583,0.251350777806016,0.00931854757330475,0.00195228320932204,2.63516757901156e-14,1.31826011873056e-10,0,0.453038887702922
"ENSG00000167380",0.276132110141555,0.19362004654267,0.0206353187604989,0.000158466424022253,1.12893667767578e-12,0.000216765849522403,6.07976762950114e-13,0.509237292279994
"ENSG00000167383",0.113887368733804,0.581279613317655,0.015238220989957,0.0168682347967798,2.08203400038178e-14,0.000144785498704296,0.000914933367512541,0.271666843295566
"ENSG00000167384",0.15517680124291,0.605417310167948,0.00729280938108666,3.65264571051715e-05,0.0018787548050757,0,0,0.230197797945875
"ENSG00000167393",0.410599228530558,0.288154307422237,0.0122325273952937,0.000124708756650872,0.00552777701689921,0.014642351758898,0.00481585190294036,0.263903247216522
"ENSG00000167394",0.492975943229329,0.130002590525603,0.0050063053303014,0.00178738007874789,5.31925352623519e-12,3.54228074453527e-12,0,0.370227780827157
"ENSG00000167395",0.346129101509169,0.287729832123968,0.017500575733923,0.00130324183522403,0,0,4.19321458631226e-13,0.347337248797297
"ENSG00000167397",0.636600646355968,0.0361134094896452,0.00739433324542661,4.80880712280576e-05,0,0.000793148198140651,0,0.319050374639591
"ENSG00000167414",0.0860919368132693,0.702945165051419,0.000245031321147577,0.000845970372955988,0.000731673971802771,0,0,0.209140222469405
"ENSG00000167434",0.174448486510509,0.651039294610231,0.00343532146229371,0.0133117463411282,9.04540029229395e-11,1.56706473462892e-13,0,0.157765150985226
"ENSG00000167447",0.322569183989052,0.275720917837185,0.0097809942347733,0.00179026103318904,0.00295748600665991,0,0,0.387181156899141
"ENSG00000167460",0.497630720097177,0.0869311435669592,0.0177732954736426,2.30161677303803e-05,0.0046106682175847,0.00220835703893938,1.63046616225284e-11,0.390822799421662
"ENSG00000167461",0.43543905847491,0.0459773206211239,0.0158111936830743,0.00212824599907101,0,1.00212751948285e-13,0,0.50064418122172
"ENSG00000167468",0.527596265492011,0,0.00947921573168688,0.00489738149631797,1.9843738321681e-13,8.07975184484484e-14,0,0.458027137279705
"ENSG00000167470",0.534995155816787,0.14894902837208,0.00941528269403154,0.000470832000991053,0.000723725807917905,1.72031988648866e-05,0.0206052370134888,0.284823535095839
"ENSG00000167476",0.474927579178263,0,0.000144686340232921,0.00103387163195943,0.0031112523451012,0.00863019984730272,0.0283948457864843,0.483757564870656
"ENSG00000167487",0.553968344322133,0.0718072093661583,0.010132324436225,0.00106812352058294,2.1555523398131e-12,0.000380273665547744,0,0.362643724687198
"ENSG00000167491",0.572266582757266,0,0.0154655280271136,0.00182482894819799,1.65823107857556e-12,0,0.00162046625448476,0.408822594011279
"ENSG00000167508",0.430545701220355,0.251992178388974,0.00370400634552877,0.0163571172919497,0.00449891505264262,0.000335355946770452,7.33612232862643e-13,0.292566725753045
"ENSG00000167513",0.486261148748678,0,0.000165817062370665,0.00705475697085376,0.00454523650965382,0.00292706085415687,6.5507934977506e-13,0.499045979853632
"ENSG00000167515",0.479963846111585,1.4840734685324e-10,0.0136816518922349,0.00969270670243237,0.0087272965416692,0.000398321548181198,7.677497383978e-12,0.487536177047812
"ENSG00000167522",0.463366611258798,0,0.0206321052618653,0.000852962304221444,1.4482061295556e-10,3.44897100616898e-12,1.92038744034357e-12,0.515148321024926
"ENSG00000167523",0.476165947332576,0.0880349796118454,0.0118897938507644,3.95797673113787e-05,1.52308754616213e-05,0,2.9201979217594e-50,0.423854468562041
"ENSG00000167524",0.293952289088357,0.0454760851491378,0.0221373225541245,0.0147508291398861,1.04145982739667e-13,0,0,0.62368347406839
"ENSG00000167525",0.527148807908674,0.151715549735509,0.00786082331778787,0.00487083233723058,0,0,0.000117691710162111,0.308286294990636
"ENSG00000167526",0.337959663613103,0.429925192233301,0.0274108622484007,0.000128756224573078,0.00365018242903636,0.00100751374890432,0.00114092299770472,0.198776906504977
"ENSG00000167528",0.304923809068189,0.267713809596235,0.0145634588190104,0.000103643142437993,0.00122906274357799,2.11908216422947e-14,0,0.411466216630529
"ENSG00000167535",0.4596457150919,0,0.0107469238909472,0.0335143667130004,0,6.99569563477435e-12,1.65553754724583e-11,0.496092994280602
"ENSG00000167536",0.165495982727001,0.63944660327152,0.00657082508924766,5.65009792069906e-05,7.43656627177919e-14,1.59721899318424e-15,0,0.188430087932948
"ENSG00000167543",0.574257679684247,0.0348533998364845,0.0180990837648251,0.0098457452678699,0.00975564302969324,2.11877364897382e-13,0.00448672686931183,0.348701721547357
"ENSG00000167548",0.43615536117282,0,0.0153190819788742,0.00170592060390991,2.61736447113485e-13,4.80741289849622e-12,0.0005051104128366,0.546314525826491
"ENSG00000167549",0.246829745892568,0.548793136862402,0.0041336543526877,0.00461147732020485,0.0014903262007505,0.000210170383270635,0,0.193931488988116
"ENSG00000167550",0.275114786724405,0.383449681744418,0.00409916110336843,0.0213190527622813,0.00282197080053568,0.00283897019822502,0,0.310356376666767
"ENSG00000167552",0.13784068377356,0.691114468793687,0.00285009477254637,0.00864448299124536,0.0107461170697028,2.30338877358492e-12,0,0.148804152596955
"ENSG00000167553",0.228393813730785,0.597163398063517,0.00609660362009775,0.00123649370379642,0.00756419488210607,0.00243938163997172,0.00251380253569405,0.154592311824032
"ENSG00000167554",0.176039125496029,0.454278201443231,0.0238012158622833,2.53782728323552e-05,0.000268370050208553,0.00246163104563175,7.08995038370065e-12,0.343126077822694
"ENSG00000167555",0.221581020215624,0.336133261858714,0.0222868618762028,6.70401544250936e-05,1.44811195604605e-13,0.000441476028501299,0,0.419490339866388
"ENSG00000167562",0.202965611759634,0.347718736600059,0.0327487131340956,0.000964126939375064,0,0.00260765283573754,0,0.412995158731098
"ENSG00000167565",0.47829972391748,0,0.0336600370340447,0.00541309381388735,0.0132053580859613,0.00276285835853127,0.0121207773296859,0.454538151460409
"ENSG00000167566",0.57660883771017,0.0263463577540695,0.0184709751027154,0.000358282144016041,0.00423772426465147,3.61621667677337e-13,0.00119577855912923,0.372782044464887
"ENSG00000167578",0.743818576053544,0,0.00131151904983463,0.000368310770707145,2.8599971190751e-12,2.82050306491828e-11,0,0.254501594094849
"ENSG00000167588",0.23017008688689,0.328705347789234,0.00962122867101732,0.0279214696029265,0.0242979559515862,0.000558379221205708,0.00106085595116729,0.377664675925973
"ENSG00000167595",0.546022903163275,0,0.00521662814160652,0.00457357888221123,1.85629495476753e-12,8.478515278645e-14,0.00153127997673518,0.442655609834231
"ENSG00000167601",0.301342206499435,0.340567546567676,0.0192326444949214,0.000210702256454504,0.000952223456022661,9.08442881404988e-05,0,0.33760383243735
"ENSG00000167604",0.435192263376628,8.948155349536e-11,0.00694091607428119,0.0014629526255972,1.35872214367887e-09,2.36322910653685e-12,0.0121098856223795,0.544293980850547
"ENSG00000167608",0.645985624908288,1.13345651264862e-11,0.0017925365636015,0.000117669500644462,2.1614865565233e-14,1.44925551465813e-14,0,0.352104169016095
"ENSG00000167613",0.120013396721947,0.128328616752652,0.0199863812913993,0.0101088825763744,1.05119794628482e-10,0.000188488969995256,0.0269703096960115,0.694403923886501
"ENSG00000167614",0.173995002688083,0.674801135903458,0.00206781351515653,0.000824704034984391,0,0.000221762578107561,4.3096838387493e-14,0.148089581280167
"ENSG00000167615",0.626947188023775,0,0.0289034571831971,0.00823918091665016,0.000947730341420849,2.01029385739099e-15,0.00236260119312645,0.332599842341828
"ENSG00000167617",0.462363985012872,0,0.00970952619916408,0.012184100475989,0,0.00129988859979134,0,0.514442499712184
"ENSG00000167619",0.550647828254789,1.34284936110545e-09,0.00777298790833377,0.00302454867535408,0,8.17792494308552e-05,0,0.438472854569243
"ENSG00000167625",0.432537484434003,0.152160403892536,0.0131797573190019,0.000159317865559574,0.00869809460402079,0,0,0.393264941884879
"ENSG00000167632",0.514147104610516,0,0.0123258809695947,0.000271277516481663,0,1.47392339752585e-12,0,0.473255736901933
"ENSG00000167635",0.199130439611755,0.485989782517085,0.0119551263435369,0.00353500316717493,0.0018077474933148,0.000213900007134487,0,0.297368000859998
"ENSG00000167637",0.180723936812848,0.318372534679343,0.0241989452975849,1.1173892417582e-05,3.53463431335758e-10,1.90504589800581e-11,3.36927270658931e-11,0.476693408911601
"ENSG00000167641",0.288111726731152,0.521333808051708,0.000331825350514951,0.000547810723620831,2.88609812997992e-14,5.61701643795327e-13,0,0.189674829142413
"ENSG00000167642",0.506787364769158,0,0.00434691478995734,0.00663392675277737,0,0.000239501264715026,1.25148198433718e-12,0.481992292422141
"ENSG00000167645",0.626873359931458,0,0.00452413973314626,0.0116384683333894,0.0146044995054754,0,7.43849885404965e-13,0.342359532495788
"ENSG00000167654",0.42966032021409,0,0.00531460889531117,0.01119236027891,1.94392428409908e-12,0.00131020797727785,0,0.552522502632467
"ENSG00000167656",0.373890281224766,0.105927680748712,0.000984681590668818,0.00118201542167234,0.00652648594127212,3.64656175379591e-13,0.0082667078982958,0.503222147174248
"ENSG00000167657",0.555258370211483,2.73259497921809e-09,0.00796041508601204,0.00435379407976553,0.007901228897588,0.00106480282026,3.72868936296985e-12,0.423461386168568
"ENSG00000167658",0.300080794710723,0.254876072438536,0.0163650344786859,0.00927198622457634,2.43360456536306e-11,0.00160486962409437,1.74149749683394e-11,0.417801242481633
"ENSG00000167670",0.460414400522428,0.0823308228758331,0.0175288567676328,0.000806648386335683,8.56929494681672e-12,1.89703417978962e-13,0,0.438919271439012
"ENSG00000167671",0.518618201027972,9.54086406150657e-11,0.00907070345189456,0.00236823578479262,0,0,0,0.469942859639932
"ENSG00000167674",0.58771636531534,0.0933767197118978,0.0110746591261142,0.000140484841312207,9.56130720165675e-13,1.52318444510526e-11,0,0.307691770989148
"ENSG00000167676",0.284510535063541,0,0.0273722906709216,0.110963871598181,3.24624239952601e-11,1.59834354598374e-12,1.72977033329225e-11,0.577153302615998
"ENSG00000167680",0.556113195022441,0,0.00750192659064391,0.0197031435717474,0.00527751805459986,0.00102741518109946,0,0.410376801579468
"ENSG00000167685",0.645972137371072,0,0.0371600350944013,0.00185819470686354,0,5.53974926618629e-13,1.82942512369289e-12,0.31500963282528
"ENSG00000167693",0.270296151109354,0.485214384994619,0.0109268990388889,0.000398273850602187,0.00200864979339527,0.000740884957579662,0.00149907436126056,0.2289156818943
"ENSG00000167695",0.484031144394264,0.208859843193633,0.0043051958119593,0.00024933595671289,0.000350464472985633,5.09801392659251e-12,0,0.302204016165347
"ENSG00000167699",0.550523253271226,0.0349065782437547,0.00931620358452213,0.00341503862056778,1.60714931364661e-13,0,0,0.401838926279769
"ENSG00000167700",0.626316478221572,0.0138481324693821,0.000560174688946018,0.0029593697206672,0.00237942287286351,0.00692488555378553,0,0.347011536472783
"ENSG00000167701",0.556311516094273,0.060763876886724,0.00895194789754647,0.0117147695172282,2.39599652981948e-12,0.00182812665247878,0.000520765708696478,0.359908997240657
"ENSG00000167702",0.618177085700125,0,0.00559515892741813,0.00199839630461964,0.00313869872726818,0.000622873238034283,0,0.370467787102535
"ENSG00000167703",0.510958621022968,0,0.0136911497106377,3.7208233983869e-05,6.74985522223253e-14,0,0,0.475313021032343
"ENSG00000167705",0.374753495677434,0.337440068152725,0.00395744285935775,0.00744724936521055,0.0162834057518104,8.56325139376008e-05,0,0.260032705679525
"ENSG00000167716",0.514454840009197,7.62953930154906e-10,0.0156325687729476,0.00670337860302445,4.70217455037082e-12,0,0,0.463209211847175
"ENSG00000167720",0.395833747470747,0.262416766316542,0.00390736552786905,0.0051771262167365,0.0118650893738544,1.44875530821209e-09,0,0.320799903645496
"ENSG00000167721",0.435060263177417,0.0799437897955196,0.0136347896698347,0.00123044516831041,1.82747535160621e-10,1.02782023059294e-12,0,0.470130712005143
"ENSG00000167723",0.276740417778225,0.298525913981415,0.0206906277533751,0.0137382593831788,0.00485341081810447,0,0.00381817955553424,0.381633190730168
"ENSG00000167733",0.565660146425473,0.0491505798525729,0.00208146022011474,0.0158021169413972,0.00676258586127223,0.00424258768343839,2.71511741264146e-10,0.35630052274422
"ENSG00000167740",0.51401473878503,0,0.0048536311736731,0.00132558786452363,0.015876154603236,2.39023060746628e-14,0,0.463929887573514
"ENSG00000167747",0.33172817515776,0.36834385403222,0.00135702006973464,0.00339857697349627,0.0158560377177834,1.66688722483361e-14,0,0.279316336048988
"ENSG00000167754",0.241578187465889,0.37671847116715,9.6894097013152e-05,0.0485684805828861,0.00784841599395122,0.00217751486630163,2.46425464514638e-08,0.323012011184262
"ENSG00000167755",0.229638724343168,0.466919785355992,0.00254594661383342,0.00517264379432677,0.00814823520618456,0.000476867541700177,0,0.287097797144795
"ENSG00000167765",0.40768507047167,0,0.0213043348897041,0.00911963354466249,6.69640444192837e-13,0.000231368930818805,0,0.561659592162475
"ENSG00000167766",0.208754440604797,0.381933504980467,0.0283819721176241,0.0102058209802574,0.00478483538844665,0.00260159004648564,0.00190236255817044,0.361435473323751
"ENSG00000167770",0.609268636981649,0,0.00415596528392451,0.00605470810552072,0.000739731363690732,6.85530375353217e-06,3.63167529391507e-14,0.379774102961425
"ENSG00000167771",0.359831540478253,0.391028466534304,0.00157049428279248,0.00470443500050882,0.00396712799177479,0.00115207472243733,0,0.237745860989929
"ENSG00000167772",0.172156738444949,0,0.0171371701262531,0.062754200542145,0,0.000869546023167931,0.0166693518223061,0.730412993041179
"ENSG00000167775",0.676143448913398,1.44218032261562e-10,0.0105778737441256,0.00548612296500682,0.0138285712077459,6.77706245008502e-12,0,0.293963983018728
"ENSG00000167778",0.281324749317433,0.468382388797615,0.0025549866732885,0.00396431322227684,0,0.00138950179981592,0,0.24238406018957
"ENSG00000167779",0.310242419614718,0.379058692341044,0.00975558479154886,0.000108761279886047,0.00743679628007052,0.000734391527514763,2.99658617071408e-13,0.292663354164918
"ENSG00000167785",0.116515507213562,0.705844540033752,0.00879255316122953,0.000989179314002798,0.00175015899568551,2.49057676328066e-05,0.000536493943797548,0.165546661570338
"ENSG00000167792",0.532077277325632,6.07499216488428e-11,0.00736933167621148,0.00236220919304182,0,0.00113505697202544,0,0.457056124772339
"ENSG00000167797",0.701137138828927,0,0.00917794396960062,0.000619398277252376,0,0.000621441671971124,0,0.288444077252249
"ENSG00000167799",0.534783998937347,0,0.00437027353496647,0.0135108051204167,0.0130273677593569,8.20091964089796e-13,0.000825322787312341,0.433482231859781
"ENSG00000167807",0.520519861743263,0.0917009437987146,1.48503643160367e-13,0.000862567582293135,0.00959426833956717,0.00645388485821165,0,0.370868473677802
"ENSG00000167815",0.535607760848364,0,0.00906772522577235,0.00240107480684995,1.15537155510734e-12,5.01496429776886e-12,0,0.452923439112843
"ENSG00000167840",0.151472007243181,0.673026653893245,0.00571889843792496,1.85121493726306e-05,3.63962528313639e-13,7.58590846972435e-15,5.38858112373109e-12,0.169763928270516
"ENSG00000167842",0.32070600495056,0.286856447335451,0.0129189560136944,0.00153037886725254,0.00947701150656494,0.0027172294236078,9.10807796689683e-12,0.365793971893761
"ENSG00000167851",0.153413230072738,0,0.00672388530585858,0.00727394853098941,0,1.26955658185316e-11,0.0125454671797328,0.820043468897985
"ENSG00000167861",0.611673822023704,0,0.0167705300741763,0.00420702581307292,1.12250525141608e-11,3.14314264710257e-13,0,0.367348622077508
"ENSG00000167862",0.463451765924651,1.00795480459849e-11,0.0097236716761833,0.000249606156102699,2.18558111165394e-05,0,1.18875978482648e-12,0.526553100420678
