"","Period","`Mito Ratio`","Regions","RIN","`Age (Numeric)`","`Mapping Rate`","`rRNA ratio`","Diagnosis","`Total N Reads`","Sex","Residuals"
"ENSG00000090054",0.193420967199898,0.610080321170353,0.015663404591355,0.039273291938669,0.00152443247125669,0.0014874815913226,0.000424285906348155,0.00550112788549102,0.000133424960390241,0.00360142583443939,0.128889836450477
"ENSG00000196305",0.0870131362529976,0.604993619893543,0.037816797503633,0.100568316777158,0.00155569980148366,0.00347585360531081,0.00373471905398844,0.0067062775338915,8.49419246587272e-05,0.00202831323994296,0.152022324413392
"ENSG00000198000",0.231113768990608,0.546757392110706,0.00664335467267002,0.00598418145956683,0.0305797468593315,0.000643433021696745,0.000692749826598664,0,0.00257784481382828,0,0.175007528244995
"ENSG00000188312",0.550093318376126,0.1461516542274,0,0.000471382494670238,0.00300626955053714,0.000162446902493369,0.00136537085682974,0.000915116168722287,0.00189963837653043,0.0043546450324058,0.291580158014285
"ENSG00000106809",0.135645942479457,0.00485706827267559,0,0.0139067647789292,0.00651934298340223,0.00268330126644546,0.000470532523878614,3.91562295951587e-14,0.000123419266200576,0.0042899363233743,0.831503692105598
"ENSG00000127083",0,0.000577352670865194,0,0.000146988457812479,0.119340196519049,0.0154308359946773,0.000119869612104035,0.00665226243080721,0.00154852807067306,0.0180869933139791,0.838096972930032
"ENSG00000106823",0.213022464581277,0.0267862871358002,0.27980302483209,0.00382198677982169,0.00296789139606317,0.00522949705567735,0.000788131992897735,0.00118175521402434,7.08975133086998e-06,0.00391825964085411,0.462473611620163
"ENSG00000127080",0.142938759448548,0.669315696921925,0.0696396204856397,7.68186514038717e-05,0.00050888686517855,0.000247840347290383,0.000102072082087765,0.000350755493104531,3.16690014770547e-05,0.000158798230051626,0.116629082473293
"ENSG00000185963",0.0779875327070055,0.751629505917337,0,0.0149445021622292,0.00746877988874408,0.00740501009392864,0.00583544495879347,1.85085597686954e-14,0.000289699118145186,0,0.134439525153798
"ENSG00000187984",0.711912007373633,0.0669160947802988,0.0781436634338244,0.0207065111416239,0.000255559409920216,8.56788231740329e-05,0.000556751799200224,0.00334828375835508,0.000123559264021932,0,0.117951890215949
"ENSG00000252772",0.486600245956202,0.0986688921531769,0.0620072839182857,0.00618852345098988,0.00179433538448497,0.00309009943447005,0.00174167621810317,0.00701702317332762,7.29717158391694e-06,0,0.332884623139376
"ENSG00000226721",0.039708736777041,0.378900638875509,0,0.026075970167637,0.00638660123079439,0.00657424281829311,6.94476373829129e-06,1.03064375771297e-06,0.001804898933523,0.000316896441378799,0.540224039348328
"ENSG00000275318",0.234798849726978,0.477239015442455,0.0254595058663799,0.000945233474567255,0.00159534447554954,0.0075928977804897,0.000536120170549303,1.26461691599105e-13,0.0016112061798311,0,0.250221826883075
"ENSG00000127081",0.287127528720282,0.571069987618986,0.0282758154322342,0.00685151781680537,0.000392658859405332,0.00275401890353736,0.00116880093507155,3.84961072401551e-13,0.000154586988490449,0,0.102205084724802
"ENSG00000157303",0.547269749686095,0.0145108724755222,0.0461773711657503,0.0500707581941457,0.000641748498454099,0.0120602668225604,8.17076390265777e-06,0.0525374362178132,0.00152417323971092,0.0010234121913278,0.274176040744718
"ENSG00000165233",0.175176450931386,0.387306927776057,0.0362162892639423,0.00448947080280402,0.000142966398593944,0.0444636222960779,0.00423694339527891,0.00235304100986822,0.00113279171976951,0,0.344481496406222
"ENSG00000131669",0.572269631651024,0.120454337827196,0.00806402115137637,0.00566342544881053,0.00204047146631516,0.0342005625565137,0.00321509071358959,0.00527459538704829,0.000140686464481244,4.57551122854542e-11,0.248677177287889
"ENSG00000165238",0.0153740639402827,0.244783648283007,0.0174555849558138,0.203948463318227,3.29588582231901e-05,0.0306367836007957,0.00144993545422171,6.0706697211725e-13,0.00286315007165731,0,0.483455411517165
"ENSG00000204352",0.0641854271184485,0.345768544538556,0.150026696605675,0.000467643651589817,0.0258984804974976,0.00268944805122827,0.00726761274115048,0,8.56703579331365e-06,0.00126793238604166,0.402419647374019
"ENSG00000227603",0.0199395427996734,0.490719280531336,0,5.73038695082573e-05,0.000396012410947156,1.4572585531292e-05,0.00130393059616869,0.00559113631677138,0.00272055330271311,0.000566232222521362,0.478691435364829
"ENSG00000188938",0.139542402444751,0.666969227135409,0.0502970138495203,0.010035437387481,0.00566638942585712,0.00741629385860355,0.00247863628361284,0.00213147601366299,0.000389297182758944,0.000684317895047066,0.114389508523296
"ENSG00000048828",0.439869182762663,0.451293135156026,0.0100124832503139,0.00428449294847574,0.00108793358183636,0.00435720569026771,0.00239212819718104,0.000232170870145089,0.000261817752078409,0,0.0862094497910134
"ENSG00000197724",0.683058389318598,0.18378632939495,0.0009376711940384,0.0219494212887637,3.81461778193662e-05,0.0111528828400347,0.00214562098423029,1.66190798246651e-14,0.000365842547495727,0,0.0965656962540536
"ENSG00000283146",0,0.075518899485775,0,0.00697021372046994,0.000510874106647319,0.00268704374870022,1.04839360551622e-05,0,0.00138800914929565,0,0.912914475853057
"ENSG00000158079",0.259243541415813,0.3471641165635,0.129239189580426,0.00116830531411035,0.00737127266621091,0.00344875730433726,0.00277632496311537,0.000567977866100219,5.75572117450625e-05,0.00057939699072682,0.248383560123914
"ENSG00000227666",0,0.460877398615401,0.0235769110531924,0.0448087566615172,1.88712222781896e-05,0.00347201045863257,0.00468222431526874,0.00861257169247368,0.00332164177228405,0,0.450629614208952
"ENSG00000269946",0.0713070346433997,0.20882637928574,0.126924239035414,0.0174009034395582,0.00168197862033245,0.00337467159274984,0.00211256010473216,0.00593210507852701,0.00147364561023648,0.000314922984815206,0.560651559604495
"ENSG00000199165",0,0.111229695403613,0,0.0104486773662909,0.000486641005843228,0.0582624694036781,0.073110836894072,0.00181140091637798,0.00104385223387333,4.20004597701118e-14,0.743606426776209
"ENSG00000199072",0.0713606862369474,0.176687074609066,0,0.0109669871255736,0.00243715357146657,0.0155593976553159,0.00862843213305249,0.0141805036647575,2.25576735996448e-07,0.00279825675453036,0.697381282672554
"ENSG00000269929",0.432413754231536,0.245690573904564,0.00569747461807334,0.0203854711278705,0.000108228445450883,0.00392063909745496,0.00169697835774051,0.0056260186780857,5.72273724450556e-05,0,0.284403634166778
"ENSG00000199133",0.0320608100730683,0.141668547108133,0,0.0546432141710877,0.00149039117686199,0.0171786393107157,0.0184774640123304,0.0200600984149732,0.000893442007642201,0.0105169137915359,0.703010479933652
"ENSG00000175787",0.113176222359554,0.606337873914833,0.0238420037725703,0.00058968671847782,2.37286872651493e-06,1.58440711098233e-08,0.00564399322366844,0.00128762654719859,7.31879008359639e-05,0.00531295601586757,0.243734060834197
"ENSG00000148110",0.145942516733296,0.486776390214569,0.00860733068823511,0.0143329345705635,0.000110986254005755,0.00057366549169234,0.00477097319346049,0.00357449622996119,4.38003125773776e-05,0.00265042857800568,0.332616477733634
"ENSG00000130957",0.0414293471032686,0.0218774821344833,0.109948960571523,0.00613155199892889,0.00207524351368498,0.00127433998044655,0.000135694233194706,0.00556068840196211,0.00180858127551618,0,0.809758110786991
"ENSG00000148120",0.480511004388321,0.282112030878101,0.104208293516404,0.00619084345688136,0.00562726492443761,0.000175389006114488,0.000165880694255885,0,4.19615745229651e-07,0.000472463952805226,0.120536409566934
"ENSG00000252153",0,0.205657136253398,0.0334599865622233,0.0341798255688863,0.00868574086560848,3.4300410939498e-05,0.00298696999439256,3.2041556583087e-15,0.000456306956684186,0.00329273033681335,0.711247003051051
"ENSG00000230815",0.0425861523156601,0.369368093444289,0.120087360201942,0.0479273366418427,0.00707563186569642,0.0126093425084361,0.00354578291816918,0.00209713217309431,0.000588553498972034,0.000161287678003007,0.393953326753895
"ENSG00000236095",0.0381224124210619,0.383070271478268,0.178849673610848,0.0337394653301362,0.00663528621574494,0.000104939238796986,0.00293602463011328,0.000319300649439732,0.000328536967175274,1.8770558178658e-11,0.355894089439645
"ENSG00000274115",0.512927803177573,0.126421030184413,0.0564172553593117,0.011066997854897,0.00170498188547211,0.000355282079101407,0.000129042384933094,0.00165828565999611,0.000761499955499418,0.00081751600884298,0.28774030544996
"ENSG00000207563",0.385695165469001,0.209749091292795,0.0312141527967518,4.44112952566638e-06,0.00382233416675308,0.00609188156516576,0.0153122976046229,0.000790302248820197,0.00109794902836695,0,0.346222384698197
"ENSG00000207864",0.339664823173013,0.132673778310727,0.0118407034835684,7.97861542505563e-06,0.0122780923642658,0.0405394879272692,0.0348698481511496,8.29069336943016e-13,0.000286600285959462,0,0.427838687687793
"ENSG00000229065",0.193904693910976,0.189862569654132,0.0398989266668319,0.0391844233608492,0.0308189085956949,0.000268164636248222,0.00185986442744166,0.00163815103255884,0.00351168849280472,0.00085479464693102,0.498197814575531
"ENSG00000223849",0.198221835856356,0.100429565061315,0.0158873891214264,0.00760407148763121,0.035151661470018,0.00175484640798353,0.00106472881267875,0.0135708406469009,0.00459912193733656,0.000313695946864062,0.621402243251489
"ENSG00000185920",0.105637712123838,0.37186464867229,0,0.0862817213388896,0.00744901006094893,0.0152310440927306,0.000433241130275339,2.88688989927038e-12,5.36386489877851e-05,0.00649787665051638,0.406551107278636
"ENSG00000175611",8.51823621822504e-13,0.667833349850195,0.00193274403836105,0.00690611769931209,0.0208799583624371,0.000159274619595952,0.00190925487535579,0,0.00089211980649827,0,0.299487180747393
"ENSG00000182150",0.0099381622099257,0.868988182298229,0,1.14679884158302e-05,0.0017444127041125,0.00149469273723649,0.00056084848780001,5.42684639903562e-13,0.00101204728678331,0,0.116250186286954
"ENSG00000199202",0.13059354422733,0.162828508136056,0.0230387707194725,0.00700621277560261,0.0113654733364437,2.64058799103994e-06,0.000437372283919201,8.03903523438666e-13,0.000417591625606022,0,0.664309886306775
"ENSG00000237631",0.210573315331775,0.349418755967524,0.0324571178268807,0.0192144931887608,0.00297870469384793,4.67865051945303e-05,0.00165322157136169,2.13303963013362e-17,0.00269965734928468,0,0.38095794756537
"ENSG00000225194",0.523869246854293,0.00587951336932402,0.0883087882928098,3.92023389493485e-05,0.0600588696842305,0.0197771090752443,0.000146209971441841,0.00226281517759168,1.65818034033874e-06,0.00283860122010534,0.29681798583567
"ENSG00000224546",0.554840063975888,0.0973363608131662,0.0246807586664897,0.0176511164670428,0.00932903622024257,0.000920177139210436,0.00160880821252125,0.00129033921593495,0.00125756456952189,6.66697396160905e-05,0.291019104980366
"ENSG00000130948",0.359546928255442,0.0368305148800368,0,5.67972771233161e-05,0.057634533083225,0.00394990941064836,0.00493993316434024,0.00141910348934312,3.86983310058258e-07,0,0.535621893456531
"ENSG00000207276",0.196004549741536,0.0386493605403315,0.0253899964862379,6.99561477456401e-05,0.0298830118027186,0.00126415116955952,0.00309759160331797,0,3.01862242675691e-06,4.21254318057332e-14,0.705638363886084
"ENSG00000130958",0.473405751142465,0.0303762941037842,0,0.00576294461972572,0.0416659316082676,0.00518048950011448,0.00287717737872543,0.00375945528092366,6.79222735876521e-05,2.42678317848913e-11,0.436904034068139
"ENSG00000165244",0.804193848499454,0.0423557908753828,0.00142693199607005,0.000529983165873503,0.00213113297343526,0.000365169813022305,1.42608155270092e-06,4.1086353322555e-14,0.000211046740068507,0.00107056288481908,0.147714106970281
"ENSG00000130956",0.707596828871728,0.118277684461147,0.0804739772129484,0.00844422817905777,0.0164578597083843,7.42621736237585e-05,0.000519542384422563,0.000994329314749504,2.56438043569941e-07,0.000718562733420863,0.0664424685224739
"ENSG00000081377",0.366156907824463,0.304872819941437,0,0.00750261240191818,0.0269683204771211,0.00384321876249814,1.82392951364235e-08,1.21982846329122e-13,2.3094650616729e-05,0.00191417157408929,0.288718836128439
"ENSG00000158122",0.584295592365244,0.149410653132347,0,0.0260343856795949,0.00105206377085467,0.00379473617923367,0.00223169369161637,0.000251587988220334,0.000157917388116498,0.0050782415225784,0.227693128282193
"ENSG00000224848",0.531651991220416,0.174509280249866,0.0809336359126333,0.00452336964123713,0.00111094796719528,0.000714599739392373,6.79557776741465e-05,0.000970383003464741,4.7619351841655e-05,0,0.205470217136278
"ENSG00000233820",0.484027447050125,0.208253757026507,0.0408343310686847,0.0199069165542716,0.000532518358171744,2.93470756748137e-05,0.000257327299029789,0.00831771599433474,0.000225795750138621,0.000301939038893792,0.237312904784168
"ENSG00000081386",0.533993586893191,0.382000108664949,0.00258992420962308,0.00280628263388151,0.000569450239216688,0.00226853257610814,0.000772809537157675,0.00033477541062595,0.000929830075379363,0,0.0737346997598681
"ENSG00000196597",0.55434020560651,0.306298633082094,0.0135172587390299,0.0166634894034347,0.000276418335778832,0.000246306433970032,0.00240231077917972,0.00117298661863808,0.00162264747557504,0.00110126018993567,0.102358483335855
"ENSG00000196312",0.0618118486905398,0.627191513132777,0.0140728456127968,0.00127875129311508,0.030162459298021,0.000834299552068203,1.88073816747847e-05,0.00257308330416907,0.000292949926653304,0.00497623524898864,0.256787206559196
"ENSG00000228038",0.518297757990969,0.139048103202716,0.011151780571263,0.0136767742229423,0.0045327148399361,0.00115111003549982,0.00419845203498091,0.00204112030631833,0.00090392856659993,0.00185409343230404,0.30314416479647
"ENSG00000277103",0.574874391776855,0.111048406961668,0.0555097086548404,0.0523528582102934,0.000393091297840829,0.00178264051416934,0.00233329985306073,0,0.00077382606139157,0.00034881295637167,0.200582963713508
"ENSG00000159712",0.717548140836637,0.0847299942995297,0,0.0132562197774316,0.000797540597777308,0.000309568853286543,0.000229680360216326,4.84447049331778e-12,0.000337085428943283,0.000687139314845276,0.182104630526488
"ENSG00000252721",0.333661319325207,0.103668772387453,0.00510629314187313,0.0059211070104028,0.000138228887266432,0.00381931272132915,0.000545880624717283,0.00671096364657558,0.00131328804520953,0.00236066219401232,0.536754172015954
"ENSG00000242375",0.218841096544573,0.253069317008109,0,0.00116220106054202,0.00211841827300607,0.00586832910815641,0.00149365390679121,0.00148280348974991,0.00539356347968584,0.00486696919878002,0.505703647930606
"ENSG00000188801",0.283637147322501,0.130004490136409,0,0.0174816989831489,2.04071956286526e-05,0.000458573458119382,0.00208531527715565,0.00623545588618595,0.00408615321804895,0.00398687837278771,0.552003880150014
"ENSG00000203279",0.312932886567764,0.151129443469637,0.0858720091355567,0.00405448631690731,3.99275041710097e-05,0.0023655378372882,0.00415246901651044,0,0.00141064387797173,0.00298735235769859,0.435055243916495
"ENSG00000254876",0.13400888738237,0.481687739654004,0.0223250289746672,0.0353427629429926,0.00311457087704349,0.000283425997600545,0.00117457151627237,0.00115650899884164,0.0018551592191745,0,0.319051344437033
"ENSG00000196116",0.0533563005325354,0.669882172033305,0.0181508899120137,0.0317851821019884,0.000607030981436461,7.51965887783566e-05,0.00218249087618273,0.0105281611013447,1.64823360743209e-05,0,0.213416093536341
"ENSG00000136842",0.00612583812800912,0.355932501921316,0.118365902123952,0.00125396895204663,0.0066149512515419,0.00093745931669064,0.00884600184200842,0.00395852337767184,0.00275700157279298,0,0.495207851513971
"ENSG00000136925",0.667643010713005,0.270814651974409,0.0183957388651488,4.74420805516242e-05,0.00166490114277441,6.02751051383041e-06,0.000404250967043966,0,0.000556424493144171,4.16460266866965e-05,0.0404259062267223
"ENSG00000136937",0.1518846185952,0.736053747174715,0.00186907114260921,0.00707796523551072,0.00455886331210963,0.00070606159205718,0.000368682679672684,0.000257462375573311,0.000243448759568629,0.000581314702810608,0.0963987644301734
"ENSG00000231521",0.039421993446615,0.0536922572630187,0,0.0109351724191691,0.0516777828046052,0.000339664040239412,0.000236109066769628,2.58043241184621e-14,0.00628436646943889,0.00773340485321215,0.829679249636906
"ENSG00000136936",0.227925810898306,0.494747095189733,0.0346046891743993,0.0097441626714244,0.0238801839266508,0.00125128327631215,0.00099800896166776,0.00228339449225732,0.00120817581585268,0,0.203357195593397
"ENSG00000136932",4.40897039514018e-12,0.558702397546491,0,0.032331476865856,0.0824484797026452,0.00580148687331691,0.00295391300466804,0.00438925524021612,0.000309688255227693,1.20758609268591e-11,0.313063302495094
"ENSG00000136938",0.142559742308631,0.23871791706729,0.0933174112292785,0.0302000258992639,0.0659655864024435,0.0347609177486697,0.0034149861201877,0,0.000998096822533972,0.00497180167244465,0.385093514729257
"ENSG00000095380",0.108280023350029,0.264949469191293,0,0.112581645058484,0.0149787371593485,0.00212746064832538,0.0107214909765031,0.0127625702775721,0.00321887070268685,7.52016543917841e-18,0.470379732635758
"ENSG00000106785",0.359309175584681,0.242520903264405,0.0640758827916105,0.0436962380516417,0.00145644183684151,0.018545914380501,0.000480665495632637,0.00588498411890344,0.000128124148242289,0.000551797208833918,0.263349873118707
"ENSG00000106789",0,0.419661352729974,0.0756640967219112,0.000794254946168842,0.000590568973249409,0.000975915480286876,0.00355305548134644,3.75769153895279e-14,5.7506713474481e-05,0.00247618838251634,0.496227060571035
"ENSG00000095383",0.0478221422557742,0.242064966756072,0.0412966498809853,0.0112753844944398,0.0656509964666109,0.0172566868687841,0.0104910859558896,8.75031057581523e-11,0.0014453578783252,0.00188914840060337,0.560807580955013
"ENSG00000136928",0.571603007316059,0.205126109255153,0.0124856714510015,0.00198050102773019,0.0100497650536851,0.00019032551900865,0.00236345333571072,1.32047742388417e-16,1.46556334332277e-06,0,0.196199701478308
"ENSG00000165138",0,0.543903259064455,0,0.0559554300663422,0.0858459390897688,0.00552250665091926,0.00431930687653555,0,0.000643062748879363,0,0.3038104955031
"ENSG00000119514",0,0.208429699674885,0.0140227517320519,0.00139775380914495,0.0232165913102211,0.000207864264633705,0.000897510841184537,0,0.00236425428568361,0,0.749463574082195
"ENSG00000204291",0.591081343343766,0.00028834926364147,0,0.000218129778908912,0.034526792949146,0.0103391596261236,0.00175486827952221,0.00410387601164606,1.21324301668994e-05,0,0.357675348317079
"ENSG00000106799",0.776129104518778,0.0756098595991336,0.0106031481130257,0.00601492243891993,0.000203831406188899,5.58625834608557e-05,0.00172023065919428,9.32044697451928e-12,2.20688596571722e-06,0.000443197830732526,0.12921763595528
"ENSG00000119523",0.0167671678837933,0.649241164380429,0,0.0645046041650548,0.00441632946254445,9.56627319045104e-05,0.00297444530790292,0.00140673859507152,0.000232820161175439,0.00125075710559753,0.259110310206526
"ENSG00000106803",0.468806667709782,0.150817225984175,0.0369965224298802,0.150408211815015,0.00825604356290242,3.35054813597278e-06,0.0022636184113598,0.00345335045087641,0.000454480511979839,0,0.178540528575893
"ENSG00000237461",0.120283346468981,0.348848434873035,0.0500364560719468,0.00405008317296749,0.0467192119522688,0.00124772592900499,0.00316700005083362,0.00509362451409881,0.000887707853405205,0,0.419666409113459
"ENSG00000119508",0.106383721955969,0.0998183978607703,0.315620117319433,0.00332141962993813,0.0306649644247581,9.17344908767075e-05,4.93070535945233e-05,0.0141040612672754,0.000390435421532141,0,0.429555840575853
"ENSG00000255145",0.334338701216979,0.0809097916236996,0.064628796691777,0.00562872620229087,0.0232486799088078,0.0074833595053222,0.000151490810790587,0,0.000405446818304135,0,0.483205007222029
"ENSG00000136874",0.26990694078345,0.574174947554605,0,0.00412077114340738,0.0130293930637947,0.0001650925662041,3.36451531271819e-07,0,0.000749019949897286,8.52546820521698e-16,0.13785349848711
"ENSG00000023318",0.221262991872151,0.659634975137187,0.00900746863361306,0.00674052520787002,0.00328531562746548,0.00517541643778271,0.000537714905548714,6.1505298435298e-05,0.000318012182725727,0,0.0939760746972201
"ENSG00000234709",0.0515891435982026,0.382571450771459,0.0708257576077674,0.0586044738707644,0.000937405688273344,0.00802577608058247,0.000423172790919371,0,0.00742147735279517,0,0.419601342239236
"ENSG00000119509",0.0725515714278188,0.619192041475979,0.0293417690716787,0.0233751909361849,0.0101866130909818,0.00865410145954392,0.00689902404620621,2.33112629322489e-10,0.00242784210061898,0,0.227371846157875
"ENSG00000239908",0.316594588191452,0.117919876794793,0.0245205622966744,0.0028605525611329,0.00582053790916095,0.000430470391517736,0.00181438686452745,0,0.000386447633685012,0,0.529652577357056
"ENSG00000231697",0,0.355148791326127,0.0350946860644785,0.0348679751947309,0.0276235836891567,0.0026631967504594,0.0118452769391902,0.00165100844959079,0.00371535287358479,0.0059829977757074,0.521407130936975
"ENSG00000136891",0.646317580400357,0.279964759968866,0.00431835602858599,0.0154994424962008,0.000273268634265319,0.00202957820226972,0.000238848572602575,0.00188391267556783,0.000221501623496925,0,0.0492527513977885
"ENSG00000066697",0.55696511227132,0.250064816682178,0.0988423959278782,0.00400039012310631,0.00254238976455033,4.82627896710402e-08,0.00140355804456031,0.00561076848223453,0.000363389508812953,0.000490989799290958,0.0797161411332789
"ENSG00000170681",0.783999576697679,0.128191943875506,0,0.00430967438475092,0.00116646132944514,0.000123607745018634,0.000256845023937157,0.000191523965207268,0.000697400989943577,0,0.0810629659885119
"ENSG00000148123",0.427442432985109,0.13179601423592,0.0803338723029136,0.00129603953926915,0.12255032534554,9.83479738811116e-06,0.00175499472147731,0.0112884462657386,0.000365962514749877,0,0.223162077291894
"ENSG00000253041",0.0847488914089338,0.0743521741321176,0.0389867669428849,0.00739550136412441,0.0322016942115524,0.00130697468356871,0.00434643184835138,0,0.00644411883358132,0.0086987639572575,0.741518682617628
"ENSG00000234502",0.33636676333282,0.133535700724879,0,0.0286794955486709,0.0346975800268287,0.00195289677957474,0.000337395365625359,2.76584775435685e-11,0.0016844380561435,0,0.462745730137799
"ENSG00000136897",0,0.657112364826455,0.0929435590665849,0.0611460958109077,0.00540393497177889,0.0176575893941484,2.17049704660695e-05,0.000386056255099596,5.68031940378674e-06,0.00234665154241828,0.162976362842738
"ENSG00000136870",0.0536029193757657,0.414393397133973,0.129629301395796,0.00116129517536849,0.0441877308563195,0.00555912457142416,0.00254643507779059,0.00258527010634258,0.000738790609811834,0,0.345595735697408
"ENSG00000225376",0.340376280450109,0.0561475619721308,0.00842943280431959,0.00122106000064302,0.0281316556405465,0.000312655952535111,0.0043392908267857,0.00653769323123105,3.73391779537235e-06,0,0.554500635203904
"ENSG00000165152",0.45357753980019,0.297039289358825,0,0.0336019053039205,0.00175822452328659,0.00650839756245979,0.00268046242010922,0,9.05960258414403e-05,6.73872192969821e-16,0.204743585005367
"ENSG00000155827",0.215065814889339,0.61037207926101,0.0154075889248184,0.0104817693165078,0.0206731899885323,0.00232406395560171,0.000725145574506994,0.00806545440234585,0.000799293228036228,0,0.116085600459302
"ENSG00000198785",0.507377491049004,0.178886077824105,0,7.71064245168207e-05,0.0902266142971587,0.000726433456652851,0.000858536230454594,0,0.000250092285985076,0.00155215666385371,0.220045491768269
"ENSG00000136824",0.253413423471443,0.387898533307179,0.0875953035716869,0.0311996576963154,2.01448708847011e-05,0.00369601053124425,0.000430052627822577,0.00966784947803859,0.000370989023438491,0,0.225708035421947
"ENSG00000277556",0.534215932609065,0.0301326953454954,0,3.35113119013379e-05,0.00831623285491377,0.00810863720648987,0.00177190901296648,0,0.000271888915719957,0.0134221907644353,0.403727001979013
"ENSG00000136783",0.226440304910206,0.344940649809159,0.00412095261965063,0.108706540382144,0.0307292586934216,9.6471983536065e-05,0.00237577183673067,0.00547339313558757,0.00148532379383369,0,0.275631332835731
"ENSG00000165028",0.157138344440136,0.31720158123577,0.118683983370743,0.0308772155278329,0.0830337260634641,0.00791665334120312,7.84556440843864e-05,6.5823228945875e-13,0.000103821642943921,0.00436226955244912,0.280603949180716
"ENSG00000165029",0.15431163112624,0.135042872584548,0.193725759178263,0.00326423779211717,0.000111809089966974,0.0258895958406636,1.67266880434021e-05,3.55694106937974e-13,0.000118465273505895,0.0117288482032066,0.475790054223089
"ENSG00000070214",0.263779547730226,0.172906078142877,0.00972842440321492,0.00885369229541361,0.0264352490375096,0.000596490285169269,0.00220684904993353,0.00588347929573894,5.04509350434406e-05,0.000111552611391558,0.509448186213481
"ENSG00000106701",0.539817032410924,0.333958953973508,0.0275332039261176,0.000161138255893248,0.00206458491831477,0.00702434091750852,0.00190265067383743,0.000124854281768132,5.13192821612103e-06,0.000411527884192259,0.0869965808297194
"ENSG00000229419",0.714731633009612,0.141082730677661,0.00777640891522687,0.0171332664366009,0.00457566276519795,9.02985841046505e-06,0.00071435720198277,0.005012613650121,0.00370021138149458,0.000267063276688582,0.104997022827003
"ENSG00000106692",0,0.793766735020844,0.00872016981704013,0.0122811576619474,0.00610395253988116,0.0114801266195686,0.000314028751627907,3.23625190178144e-14,0.000825455396660211,0,0.166508374192399
"ENSG00000095209",0.0511997745713317,0.172680409834376,0.0260285375160991,0.0252105503603078,0.010612284691516,2.26320241989327e-05,0.00311827465718965,0,8.29120459773022e-05,0.0210244477652122,0.690020176533792
"ENSG00000148143",0.816526747466996,0.0599402731813429,0.0481362997329795,0.00991936198436736,0.00213996274504514,0.00359790826946492,0.000648667405292158,0.00032546213685669,0.000119645276896822,0.000861106511147268,0.0577845652896107
"ENSG00000119318",0.0229624395624669,0.58647801144066,0.103368008723105,0.146261216468802,0.00467552914434832,0.00018792783769668,0.000746703373340215,0.00782543897768318,3.9375150842162e-05,0.00200984298519153,0.125445506335864
"ENSG00000136826",0.131538791355758,0.0135473334786947,0,0.0047120998645584,0.040883383944714,0.0133178906655208,0.000454410566324656,0.00836171921104766,7.74006589730081e-06,0.0217675987040932,0.765409032143391
"ENSG00000070061",0.012522769928116,0.814492070828265,0.0275865480192182,0.0024443971799445,6.49080943699175e-05,0.00236446240589648,0.000324726863751959,0.000660662256407434,3.84996010195731e-06,0.000506956581072355,0.139028647882856
"ENSG00000119328",0.171518769043652,0.590873984261472,0.011760402425941,0.024732911937871,0.0229313827046648,0.00796097301705647,0.00392276054829687,0,0.00169526858333664,0.001276267059467,0.163327280418242
"ENSG00000119326",0,0.246448608993147,0.181662819108356,0.000366478407512443,0.0235384012306327,8.50568705186037e-07,0.00194010538796752,7.17308515967817e-13,0.00284764658091342,0,0.543195089722049
"ENSG00000106771",0.0954843980040169,0.56295462503124,0.127857322076363,0.0172641043215028,0.0432652390872052,0.00482064809101691,0.000934426120769606,1.98738754741559e-12,6.14255618714909e-05,0.000502606410600207,0.146855205293427
"ENSG00000199331",0.0908556824636866,0.277936262479066,0.0147255513540646,0.0105207318406969,0.00283751522813302,0.00112502245302325,0.00030595913764961,0.00216180000936921,0.00573834661946627,0.00256724418738776,0.591225884227456
"ENSG00000207698",1.1674345717432e-11,0.193838478844295,0.021663806642438,0.000657543737329277,0.00973582067870286,0.00494724625516072,0.00269462875451269,0.00381513171516666,1.62324574067171e-06,0,0.76264572011498
"ENSG00000260230",0.489725031804496,0.285575381073114,0,0.00617857512634598,0.00414996043775341,0.00954673103043711,0.000383953332104866,0.000195412161050369,0.000295131351393342,0.00254147993949014,0.201408343743815
"ENSG00000095203",0.658153659933391,0.108739822737699,0.0825924988054087,0.00259104052873938,5.59374164403839e-05,2.27934580581884e-05,0.000505072758324873,0.00168069350896828,5.45690199666137e-06,0.00052120684859555,0.145131817102379
"ENSG00000200106",0.147066670016897,0.0668441983701964,0.0769788732444362,0.00630335716278497,0.000130284918051568,0.000589867045429123,1.01489466374393e-05,0.00250568888779955,0.00656708813370432,0,0.693003823274063
"ENSG00000070159",0.724117919010183,0.0963260672896403,0.00612598704989087,0.0021617154493796,0.00024427704985075,0.00213173034061303,0.000578863070743395,0,1.35774529758716e-05,8.25323092430745e-13,0.168299863285898
"ENSG00000243444",0.134691164148416,0.569862004006305,0.0130522321882021,2.99448278229822e-05,0.0172132407514054,0.00952120270181202,0.00350912338245665,0.0031708504550806,8.20230491602208e-05,0,0.248868214489339
"ENSG00000136810",0,0.346857839680078,0.117194444862651,0.213541194287635,0.0192645129607318,0.00191478347372479,0.000108828848158989,0.0129313139609553,7.93954762959057e-05,8.1654996938203e-05,0.288026031452831
"ENSG00000165124",0.0175286500502562,0.246966511819011,0,0.00233205801229989,0.0485482311009577,0.000131779030076214,0.0062953507083702,0.000675712199204885,0.00131142071469329,0,0.676210286365131
