"","SampleID","Proportion of Neurons (MultiBrain)","Proportion of Astrocytes (MultiBrain)","Proportion of Microglia (MultiBrain)","Proportion of Oligodendrocytes (MultiBrain)","Proportion of Endothelia (MultiBrain)"
"264","CMC_MSSM_330",0.608629479028682,0.212218937557607,0,0.100232451935079,0.0789191314786316
"265","CMC_MSSM_331",0.669431596686428,0.154291390575317,0,0.100739925969819,0.0755370867684354
"266","CMC_MSSM_332",0.684508834989124,0.181470271393221,0,0.0639488453273822,0.0700720482902726
"267","CMC_MSSM_333",0.651419681188545,0.192481813109582,0,0.102704398790566,0.0533941069113074
"268","CMC_MSSM_334",0.615237668828798,0.0995649328001185,0,0.19835253114447,0.0868448672266133
"269","CMC_MSSM_335",0.627544226901149,0.128673350045174,0,0.081955449539909,0.161826973513767
"270","CMC_MSSM_336",0.674164517135965,0.170220210286285,0.0167180565405823,0.0397930584220379,0.0991041576151294
"271","CMC_MSSM_337",0.633589172645427,0.155805454381454,0.0372999790610056,0.0657670351269588,0.107538358785154
"272","CMC_MSSM_338",0.642476698090275,0.0996035881583027,0,0.135499689246293,0.12242002450513
"273","CMC_MSSM_339",0.610711247340078,0.237761765310985,0,0.0698659784434203,0.0816610089055161
"274","CMC_MSSM_340",0.578539471006413,0.124116461660692,0.0136998538693406,0.152323879215304,0.131320334248251
"275","CMC_MSSM_341",0.702564391636566,0.155054691955544,0.00876715939445422,0.0648120907300262,0.0688016662834097
"276","CMC_MSSM_343",0.0735984891780897,0.615356276793177,0,0.108651688210442,0.202393545818291
"277","CMC_MSSM_344",0.652722098336496,0.158598460689243,0,0.114068071284839,0.0746113696894215
"278","CMC_MSSM_345",0.257732111379077,0.443912345419639,0,0.233809321387083,0.0645462218142015
"279","CMC_MSSM_346",0.56693734815106,0.0676790000277104,0.0434073389091225,0.0941551155483532,0.227821197363753
"280","CMC_MSSM_347",0.543540108484642,0.146659524581951,0,0.171830344145704,0.137970022787703
"281","CMC_MSSM_348",0.398210922421474,0.369942411417925,0.00896503138762663,0.11932778024399,0.103553854528984
"282","CMC_MSSM_349",0.481838324513462,0.185937588222975,0.045592728548989,0.154803327142649,0.131828031571925
"283","CMC_MSSM_350",0.528295066363466,0.153224484107193,0,0.21308794088093,0.10539250864841
"284","CMC_MSSM_352",0.560695412909374,0.207073381138783,0,0.135152457935207,0.0970787480166351
"285","CMC_MSSM_354",0.652311535989099,0.112197262225,0,0.14847227050248,0.0870189312834217
"286","CMC_MSSM_355",0.475509845425748,0.214961850464895,0,0.23307432275079,0.0764539813585669
"287","CMC_MSSM_356",0.572840467590743,0.177803724854292,0,0.143750307040937,0.105605500514027
"288","CMC_MSSM_357",0.480734184064901,0.148673190156669,0.0082978841962597,0.267452549646343,0.094842191935827
"289","CMC_MSSM_358",0.660252063151537,0.0666440687719952,0,0.183146621516828,0.0899572465596393
"290","CMC_MSSM_359",0.585799238938517,0.150544258189179,0.00579692226398442,0.127896127779602,0.129963452828718
"291","CMC_MSSM_360",0.340735477450133,0.327990216359166,0,0.194185827680894,0.137088478509807
"292","CMC_MSSM_361",0.461135169644441,0.306966806295141,0.00335573211643472,0.106053217802854,0.12248907414113
"293","CMC_MSSM_362",0.670342814380522,0.101602449339799,0,0.130520629961434,0.0975341063182457
"294","CMC_MSSM_363",0.505736095682902,0.33071581249311,0,0.140702957399557,0.0228451344244309
"295","CMC_MSSM_364",0.653546470870682,0.0816657449095647,0,0.166667027410063,0.0981207568096903
"296","CMC_MSSM_365",0.493143148080313,0.0984728288049456,0.00980837881463497,0.196474036222416,0.202101608077691
"297","CMC_MSSM_366",0.0486517019176987,0.300758564878933,0,0.552611704823853,0.0979780283795151
"298","CMC_MSSM_367",0.609042406977513,0.170750389117784,0.0134023541545925,0.133570639710303,0.0732342100398083
"299","CMC_MSSM_369",0.576309221969084,0.101914590491018,0.0087318852868827,0.208110051715776,0.104934250537239
"300","CMC_MSSM_370",0.538682020716954,0.162352132011935,0,0.231212322101121,0.0677535251699894
"301","CMC_MSSM_371",0.489228956853568,0.194892570996848,0,0.25119044514083,0.0646880270087543
"302","CMC_MSSM_372",0.157074564559685,0.365944934277785,0.0266922460334111,0.32820958535328,0.122078669775839
"303","CMC_MSSM_373",0.670237022953153,0.121797425464244,0,0.121865621288462,0.0860999302941409
"304","CMC_MSSM_375",0.478462098897345,0.125112439975729,0.0132412993778932,0.23456729396059,0.148616867788443
"305","CMC_MSSM_376",0.610457114169761,0.194445168170919,0,0.115639742363331,0.0794579752959889
"306","CMC_MSSM_377",0.452115487312465,0.121814443316959,0,0.325362357306766,0.100707712063809
"307","CMC_MSSM_378",0.719634987184949,0.111955615815517,0,0.0648269943168477,0.103582402682687
"308","CMC_MSSM_379",0.713523914011914,0.0728270851902835,0,0.140669067285805,0.0729799335119975
"309","CMC_MSSM_380",0.613648103961784,0.0806007711144717,0,0.210941605871361,0.0948095190523835
"310","CMC_MSSM_381",0.50344271708708,0.154412389830355,0.00414466149728179,0.304150745686049,0.0338494858992341
"311","CMC_MSSM_382",0.721655177495378,0.118671293360757,0,0.0979262944754366,0.0617472346684276
"312","CMC_MSSM_383",0.642610461633697,0.113418035509702,0,0.135179097420714,0.108792405435887
"313","CMC_MSSM_384",0.271894709522195,0.345182053315388,0,0.268277887291239,0.114645349871178
"314","CMC_MSSM_385",0.276688438845075,0.282587880003153,0.0184292526960479,0.29886181417589,0.123432614279834
"315","CMC_MSSM_386",0.284879532585263,0.168386832216958,0,0.41799222890883,0.12874140628895
"316","CMC_MSSM_387",0.437055802871971,0.121261855995462,0,0.332098460776922,0.109583880355644
"317","CMC_MSSM_388",0.248755980017741,0.265825331168296,0,0.441863824402098,0.0435548644118652
"318","CMC_MSSM_389",0.783294289923128,0.117316853829435,0,0.0595695362648925,0.0398193199825445
"319","CMC_MSSM_390",0.501680549682998,0.183325414010521,0,0.215645391781043,0.0993486445254384
"320","CMC_MSSM_391",0.705542919589061,0.121422378757856,0,0.0564911993226828,0.1165435023304
"321","CMC_MSSM_401",0.352820342617082,0.137162697891737,0,0.449390716713711,0.0606262427774701
"322","CMC_MSSM_402",0.607669389967428,0.107845126081405,0,0.194102946275215,0.0903825376759514
"323","CMC_MSSM_403",0.642755160046015,0.163392092452615,0.0133584569745499,0.0367975702733701,0.14369672025345
"324","CMC_MSSM_404",0.736843922824202,0.129234986971141,0,0.0940767150436357,0.0398443751610219
"325","CMC_MSSM_405",0.0726033596997683,0.448652392253523,0,0.347080391493474,0.131663856553235
"326","CMC_MSSM_406",0.0967946842101442,0.118565035990243,0.0139724630664886,0.688829045468809,0.0818387712643152
"327","CMC_MSSM_407",0.435359661179011,0.260342655840445,0,0.253047856584276,0.0512498263962686
"328","CMC_MSSM_409",0.400402708939173,0.11985336184601,0,0.38353660349442,0.0962073257203968
"329","CMC_MSSM_410",0.290763549679261,0.313660610760813,0,0.282833732239683,0.112742107320243
"330","CMC_MSSM_412",0,0.715683947617221,0,0.098888670277039,0.18542738210574
"331","CMC_MSSM_413",0.669888184153535,0.116347314282634,0,0.110270757376626,0.103493744187205
"332","CMC_MSSM_415",0.602235065165346,0.0965926536154714,0,0.224104386399192,0.0770678948199906
"333","CMC_MSSM_416",0.512790039750884,0.109425743772561,0,0.292563458183963,0.0852207582925924
"334","CMC_MSSM_419",0.533424581186588,0.202055635108185,0.0166350082128111,0.109139490826438,0.138745284665979
"335","CMC_MSSM_420",0.344402622104232,0.461141174613834,0,0.0987599305413081,0.0956962727406263
