Structure,Cell Type,DonorID,Regions,Structure Acroynm,Age Interval,Major Cell Type,nCount,nFeature,SampleID
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2256,1386,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2185,1388,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2306,1462,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1541,1061,510_Hip_B2
Hipp,Hipp-CycPro,510_donorID,Forebrain,HIP,13-15pcw,Cycling progenitor cell,1651,1199,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1748,1130,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1615,1049,510_Hip_B2
Hipp,Hipp-RG-3,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,8052,3647,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1628,1160,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,5936,2708,510_Hip_B2
Hipp,Hipp-OPC,510_donorID,Forebrain,HIP,13-15pcw,OPC,1501,966,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2088,1271,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1457,979,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1526,1016,510_Hip_B2
Hipp,Hipp-CR-2,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1583,1183,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1935,1254,510_Hip_B2
Hipp,Hipp-RG-3,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,12138,4373,510_Hip_B2
Hipp,Hipp-CycPro,510_donorID,Forebrain,HIP,13-15pcw,Cycling progenitor cell,3108,1862,510_Hip_B2
Hipp,Hipp-RG-3,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,6822,3294,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2117,1370,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,8862,3336,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,10801,3791,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,12169,4374,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1323,986,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2513,1504,510_Hip_B2
Hipp,Hipp-OPC,510_donorID,Forebrain,HIP,13-15pcw,OPC,1558,1032,510_Hip_B2
Hipp,Hipp-InN-2,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,4453,2252,510_Hip_B2
Hipp,Hipp-OPC,510_donorID,Forebrain,HIP,13-15pcw,OPC,8268,2971,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,3935,2012,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3392,1899,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1373,1047,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3475,1905,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1944,1269,510_Hip_B2
Hipp,Hipp-ExN-5,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,7384,2996,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,2394,1540,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,6039,2713,510_Hip_B2
Hipp,Hipp-InN-2,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,10099,3230,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1361,1017,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1944,1369,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1821,1120,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1529,1041,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1673,1093,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2162,1308,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1496,986,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,2883,1716,510_Hip_B2
Hipp,Hipp-ExN-6,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2044,1287,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2339,1485,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2246,1466,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1680,1130,510_Hip_B2
Hipp,Hipp-ExN-5,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,9098,3675,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1989,1298,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3514,1989,510_Hip_B2
Hipp,Hipp-OPC,510_donorID,Forebrain,HIP,13-15pcw,OPC,1574,1119,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2199,1371,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1835,1228,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3007,1753,510_Hip_B2
Hipp,Hipp-ExN-5,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,9532,3753,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2537,1518,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2401,1458,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,7768,3426,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2553,1463,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1635,1131,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2408,1545,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1792,1150,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2038,1320,510_Hip_B2
Hipp,Hipp-ExN-4,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,7985,3277,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2090,1295,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3370,1883,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1392,1061,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2351,1367,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1826,1239,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1626,1081,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2465,1497,510_Hip_B2
Hipp,Hipp-RG-3,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,7987,3299,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2187,1363,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,9219,3849,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,9469,3683,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2998,1644,510_Hip_B2
Hipp,Hipp-CycPro,510_donorID,Forebrain,HIP,13-15pcw,Cycling progenitor cell,2054,1473,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1340,988,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2537,1543,510_Hip_B2
Hipp,Hipp-ExN-5,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,6354,2984,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2213,1385,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1572,1074,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1442,984,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1881,1288,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,4273,2177,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1891,1273,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1602,1045,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,4836,2312,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2509,1365,510_Hip_B2
Hipp,Hipp-RG-3,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,5960,2881,510_Hip_B2
Hipp,Hipp-OPC,510_donorID,Forebrain,HIP,13-15pcw,OPC,2243,1498,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,4157,2169,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2183,1430,510_Hip_B2
Hipp,Hipp-ExN-4,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,5347,2701,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,2659,1547,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2027,1334,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1468,1026,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1694,1154,510_Hip_B2
Hipp,Hipp-ExN-4,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,4934,2614,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2362,1415,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3264,1669,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2306,1369,510_Hip_B2
Hipp,Hipp-CycPro,510_donorID,Forebrain,HIP,13-15pcw,Cycling progenitor cell,2570,1682,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1938,1250,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1989,1410,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1685,1087,510_Hip_B2
Hipp,Hipp-OPC,510_donorID,Forebrain,HIP,13-15pcw,OPC,1336,994,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,8496,3425,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1862,1219,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1579,1089,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,9693,3331,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1939,1196,510_Hip_B2
Hipp,Hipp-CycPro,510_donorID,Forebrain,HIP,13-15pcw,Cycling progenitor cell,2775,1696,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1522,1098,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2624,1591,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3935,1919,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1497,1046,510_Hip_B2
Hipp,Hipp-OPC,510_donorID,Forebrain,HIP,13-15pcw,OPC,8264,2782,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1731,1216,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1425,1046,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1469,1044,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1417,984,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1973,1361,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1938,1204,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,4233,2300,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2802,1543,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1305,1016,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2138,1306,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1364,991,510_Hip_B2
Hipp,Hipp-ExN-5,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,10489,3668,510_Hip_B2
Hipp,Hipp-Endo,510_donorID,Forebrain,HIP,13-15pcw,Endothelial,1470,1008,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1908,1229,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1385,1029,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1486,1068,510_Hip_B2
Hipp,Hipp-ExN-4,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3381,1984,510_Hip_B2
Hipp,Hipp-CycPro,510_donorID,Forebrain,HIP,13-15pcw,Cycling progenitor cell,2119,1395,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3475,1888,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1594,1018,510_Hip_B2
Hipp,Hipp-RG-3,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,8065,3244,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1838,1178,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1393,996,510_Hip_B2
Hipp,Hipp-ExN-6,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,6924,3122,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1516,1144,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1411,993,510_Hip_B2
Hipp,Hipp-Endo,510_donorID,Forebrain,HIP,13-15pcw,Endothelial,1533,1135,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2014,1297,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2102,1345,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,12046,4420,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1590,1143,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1894,1154,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1691,1149,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2077,1361,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1946,1264,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1571,1129,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2692,1686,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1719,1171,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1928,1262,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2221,1321,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1893,1276,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1795,1172,510_Hip_B2
Hipp,Hipp-ExN-4,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,5143,2615,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2182,1384,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1711,1156,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1999,1255,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1702,1195,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2402,1518,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1910,1290,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1945,1298,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,3383,1943,510_Hip_B2
Hipp,Hipp-InN-2,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,5553,2642,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1541,1095,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2492,1625,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2572,1532,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2480,1416,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,2028,1216,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1485,994,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1346,982,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,3036,1717,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1911,1208,510_Hip_B2
Hipp,Hipp-CycPro,510_donorID,Forebrain,HIP,13-15pcw,Cycling progenitor cell,1883,1371,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,2286,1557,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,2601,1528,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1911,1251,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1850,1173,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1695,1170,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2397,1427,510_Hip_B2
Hipp,Hipp-RG-3,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,5173,2533,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2346,1500,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1726,1199,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1699,1219,510_Hip_B2
Hipp,Hipp-InN-2,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,8034,3140,510_Hip_B2
Hipp,Hipp-ExN-5,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,12802,4091,510_Hip_B2
Hipp,Hipp-ExN-5,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,7640,3270,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2524,1553,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,1555,1086,510_Hip_B2
Hipp,Hipp-ExN-2,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1961,1258,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,7625,3055,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1338,1080,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1475,1064,510_Hip_B2
Hipp,Hipp-RG-3,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,8306,3573,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,7950,3275,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,3190,1829,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,7190,3016,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1564,1090,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,1870,1226,510_Hip_B2
Hipp,Hipp-OPC,510_donorID,Forebrain,HIP,13-15pcw,OPC,1590,992,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2028,1392,510_Hip_B2
Hipp,Hipp-RG-2,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2221,1448,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1593,1081,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2250,1254,510_Hip_B2
Hipp,Hipp-ExN-3,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,10241,3426,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,2251,1401,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,2326,1356,510_Hip_B2
Hipp,Hipp-ExN-1,510_donorID,Forebrain,HIP,13-15pcw,Excitatory Neurons,1501,1050,510_Hip_B2
Hipp,Hipp-CR-2,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1779,1218,510_Hip_B2
Hipp,Hipp-InN-1,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,2649,1551,510_Hip_B2
Hipp,Hipp-CR-1,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1866,1241,510_Hip_B2
Hipp,Hipp-InN-3,510_donorID,Forebrain,HIP,13-15pcw,Inhibitory Neurons,3551,1773,510_Hip_B2
Hipp,Hipp-CR-2,510_donorID,Forebrain,HIP,13-15pcw,Cajal-Retzius cell,1736,1199,510_Hip_B2
Hipp,Hipp-RG-1,510_donorID,Forebrain,HIP,13-15pcw,Radial glia,2107,1358,510_Hip_B2
