Mixture	Neurons	Astrocytes	Oligodendrocytes	Microglia	Endothelia	P-value	Correlation	RMSE
ERR1473383	0.700300747308973	0.0357972589617639	0.0165168165122386	0.0419406211933907	0.205444556023634	9999	0.494862766248685	0.936411676192742
ERR1473384	0.766027576872363	0.0676339077610532	0.000666663488741544	0.0168642094274556	0.148807642450387	9999	0.500840630480092	0.937412447483049
ERR1473385	0.579691057104322	0.0303424153893573	0.0225277886285142	0.049714431974706	0.3177243069031	9999	0.529140336543154	0.898683205407345
ERR1473386	0.710544258368887	0	0.00250084667449409	0.028117847446728	0.258837047509891	9999	0.460507787813827	0.972146181137794
ERR1473387	0.0406242421931593	0	0	0.0313658946540396	0.928009863152801	9999	0.591395170932685	0.903242563817715
ERR1473388	0.66328681018558	0.0576385326057165	0	0.0245522879330665	0.254522369275637	9999	0.59868771678846	0.835872858695667
ERR1473389	0.393225036092529	0.00457710801606562	0.0464959285273233	0.0512560988650333	0.504445828499049	9999	0.570736958614119	0.862672924252024
ERR1473390	0.536505075938801	0.0971811978869721	0.0129536264007187	0.0514126245078001	0.301947475265708	9999	0.569960022848624	0.855834043916213
ERR1473391	0.693726902821691	0	0.00182429161954681	0.027207765233848	0.277241040324914	9999	0.470045929133887	0.962592778906611
ERR1473392	0.73895202560549	0.0169293618319424	0.00326889015632508	0.0237444505893221	0.217105271816921	9999	0.470077447755436	0.964876528336756
ERR1473393	0.762087870649526	0	0.00219691882352735	0.0180738867919276	0.217641323735019	9999	0.481362557740614	0.958582662782266
ERR1473394	0.825276506114428	0	0	0.0117511990502884	0.162972294835284	9999	0.446813184115246	0.997527257366665
ERR1473395	0.798664066974731	0	0.000433287414632984	0.0147835858505879	0.186119059760048	9999	0.474370595569999	0.96918169928664
ERR1473396	0.679795246408821	0.0185368054742979	0.00408162016907357	0.0211264209884239	0.276459906959383	9999	0.499632979056395	0.933653085210336
ERR1473397	0.694895902445434	0.0282034627146195	0.0117899987079001	0.0202455833250753	0.244865052806972	9999	0.486824955291968	0.944955120793376
ERR1473398	0.65204447622951	0.0184597053861475	0.000842925362014684	0.0168382693736391	0.311814623648689	9999	0.485885636483327	0.945054405708642
ERR1473399	0.68595120495097	0.00979595852927422	0	0.0234034709073213	0.280849365612435	9999	0.495485005530435	0.938735478725767
ERR1473400	0.788893126869983	0	0.000941934617944536	0.0156341823556214	0.194530756156451	9999	0.478294292556407	0.964413298877147
ERR1473401	0.668810040435348	0.0218803631891576	0.0112782180538341	0.0359833657949343	0.262048012526726	9999	0.493325883026809	0.937132801414705
ERR1473402	0.836355178460781	0	0.00243543642236006	0.0144481359751733	0.146761249141685	9999	0.484019278528174	0.965116682207325
ERR1473403	0.79872962437099	0	0.00698327586873089	0.0257596247611802	0.168527474999099	9999	0.493458558749011	0.950953482654583
ERR1473404	0.710139741184362	0	0.0103000315340804	0.0254949472489666	0.254065280032591	9999	0.513259312782667	0.924025179951248
ERR1473405	0.907909408338418	0	0.0119842027282115	0.0125864909963392	0.0675198979370308	9999	0.47996646922115	0.980041897727631
ERR1473406	0.846290617694294	0	0.0464909090271867	0.00826036597314789	0.0989581073053709	9999	0.493649251937688	0.95629326692674
ERR1473407	0.840529213964879	0	0.0242667112548365	0.0129088639743058	0.122295210805979	9999	0.488355170329577	0.960861968816921
ERR1473408	0.797212453557007	0	0	0.0170053693067815	0.185782177136211	9999	0.476257681494872	0.967231313056404
ERR1473409	0.555662567161573	0.0698316355466383	0.103491547819278	0.0344265249804412	0.236587724492069	9999	0.650161574432198	0.774768655980803
ERR1473410	0.756220449252643	0.0226566833752019	0.00601284391220442	0.0298050435050165	0.185304979954934	9999	0.535937732554465	0.90509777915291
ERR1473411	0.75859923345239	0.0283375964919994	0.00564348622093634	0.0247003618653485	0.182719321969326	9999	0.535571218205189	0.90554332207711
ERR1473412	0.785974280294596	0.0367149749351368	0.00374682582392153	0.0282412078817622	0.145322711064584	9999	0.492775229071081	0.948029343520256
ERR1473413	0.847567095402349	0.00699643624730239	0.00147486985904861	0.013483342443001	0.130478256048299	9999	0.494208883956921	0.956907673278781
ERR1473414	0.785506471764065	0.0288698235891657	0	0.0115702616421554	0.174053443004614	9999	0.519511341248426	0.924250658012189
ERR1473415	0.39932492596243	0.140558602811052	0.0943618623186031	0.0518498491022791	0.313904759805636	9999	0.670421472690371	0.750338746932893
ERR1473416	0.696801614205157	0	0	0.0242863004025788	0.278912085392265	9999	0.496378902355005	0.939429888615391
ERR1473417	0.591819685282371	0.000229450703090849	0.00238630440873954	0.0423834409661954	0.363181118639604	9999	0.509241907157333	0.922141297760329
ERR1473418	0.695036458464279	0.0016478081318396	0.0106565440701632	0.025635592757547	0.267023596576171	9999	0.445164776065922	0.983716777013167
ERR1473419	0.614991031535205	0	0.0039399682530241	0.031469627758243	0.349599372453528	9999	0.48196279436437	0.947802954943923
ERR1473420	0.594576194317585	0.00594629242437323	0.0215706011473049	0.0403794181815924	0.337527493929144	9999	0.475646939969447	0.949963585219198
ERR1473421	0.720924132700543	0	0.00659991145016927	0.0247524337178179	0.24772352213147	9999	0.460199399281676	0.973113237271231
ERR1473422	0.556869730329566	0	0.0190288313128225	0.0440734748187211	0.38002796353889	9999	0.492253172951355	0.935312772352094
ERR1473423	0.689257439567924	0	0.00697618610653141	0.0270325645220214	0.276733809803523	9999	0.485316622380051	0.948254958533451
ERR1473424	0.754386673760917	0	0.00425228885427858	0.0200075818031388	0.221353455581665	9999	0.454135775967118	0.981948135601492
ERR1473425	0.712919005199358	0.00766349970237342	0.00992804874589573	0.0152887558766638	0.254200690475709	9999	0.480423365878032	0.954055019055366
ERR1473426	0.561258848707737	0	0.00551249789029416	0.0342997045155851	0.398928948886384	9999	0.486841373042652	0.942249745396062
ERR1473427	0.580401958590688	0	0.00286747223530885	0.0390361229938959	0.377694446180107	9999	0.420804475958025	0.999521238778549
ERR1473428	0.791720046325811	0	0.00258833253171227	0.0176589282902861	0.188032692852191	9999	0.448539873489677	0.991251305346732
ERR1473429	0.551753711060661	0	0.0067560863029822	0	0.441490202636357	9999	0.553012125529509	0.883517127683492
ERR1473430	0.689150752544686	0	0	0.0247926567078082	0.286056590747506	9999	0.483374673381581	0.950675829746815
ERR1473431	0.670766532347	0.000187606441867999	0.013645810382137	0.0318537627772029	0.283546288051792	9999	0.467737909535353	0.961937657963051
ERR1473432	0.487452943999428	0	0.0148781558592645	0.0588835169152106	0.438785383226097	9999	0.533619398178773	0.897698185736717
ERR1473433	0.557026511902566	0	0.0120900942617038	0.0579210000416124	0.372962393794118	9999	0.521209437109124	0.908930218723275
ERR1473434	0.694982712708437	0.000870149267073183	0.00411064748142541	0.0260030878805685	0.274033402662496	9999	0.510614362034978	0.925785793135192
ERR1473435	0	0	0	0.151885883196574	0.848114116803426	9999	0.676742934416962	0.796362728532223
ERR1473436	0.298106991453307	0	0.0379602976917298	0.0889328760590326	0.57499983479593	9999	0.560261221170239	0.878273466196585
ERR1473437	0.132247176079347	0	0.0206179118037323	0.119560257260839	0.727574654856082	9999	0.562565524943127	0.897665642837409
ERR1473438	0.14922148059837	0	0	0.129224233027401	0.721554286374228	9999	0.500591043244605	0.958483509798205
ERR1473439	0.431136457720123	0.0311351978887691	0.0160025350281285	0.085064977844825	0.436660831518154	9999	0.55770459403371	0.871510431130277
ERR1473440	0.688312324213267	0	0.00398317718051173	0.0200502911833056	0.287654207422916	9999	0.509426294107975	0.926862177670661
ERR1473441	0.693406281433703	0	0.0276671402671744	0.0534781313474108	0.225448446951712	9999	0.496954837830022	0.93542101456847
ERR1473442	0.702389615687174	0.0217774044481402	0.0460115062092949	0.0500383804014607	0.17978309325393	9999	0.402527055771611	1.015360962076
ERR1473443	0.780801971148316	0.000712222600582133	0.00909476280484012	0.0275146325040928	0.181876410942169	9999	0.521234902889576	0.922776429177756
ERR1473444	0.802406627801453	0	0.0645527241408972	0.0107492863663979	0.122291361691252	9999	0.392512049985594	1.03857129606642
ERR1473445	0.790047826703521	0	0.0777635615836801	0.0201594955068975	0.112029116205901	9999	0.393106732376493	1.0355714634561
ERR1473446	0.711352543226281	0	0.0301118523020329	0.0311482605465959	0.22738734392509	9999	0.513511798776529	0.922391652278289
ERR1473447	0.61301524877415	0	0	0.0418728146572456	0.345111936568604	9999	0.497722899988848	0.933354322631146
ERR1473448	0.632048433509984	0	0	0.0327621459178665	0.33518942057215	9999	0.502510918485627	0.930155556109879
ERR1473449	0.727782995348	0	0.012091850849764	0.0348416377167171	0.225283516085519	9999	0.521825708616828	0.916884543079917
ERR1473450	0.845797943818951	0	0.00106470731199287	0.0101635723635013	0.142973776505555	9999	0.537889007237259	0.915426810698592
ERR1473451	0.636654791208946	0.0158676293197687	0	0.036513821309989	0.310963758161297	9999	0.574184559799302	0.861200927075363
ERR1473452	0.727951422634984	0	0.0080276464815503	0.0216687492782214	0.242352181605244	9999	0.472941408673517	0.962440236233902
ERR1473453	0.730839393133883	0	0.0152420547726276	0.0222692951757517	0.231649256917738	9999	0.495738499310059	0.941582264635903
ERR1473454	0.597712267489113	0.0135423361261177	0.0153501356475339	0.0523667241550798	0.321028536582155	9999	0.540922848184683	0.890064802874963
ERR1473455	0.778598910460883	0.0196243693588722	0	0.0182251006418005	0.183551619538444	9999	0.481065661988807	0.959347141079485
ERR1473456	0.831860509650257	0	0.00197435173266986	0.0134617824185555	0.152703356198518	9999	0.501390684975172	0.948394461605155
ERR1473457	0.766512821506083	0.00288739267456821	0.00391425951303454	0.0305172970704079	0.196168229235907	9999	0.537676179138416	0.905716437483091
ERR1473458	0.869004666669449	0	0	0.0127525800501397	0.118242753280411	9999	0.481229541457298	0.972666327338056
ERR1473459	0.779748983214003	0	0.000801722928324795	0.0130816242172384	0.206367669640434	9999	0.477345482356178	0.964375676957976
ERR1473460	0.645581342014441	0.000142153161285033	0.0158745183638341	0.0310857239585277	0.307316262501912	9999	0.415220569156446	1.00551647834525
ERR1473461	0.126985771365277	0	0.0150797454404542	0.117576048781049	0.74035843441322	9999	0.502541342613287	0.959154880346423
ERR1473462	0.464929255570796	0.0603629127938694	0.0360693988646002	0.0647387338413936	0.373899698929341	9999	0.518868832682233	0.90292535366258
ERR1473463	0.781560828147545	0	0	0.00985383971760557	0.208585332134849	9999	0.45502506443516	0.984816863498682
ERR1473464	0.776030583931998	0	0	0.0185641728072344	0.205405243260768	9999	0.492668298872393	0.949802041422075
ERR1473465	0.765210010796268	0.0310573960568134	0.0049529598638255	0.0230684315114151	0.175711201771678	9999	0.505331578520658	0.934525807824269
ERR1473466	0.796182839428128	0.0154326151346266	0	0.0168867500952147	0.17149779534203	9999	0.495721201830439	0.948261793753629
ERR1473467	0.559115752361323	0.0108741482697057	0.0258865297387114	0.0565033834471206	0.34762018618314	9999	0.478001772381577	0.945295588603979
ERR1473468	0.353179351859577	0.0603913336856839	0.0621572774262074	0.104901681540483	0.419370355488049	9999	0.481848670976485	0.934199736836774
ERR1473469	0.715621183416512	0	0	0.0230857933768587	0.261293023206629	9999	0.33931327746512	1.07469094040027
ERR1473470	0.632384758219226	0.0126392748814887	0.018177200006392	0.0333681523862661	0.303430614506627	9999	0.409733311080804	1.00773001085227
ERR1473471	0.652595169320236	0.0504887180588325	0.0147617695331525	0.0505776190856534	0.231576724002126	9999	0.46247859773993	0.960264446868932
ERR1473472	0.534955983792982	0.0176423192961286	0.0325377004672572	0.0503923615905673	0.364471634853065	9999	0.509536275613552	0.916155022638657
ERR1473473	0.613340092448405	0	0.00726400403995062	0.0330763355472292	0.346319567964416	9999	0.480002224542884	0.949070977316359
ERR1473474	0.688954192740101	0.0152717228595308	0.0137595856996286	0.0250566957375732	0.256957802963167	9999	0.505604582580554	0.92816295551901
ERR1473475	0.781678177447346	0	0.0713181609333366	0.014315816413999	0.132687845205318	9999	0.518366026694427	0.92368923762098
ERR1473476	0.559256460273976	0.147910755800313	0	0.0502973452223675	0.242535438703343	9999	0.549158993326898	0.874327584706615
ERR1473477	0.733325138264516	0	0.00861569135777768	0.020356552772495	0.237702617605212	9999	0.475465149770391	0.96066810356001
ERR1473478	0.191338173822166	0	0.00897871837104507	0.13925622592846	0.660426881878329	9999	0.580173173171953	0.870586838071914
ERR1473479	0.809067275026559	0.00605501842561847	0.00196596464936527	0.0163237408041389	0.166588001094318	9999	0.498006257470799	0.948186037570553
ERR1473480	0.615423389165418	0.0177524585178767	0.0210892369532811	0.0343213729247818	0.311413542438642	9999	0.457925114282872	0.96529588497348
ERR1473481	0.529337576364423	0	0.0382597004571947	0.0396948566055576	0.392707866572825	9999	0.456756625836931	0.964687218338662
ERR1473482	0.65719938112138	0.0142892823352338	0.00827539123634493	0.0223762045459241	0.297859740761117	9999	0.476960552712506	0.952679866404223
ERR1473483	0.224700995067554	0.124179385290753	0.0545890985768805	0.0234983055192732	0.573032215545539	9999	0.673325312750479	0.757139275869898
ERR1473484	0.0501024588551414	0	0	0.0762834296385559	0.873614111506303	9999	0.670230694090984	0.803099619706954
ERR1473485	0.67170083369996	0	0.0128692138242077	0.0184279890326761	0.297001963443156	9999	0.492148541581211	0.941048778217486
ERR1473486	0.657344019859114	0.00524271264639553	0.00608609639028727	0.0282297946093969	0.303097376494807	9999	0.474145067188171	0.955886351107111
ERR1473487	0.719687764519454	0	0.0087179010202469	0.0191098265074116	0.252484507952888	9999	0.513951986343838	0.924492530246731
ERR1473488	0.769780002967651	0	0	0.0220310925980476	0.208188904434301	9999	0.464814294411589	0.974249808757239
ERR1473489	0.626090228058048	0	0	0.0274860642836777	0.346423707658275	9999	0.576870181901905	0.8600063120447
ERR1473490	0.772628157659594	0	0.00830940247380034	0.0158714517540594	0.203190988112547	9999	0.472846502109697	0.967088405567167
ERR1473491	0.778526838479423	0	0.00281537845700386	0.0114639840638488	0.207193798999724	9999	0.498064639953951	0.94521503064
ERR1473492	0.689152374739857	0	0.00783795126692579	0.0229752009756175	0.280034473017599	9999	0.511624981064361	0.924438070086478
ERR1473493	0	0	0	0.104318327814702	0.895681672185298	9999	0.67002031678719	0.810556819548408
ERR1473494	0.635762061449616	0	0.00988144215156644	0.0329020435892384	0.321454452809579	9999	0.494272947559837	0.936852398221046
ERR1473495	0.552038314236703	0	0.0181675708816821	0.0389511646035151	0.3908429502781	9999	0.507256649289073	0.922226223781732
ERR1473496	0.662861890221922	0	0.0120565128551746	0.0277426380550393	0.297338958867864	9999	0.506655529367313	0.926952550532066
ERR1473497	0.454707401801236	0	0.0294268798674865	0.0411783024668998	0.474687415864377	9999	0.55269100259051	0.880404680035063
ERR1473498	0.538528788657259	0	0.0242546703424915	0.0385915419911961	0.398624999009053	9999	0.5103177486594	0.918861274705333
ERR1473499	0.26504901281636	0	0	0.0897545443467517	0.645196442836888	9999	0.606420087322777	0.840311172934025
ERR1473500	0.744478772408524	9.16913760959275e-05	0.00349387633806036	0.0246151743493468	0.227320485527973	9999	0.519351908689572	0.921540642800097
ERR1473501	0.443969040319564	0	0.0748958290450206	0.0574293109880013	0.423705819647414	9999	0.482868219263847	0.938468933990973
ERR1473502	0.321456153140642	0	0.031814447757628	0.0168907040960056	0.629838695005724	9999	0.56920295064205	0.874788638926051
ERR1473503	0.815555619465246	0	0.0062891415526491	0.00672502476106778	0.171430214221037	9999	0.479641738912741	0.966459154604449
ERR1473504	0.642515129805637	0.0148191728472978	0.00155702057491684	0.025639256906999	0.31546941986515	9999	0.547655064349026	0.887482402204518
ERR1473505	0.808705535391495	0.0309563865761726	0.000561842001617566	0.0108810818438191	0.148895154186896	9999	0.515594296043483	0.930535511249909
ERR1473506	0.781029429406575	0.0184613886400838	0.00105460702804745	0.00910629265953831	0.190348282265755	9999	0.53501361489046	0.909661734267853
ERR1473507	0.793147058311831	0.0261314476549526	0.00096711546796989	0.00966142476193991	0.170092953803307	9999	0.530896019197604	0.91444688053193
ERR1473508	0.750487817475893	0.0202860876357524	0	0.0113297824976785	0.217896312390676	9999	0.534900592009184	0.906729047906984
ERR1473509	0.640969391948269	0.0777443557815383	0.0119683962337891	0.0225101955832815	0.246807660453122	9999	0.570452512954889	0.860902181765727
ERR1473510	0.538882527606492	0.117497155681979	0.0299670145810231	0.013395021608041	0.300258280522465	9999	0.604964160535215	0.82168333711517
ERR1473511	0.648059902576788	0.0793619293442434	0.00572200986489695	0.0233970765718707	0.243459081642201	9999	0.568696781057005	0.863181875755192
ERR1473512	0.575323805289567	0.0943772958270772	0	0.0168349360485709	0.313463962834785	9999	0.583878658318339	0.84576802051914
ERR1473513	0.598036801682187	0.0886833312109602	0	0.0167552497386276	0.296524617368225	9999	0.590449338788016	0.840235853970143
ERR1473514	0.710682164055502	0.0748159382342364	0	0.00783932012017351	0.206662577590088	9999	0.562326541572687	0.874358243837651
ERR1473515	0.766967399703771	0.0181030917171463	0	0.00398622954796716	0.210943279031116	9999	0.552642111908777	0.891538760598025
ERR1473516	0.646013269890296	0	0	0.00969851397016684	0.344288216139537	9999	0.546215452552893	0.891312139341951
ERR1473517	0.756593826814874	0.0111512079416446	0	0.00992438078844042	0.22233058445504	9999	0.54450929450564	0.898705615373214
ERR1473518	0.742716706523543	0.0620318773358485	0	0.00836041738139954	0.186890998759209	9999	0.52779515332983	0.910541593018238
ERR1473520	0.455146377652854	0.0207302095732901	0.0103175984723847	0.0501805243119325	0.463625289989539	9999	0.530403266631868	0.900289074672395
ERR1473521	0.424120327047863	0.0138353499973623	0.00952276512676977	0.0418856757574562	0.510635882070549	9999	0.543915928442901	0.890547378484783
ERR1473522	0.422891329832795	0.0139460043840681	0.004808409503369	0.0586716822111463	0.499682574068622	9999	0.54681755144624	0.887107392912908
ERR1473523	0.173861553057063	0.00534061790923279	0	0.137491995453441	0.683305833580263	9999	0.617081051067766	0.835101694026527
ERR1473524	0.565587903817051	0.00271734020786887	0.0159507872650259	0.0399780434613109	0.375765925248744	9999	0.508669012290254	0.920879676908922
ERR1473525	0.518233867242761	0.00814184934814023	0.0174375197563619	0.0446376550119786	0.411549108640758	9999	0.542543098747798	0.888647181446702
ERR1473526	0.373368782833432	0.00181612520135913	0	0.0537648137465949	0.571050278218614	9999	0.552578920566484	0.887331205880107
ERR1473527	0.414335540205977	0.0195651988796903	0	0.0855173875520153	0.480581873362318	9999	0.529733751263182	0.901435815490775
ERR1473528	0.402141796422764	0.0130684558980846	0	0.0840316494520947	0.500758098227057	9999	0.530303381610215	0.902498981140397
ERR1473529	0.562628192322824	0.000218565166981962	0	0.014362510013257	0.422790732496937	9999	0.559373479281034	0.87699380476966
ERR1473530	0.613140603774075	0	0.00644924806291909	0.0311884139612517	0.349221734201754	9999	0.507887848004739	0.924179558570732
ERR1473531	0.432548519509149	0.00518054839111465	0.0102477132663007	0.0497900091065153	0.50223320972692	9999	0.529395089726734	0.904149752812638
ERR1473532	0.315523639860146	0.00223278386355234	0	0.0919587880586535	0.590284788217649	9999	0.550118515282337	0.891202829835413
ERR1473533	0.457038170535459	0.000842191421297019	0.0061630750405986	0.068628950092329	0.467327612910316	9999	0.521143379713366	0.91035006274144
ERR1473534	0.667678853461485	0.000608551441350827	0.0155712834673406	0.0353821031132194	0.280759208516604	9999	0.490779743277505	0.940874981754441
ERR1473535	0.210764412327079	0.0572377981508725	0	0.0614037335401679	0.670594055981881	9999	0.600732412364948	0.846710412801382
ERR1473536	0.408736297155167	0.0277934081368689	0.0178464208737356	0.0681051854808393	0.477518688353389	9999	0.520980262552568	0.907861374189101
ERR1473537	0.75641758925544	0	0.00553662278907154	0.0331898295940094	0.204855958361479	9999	0.480575433460786	0.957879790395702
ERR1473538	0.627158566963169	0.0201844244729402	0.068525142576152	0.0539835457305295	0.230148320257209	9999	0.434682918173044	0.981027249483955
ERR1473539	0.633664824944185	0.0115695507799072	0.0870773042564188	0.0336882723778327	0.234000047641657	9999	0.437858865271982	0.97935880798972
ERR1473540	0.570012772862532	0.0131099919413336	0.11658373219399	0.109486657449583	0.190806845552562	9999	0.369098827259376	1.02684559814842
ERR1473541	0.635961026300333	0.00972904953030692	0.0218923908490469	0.0454460193062471	0.286971514014066	9999	0.534679418161666	0.897373788487322
ERR1473542	0.561858030185781	0.012508061762791	0.0199865084107272	0.0795993398308136	0.326048059809887	9999	0.566589160471741	0.86357108543431
ERR1473543	0.534220132694726	0.00985179538585295	0.0241031694032785	0.0576245979964534	0.374200304519689	9999	0.592204313077904	0.839415175696538
ERR1473544	0.666686524294144	0.0290549482197724	0.0264059068099519	0.0466980125818019	0.23115460809433	9999	0.483146884692969	0.94403042247528
ERR1473545	0.486655958779008	0.0646595913684393	0.0230091507628854	0.0804737569121869	0.34520154217748	9999	0.503163036858812	0.916629348354219
ERR1473546	0.690440679651091	0.00444480649554475	0.0224024620300424	0.0625762155114627	0.22013583631186	9999	0.478431865208803	0.95143229852732
ERR1473547	0.59502335149847	0.0255805547365734	0.0243608009573843	0.0515874415132969	0.303447851294275	9999	0.481713606846574	0.941861139762624
ERR1473548	0.584214083996587	0.0288095121915781	0.0256417512996817	0.0488516692656745	0.312482983246478	9999	0.495289582981727	0.929294552932795
ERR1473549	0.581985199654992	0.0105063328882019	0.0275438166204718	0.0560630420528679	0.323901608783467	9999	0.582157290012137	0.849530395653028
ERR1473550	0.636345952014563	0	0.0243341808922928	0.0135628194266946	0.32575704766645	9999	0.550661583603633	0.884570795205912
ERR1473551	0	0	0	0.167656328302402	0.832343671697598	9999	0.697772919448376	0.768331031750024
ERR1473552	0.644205609779552	0.00945881015683963	0.0201194167710483	0.051003159592568	0.275213003699992	9999	0.522649392175599	0.908795886203064
ERR1473553	0.734431390287377	0.0110292878404998	0.0141646700117169	0.0436402664019628	0.196734385458443	9999	0.4816447847542	0.953049078726307
ERR1473554	0.650881643705709	0.0111952682593215	0.0153834164260464	0.0482136301671233	0.2743260414418	9999	0.491484551418845	0.937760687900718
ERR1473555	0.740079947063905	0	0.0193278836718364	0.050669494782832	0.189922674481426	9999	0.493388191479175	0.943219208842395
ERR1473556	0.722507303530662	0	0.0157916569868372	0.0527454121866868	0.208955627295814	9999	0.483262867829061	0.95088484900349
ERR1473557	0.62011390461734	0.0147444064477365	0.0304326779217209	0.0708679004442308	0.263841110568972	9999	0.482365833535491	0.941872935424459
ERR1473558	0.655524920186605	0	0.0129460521205358	0.0116175059822265	0.319911521710633	9999	0.542871576748779	0.893695246682653
ERR1473559	0.642608841917854	0	0.0162943111880538	0.0582598028627263	0.282837044031366	9999	0.556508896428727	0.877662483954118
ERR1473560	0.615146242770404	0.00484857488210304	0.0352886164569517	0.0638319615199119	0.280884604370629	9999	0.563118622045565	0.868439950953694
ERR1473561	0.671889249022854	0	0	0.033658836800693	0.294451914176453	9999	0.484673945482075	0.94800204845199
ERR1473562	0.598315292648147	0	0.0298789941559772	0.0601513398041312	0.311654373391745	9999	0.5856594196536	0.846963862827468
ERR1473563	0.607498762816054	0	0.0248939222000008	0.0555763170909728	0.312030997892973	9999	0.581030061041693	0.852260418677706
ERR1473564	0.749069748481951	0	0.0135522160725047	0.0436703835989051	0.19370765184664	9999	0.49754955751451	0.940844970018507
ERR1473565	0.800481876684989	0	0.00480390333233108	0.0407373692010937	0.153976850781587	9999	0.488158882053393	0.955683959841395
ERR1473566	0.842931980693871	0	0.00088819958169335	0.0246505626705418	0.131529257053893	9999	0.458336475764889	0.989259343068336
ERR1473567	0.801023675743231	0	0.000897696767689283	0.0225189234058667	0.175559704083213	9999	0.528163002263511	0.919018473890457
ERR1473568	0.659914143325428	0.00729163479311993	0.0269856984469913	0.0523531219780839	0.253455401456377	9999	0.541532330742097	0.891684436811088
ERR1473569	0.617100740987937	0	0	0.0223072228436789	0.360592036168384	9999	0.523448527053871	0.911115535642748
ERR1473570	0.559046354828923	0.00336704865990425	0.019825166808299	0.0139931820591612	0.403768247643712	9999	0.561340380126691	0.872920223072515
ERR1473571	0.615050634635402	0	0.00335630678600862	0.041382733844824	0.340210324733765	9999	0.550780168403925	0.883956523577395
ERR1473572	0.587683323679696	0	0	0.0422192881468094	0.370097388173494	9999	0.559372211413422	0.875439060582356
ERR1473573	0.576454761423633	0.00612962704886826	0.0104633964689287	0.0495311161566811	0.357421098901889	9999	0.524312021758233	0.906293247900445
ERR1473574	0.70868396685415	0	0.0160208863058427	0.0421189150096216	0.233176231830386	9999	0.54072517159261	0.897092223946811
ERR1473575	0.715819836625832	0	0.00431498853486423	0.0279855296463061	0.251879645192997	9999	0.488429082882178	0.947485406228538
ERR1473576	0.873041511725097	0	0	0.0081985246010185	0.118759963673885	9999	0.427032747207438	1.02255018084453
ERR1473577	0.828549958491183	0	0.0164263886059007	0.0133697957366015	0.141653857166315	9999	0.496706217988017	0.951702622657802
ERR1473578	0.638818362240435	0	0.0328198799337127	0.0948428072096641	0.233518950616189	9999	0.526911667356756	0.902898513164513
ERR1473579	0.579593117776048	0	0.0316784655130045	0.030010792477286	0.358717624233662	9999	0.600643287469506	0.83299045914396
ERR1473580	0.821575199017063	0	0.00288953823671062	0.0223921980682525	0.153143064677974	9999	0.459975581534907	0.984707630826619
ERR1473581	0.613163076629567	0.00396244943599853	0.0116124566646599	0.0543991166711251	0.31686290059865	9999	0.539905782079899	0.89248860313127
ERR1473582	0.727081464412796	0	0.0267594655586026	0.053212239580279	0.192946830448323	9999	0.476693432344638	0.956534120100075
ERR1473583	0.604529231651278	0.0112594928471633	0.0148998276346722	0.0783005381384263	0.29101090972846	9999	0.51448762615708	0.913668065611711
ERR1473584	0.602257285025929	0.00975896379201088	0.0270475229266862	0.0586752677428063	0.302260960512568	9999	0.525650964540246	0.903485614969436
ERR1473585	0.757014163313285	0.00513409867574774	0	0.0277277223534592	0.210124015657508	9999	0.447942166753787	0.987198504446146
ERR1473586	0.695130534527623	0	0.0188859663084314	0.0411937431559677	0.244789756007978	9999	0.499426615507587	0.934360370540677
ERR1473587	0.633407971382711	0.0104218665069909	0.0210517230529481	0.0529454704347273	0.282172968622623	9999	0.495271149886296	0.932913073876907
ERR1473588	0.719209941236283	0	0	0.0301848658016652	0.250605192962052	9999	0.464901345637135	0.969041411923613
ERR1473589	0.577836129064502	0	0.019682972330123	0.0678979084847629	0.334582990120612	9999	0.518133775221761	0.910780429360757
ERR1473590	0.59359700864659	0.00593598425142705	0.0102827738611203	0.0591388815159003	0.331045351724962	9999	0.542851877872673	0.888902630794859
ERR1473591	0.560156251004735	0.021300596637288	0.00940395100439751	0.0628667886721754	0.346272412681404	9999	0.535198526894756	0.893936420538185
ERR1473592	0.722905415188476	0.0100815656471528	0.0491187196180825	0.0420094113808505	0.175884888165439	9999	0.422160231490538	1.00202499628731
ERR1473593	0.716249002836117	0	0.0294209361775459	0.02922634226053	0.225103718725807	9999	0.524445744831792	0.912730461132268
ERR1473594	0.751087756882578	0	0.0727101653151235	0.0788722007634447	0.0973298770388535	9999	0.394772869560402	1.02738904452506
ERR1473595	0.756232581203171	0	0.0106266911616658	0.0292109730419311	0.203929754593232	9999	0.456637087104467	0.979104281418472
ERR1473596	0.641315961971514	0.0070277404465364	0.013024676609744	0.0445658739636685	0.294065747008537	9999	0.521941542014757	0.910336380325116
ERR1473597	0.547000343190634	0.044548311743195	0.0218777212475164	0.04947380563784	0.337099818180815	9999	0.535023781161176	0.891583830576944
ERR1473598	0.727377652197107	0.0504430765296571	0.0188123674694337	0.0162375733455681	0.187129330458234	9999	0.554433035573397	0.883194110879454
ERR1473599	0.595574485245499	0	0.0106402116481531	0.0614534397385859	0.332331863367762	9999	0.524649363226444	0.906288795745737
ERR1473600	0.629240546487237	0	0	0.0354004624760917	0.335358991036671	9999	0.533071769272638	0.901705818707244
ERR1473601	0.647799314624024	0	0	0	0.352200685375976	9999	0.529875589986143	0.907453484388781
