"","DonorID","Period","Regions","`Age (Numeric)`","`PMI (hours)`","pH","RIN","`Dissection Score`","Sex","Residuals"
"ENSG00000158941",0.212891123450744,0.224763846961411,0.0705533512664747,0.0210106986141176,0.134305483293521,0.00268101054858132,0.082183468172249,0.000482617203295743,0.0359134689139627,0.215214931575642
"ENSG00000158966",0.0521421574352294,0.257890176341791,0.260458897937657,5.36449820080668e-05,0.00273469417265222,0.00274412894561084,0.0191707965922088,0.00299537430142955,0,0.401810129291413
"ENSG00000158985",0.250909428304129,0,0.366998169839684,0.00470275256160822,0.0938143650729841,0.05175479346912,0.000156400472169441,0.000725494723829959,0.032687050920881,0.198251544635595
"ENSG00000158987",0.13214923046607,0.235186464258159,0.251091686293876,0.148801741195097,0.0136079455850471,0.00720380966342266,0.0194044464202248,0.000799341165288022,9.45811669057703e-10,0.191755334007004
"ENSG00000159023",0.00968197214095847,0.369272211659889,0.51598700297384,0.00378939417703891,0.00475523609302416,0.00338732459877449,0.0113848696196396,0.000193377946776701,4.43250690757254e-10,0.0815486103468081
"ENSG00000159055",0.169882678558191,0.338526111625068,0.212161389435114,0.00417586053536631,5.4944048048843e-05,0.0132419668603967,0.00227217660530416,0.000528001988775413,0.0312948303069029,0.227862040036833
"ENSG00000159063",0.357273793241903,0,0.0684367978776517,0.0642999456426937,0.000229641675334823,0.0227206815807618,2.03493579281706e-05,5.55267528802113e-06,5.03042472098844e-12,0.487013237943408
"ENSG00000159069",0.336214364806274,0.134941316258304,0.0141419927924535,0.0110248709950486,0.000305988894124464,0.000194106078304898,0.00982958267189763,0.000660242718046161,3.59130318277789e-10,0.492687534426416
"ENSG00000159079",0.142766556120452,0.201900030788412,0.297980197063898,0.00172970372046572,0.149262046793861,0.0136623698688186,0.00103921726817553,0.000145740168284059,0.0410467406043411,0.150467397603292
"ENSG00000159082",0.277857588146549,0.135694203026474,0.032973483613471,0.224861241699203,0.0443378655159985,0.0290638117406288,0.0496289099149713,0.000739610994961371,0.0371956872004542,0.16764759814729
"ENSG00000159086",0.0821985456288356,0.408268563531121,0.19422123555235,0.0484045331130802,0.0231213621050298,0.0123625939233963,0.00332229783537105,0.000954964740734668,0.0400317026921614,0.187114200877921
"ENSG00000159110",0.494643473857707,0,0.02776668994366,0.0313618190137394,0.00480406321667869,0.00759034619029196,0.0118339432372692,2.49651189055746e-05,1.41170346044391e-11,0.421974699407631
"ENSG00000159111",0.559389734339966,0,0.0312418760754717,0.0551312665724474,4.42808855252042e-05,0.00563028552748761,0.000437069513536334,0.000396547594980813,4.33653227352891e-13,0.347728939490151
"ENSG00000159128",0.34868667581873,7.5236267972768e-12,0.205894116929266,1.12087392311426e-05,0.000366292351032186,0.0793428154931739,0.00971762118576086,0.00447120980569364,0.00610703053530733,0.345403029134281
"ENSG00000159131",0.0863466867770228,0.797346378303374,0,4.62572065500716e-05,0.0140537800956889,3.82871335080607e-06,0.00522881495934184,0.000830332635367914,0.0246122490682408,0.0715316722410633
"ENSG00000159140",0.186964372807119,0.312988564567096,0.131759581926423,0.063884210144488,0.0580281049982501,0.00555001910143907,0.0150090785792136,0.000228359676139004,0,0.225587708199832
"ENSG00000159147",0.0908819679690308,0.675116564316624,0.046990486396866,0.0250337024855828,0.00624208862944598,0.000403720259171238,0.000225551164828006,4.88712742698425e-05,0.0283240890455627,0.126732958458618
"ENSG00000159164",0.499615676327106,0,0.0139733965813512,0.189330731873991,0.00281805168446993,0.00340724037654293,0.0625429898953979,0.000650564007621019,3.77594016627902e-16,0.22766134925352
"ENSG00000159167",0.122517880557561,0.134153435245397,0.223486035276034,0.0292248641651513,0.0129907745993994,0.00915497097962447,0.00245216678123024,4.28919102461734e-05,0.113567457771005,0.35240952271435
"ENSG00000159176",0.107588718821472,0.687989759287322,0.0579165311791275,0.00069831279971485,0.0447941209175852,0.0176261687735014,0.00751689026160186,7.35087104639975e-05,2.13030784782194e-10,0.075795989036181
"ENSG00000159186",0.552385730667123,0,0.0495067897368135,0.0376880559050133,0.00799526808203781,0.0426450231819845,0.0173210235054981,0.0019693279845576,2.07880644597846e-12,0.290488780934894
"ENSG00000159189",0.391717537426194,0.158560442145458,0,0.041097732478728,0.000410961876234134,0.000234235446055133,0.00452929859056302,0.000391161163291188,0.0544655383927145,0.348593092480762
"ENSG00000159197",0.173477052329834,7.3475136591124e-14,0.112082054358876,0.000639561794048092,0.192084032303281,0.0121798828072522,0.0471113317629216,0.0163152301405956,0,0.446110854503118
"ENSG00000159199",0.404308843200703,0.0989127374640639,0.0200259071166844,0.00969400614972286,0.137578035162786,0.0466401912802064,5.07014669764427e-06,0.00375703314292071,2.35345218446819e-11,0.279078176312681
"ENSG00000159200",0.342180453056013,8.6787546532458e-13,0.0230848182138154,7.62156587399032e-06,0.128258171075619,0.010798314344731,0.000457063005468551,4.37609385521269e-05,0.0387134445107291,0.45645635328833
"ENSG00000159202",0.554076229208117,0,0.0143685024596766,0.00734645880956824,0.0532721811176733,0.0785209520482478,0.00949159116785239,0.00286594194426658,6.06120732824658e-12,0.280058143238537
"ENSG00000159208",0.454960739314652,0,0.0529238051617606,0.0184126750477114,0.184009723349931,0.00367746404899904,0.0180276111455242,0.00192933436117976,0,0.266058647570242
"ENSG00000159210",0.424702850884806,0.0508931928308977,0.120367439800139,0.00474573548697876,0.0397571978196407,0.00931269764912369,0.00934852113364379,0.00232007059842886,0.00384958664087102,0.334702707155471
"ENSG00000159214",0.355879257548331,0,0.0117689851770377,0.00279493891087853,0.121239328221855,0.00198774430078479,0.0813115671828445,0.000638629416137392,2.33690381158755e-21,0.424379549242131
"ENSG00000159217",0.380696490622338,0.448158944719447,0.000903162268729622,0.00081277239047205,0.105624590733872,0.0011203020874097,0.00078137106448468,6.3984519574243e-05,3.47762941816703e-11,0.0618383815588961
"ENSG00000159228",0.202176881245018,0.464846420144593,0.0672505690473192,0.0231177386901155,0.0612373113596451,0.0030092669866289,0.0128434619921564,0.000368760994843737,2.56866593625605e-11,0.165149589513993
"ENSG00000159231",0.177799201682939,0.303667708872706,0.0180988529284406,0.00418940149197901,0.170943792321159,0.0428896082038261,0.0212624414247761,0.000308982831078213,0,0.260840010243096
"ENSG00000159239",0.265000265558387,0,0.0586312671918408,0.0387569889026441,0.00713201651317226,0.0103970170104037,0.00591758969059856,0.00809230074588006,0,0.606072554387073
"ENSG00000159247",0.348890696411246,6.55171558382704e-09,0.00232860100670781,0.040182143677993,0.00782258156860716,0.0629465167396109,0.00154997407133523,0.00134636251609415,5.79444565499865e-10,0.534933116877246
"ENSG00000159248",0.062728043272549,0,0.0108617679859436,0.0126603566355926,0.103374737431292,0.0402489762771129,0.0211241593342855,0.00129617702314928,0.0480865206224961,0.69961926141758
"ENSG00000159251",0.135047882151787,0,0.00690642730663265,0.105019998636872,0.0107075649367844,0.00280657474134432,0.0138942286950398,0.00019659403065421,1.4452230592984e-12,0.72542072949944
"ENSG00000159256",0.350869596668152,0.178145835323015,0.166795358136476,0.0186974561743956,0.0161354780180849,0.00265579564321522,0.0362308482812372,0.00113778702519167,2.8426825530931e-12,0.229331844727389
"ENSG00000159259",0.330428321046445,0,0.0366136708336978,0.0133391153195366,0.000953166291586616,0.0226072538032876,0.125195750917903,3.70006762130073e-05,0.0622492000542006,0.408576521057129
"ENSG00000159267",0.258156990550402,0,0.160286976547081,0.125480032241628,0.00575099900666964,0.00524619415805973,0.080688535751088,0.00182250434084464,0.0275596126987494,0.335008154705478
"ENSG00000159307",0.0659853467002873,0.354522005181482,0.231754757155621,0.0512418098539712,0.0658576209544191,0.000508491456293565,0.0060126307267881,1.39671723612529e-05,0,0.224103370798777
"ENSG00000159314",0.235712081135737,0.0333322070194864,0.119226509113396,0.101279226875877,0.02992868455846,0.0163313418352511,0.00774872137844399,0.0119114536724564,0,0.444529774410892
"ENSG00000159322",0.292799867365631,0.0992338147611493,0.141950952572118,0.174746489220911,0.000233021639297019,0.0276141595753953,0.00825256956208912,0.00261741503132933,0.0254609097537778,0.227090800518302
"ENSG00000159335",0.237270601322233,5.63632794291921e-11,0.15377295030192,0.36289252248918,0.0362744632552417,0.00447876769283953,0.00406696990082574,9.19994583616966e-05,0.0318600707908632,0.169291654732173
"ENSG00000159346",0.448817411852054,0.198437059012465,0.0159501229279765,0.0454396150703163,0.0105742857760187,1.17382412149047e-05,0.00997825781705499,0.000986867573853449,8.30427300192002e-10,0.269804640898618
"ENSG00000159348",0.191638239531555,0.293539292734981,0.0252874849977461,0.0019253568098855,0.114305543226619,0.00142839165236728,0.00402078373409052,0.00168650527801048,0,0.366168402034746
"ENSG00000159352",0.439202071192843,0,0.103929659999155,0.00345441801898359,0.0300977293466283,0.0318762935779965,0.0161537179248692,0.00010917406412099,0,0.375176935875403
"ENSG00000159363",0.448621854795601,0,0.0203866729598526,0.060493214173704,0.0193393309644682,0.00415804012959749,0.0179200333684412,0.00146256983683528,1.9839615982085e-12,0.427618283769516
"ENSG00000159377",0.517377222244761,0,0.0443914300320026,0.0171521746297424,5.93233124515506e-05,0.0113665007587874,0.00869889013390641,0.00240779176851441,1.48387004763647e-19,0.398546667119834
"ENSG00000159388",0.554118121026312,5.41699792092883e-14,0.0975491454264545,0.000602779695788617,0.0568060899830777,0.0875499225446332,0.00010437992823899,0.000851845626902588,0,0.202417715768539
"ENSG00000159399",0.442081800585408,0.314340398973055,0.031801780053144,0.0028930322583841,0.0370416106767546,0.00390990308033971,0.00235047792573127,0.000767079803836121,0.00626911478681608,0.158544801856531
"ENSG00000159403",0.197981639932855,0.342145784477876,0.00426293121368151,0.0125013887230217,0.0424442758335305,0.0259765197217078,0.00310149520602886,0.00814374030964783,0.0228414058108502,0.340600818770801
"ENSG00000159409",0.254946355370114,1.0466317173217e-11,0.00868242368120691,0.102389040281097,0.251391059557008,0.0411293021386375,0.0533724448432819,5.44841381318928e-06,0,0.288083925704376
"ENSG00000159423",0.165623382234191,0.318072825946798,0.188570801227399,0.0358602528580204,0.018789279937972,0.0488058562807325,0.0373985451728008,0.000115484680398472,4.99161367797746e-11,0.186763571611772
"ENSG00000159433",0.241468838521628,0.103577335276804,0.0914358488327791,0.219104944798453,0.00114916300707649,0.0360633297062908,0.00140288339154856,0.00333473267608937,0.00127362067240013,0.301189303116931
"ENSG00000159445",0.107345823067174,0,0.08745092910068,0.449359275128093,0.181916270911385,0.00381763278124881,0.00170503487703675,0.00152552599221792,0.0278456865126978,0.139033821629466
"ENSG00000159459",0.386144824528343,1.25655241726061e-11,0.0838815613932569,0.0410025450996425,0.0750669392031367,0.0364623285088576,0.0899037458914222,0.000602183712869892,0,0.286935871649906
"ENSG00000159461",0.317164799620786,0.123009078554419,0.120594452976021,0.0165405702046348,0.0213505175179054,0.0109230288987865,0.0153125462209136,0.000284323913084106,0,0.37482068209345
"ENSG00000159479",0.568985169878886,0,0.0640153714720118,0.0612190328100206,0.0480195661018725,0.000689757182708424,0.0140461840688295,0.00416972036851807,0.0222549995303269,0.216600198586826
"ENSG00000159496",0.337232161918928,1.86246472893804e-10,0.167388547588455,0.183447559598083,0.00367309784975819,0.0228450490520015,0.00468957682344347,0.0006217130431494,0,0.280102293939935
"ENSG00000159579",0.109408857981741,0.76522657483216,1.39150500716992e-11,0.000856296827683549,0.0128246299221833,0.0124542852829381,1.84492493952438e-06,2.05687492977782e-05,0.00608663552826798,0.0931203059368739
"ENSG00000159592",0.30779039580431,2.45694056661425e-12,0.0512051399193156,0.284160753894638,0.0235322888927847,0.0130022863937297,0.0176203027511661,0.00410622564134959,0.0124378462400134,0.286144760460236
"ENSG00000159593",0.192618994449025,0.450778028998837,0.0019481909388837,0.00302717810680025,0.0367519120836582,0.0611908514058443,0.00403408656210119,0.000384112868413303,0.0544990350409952,0.194767609545443
"ENSG00000159596",0.350041474249556,0.281891493704801,0.00426100519784769,0.0233777448343957,0.00213919269018165,0.0200320488691142,0.000205172425311526,0.000163488421045087,2.47982823948602e-11,0.317888379582949
"ENSG00000159640",0.488564691107146,6.93666588214911e-13,0.077489416023992,0.0118458797362081,0.0124170301755108,8.42970272353179e-07,0.00837182464117329,0.00639925250250324,0,0.394911062842501
"ENSG00000159658",0.235737780231547,0.370209862754624,0.0671440874799907,0.0722254766043791,0.045955720531105,0.0236502953878953,0.00334396138472742,0.00172641593259425,0,0.180006399693138
"ENSG00000159674",0.0332561660231244,0.120829380600861,0.633080867975921,0.0307930245224418,0.00305942461329118,0.000252294772722216,0.0231708506151807,0.000275128690491534,0.00228536964280275,0.152997492543164
"ENSG00000159685",0.339923465892835,2.20481567440679e-12,0.108001977896241,0.0693984654274266,0.0176128008279852,0.0747595050818455,2.24069631895189e-06,0.00491869508911953,0,0.385382849086024
"ENSG00000159692",0.19577234661703,6.35291104225957e-13,0.346098039278008,0.00239020003709146,0.120748029351051,7.11884122447974e-05,0.0789652700069956,0.000295011368290753,0,0.255659914928653
"ENSG00000159713",0.0974685958122295,0.568392569639979,0.133317620430305,0.00099068119591298,0.0500861540523774,6.12541131828595e-05,0.0124255870924067,0.00135453310990331,1.46353991270944e-12,0.135903004552239
"ENSG00000159714",0.244325973325978,0.106837912854083,0.296107842587554,0.00958280134806208,0.0456255965581204,0.00829267023161716,0.0015068889814294,0.00350910860047373,0,0.284211205512682
"ENSG00000159720",0.269315357660892,0.379420963795006,0.000843218710429391,0.0185163446384562,0.00047345096541273,0.0558016752803974,0.0393484681881044,0.00139766462666292,0,0.234882856134639
"ENSG00000159733",0.0244699830201265,0.554691005218574,0.309267418382305,0.0198421567457468,0.000242529655233382,0.000622724791318952,0.0182235407423564,3.63223671075304e-05,0.00135718241909443,0.0712471366581379
"ENSG00000159753",0.237105036508123,0.507713484455179,0,0.000336539099512522,0.0191191771905614,0.00310227990324162,0.00384175496528702,0.000270856995955657,0,0.22851087088214
"ENSG00000159761",0.0795011897569081,0.14625553010582,0.606622104530774,0.000128865502461195,0.00385825473213525,0.00555304124863161,0.00161072260344878,0.00103877156441111,0,0.155431519955409
"ENSG00000159784",0.145544730010145,0,0.314404643882818,0.0889841152519336,0.0941198791174086,0.00734740309299253,0.0868804957541981,0.000373844500545917,0,0.262344888389958
"ENSG00000159788",0.149213784558499,0,0.192047574908329,0.0216402398372831,0.0223107567493709,0.000409259523287753,0.0380935898439091,1.25742986477764e-05,0,0.576272220280673
"ENSG00000159792",0.38271011001415,0,0.113416711422082,0.0313592458389571,0.0605122077264977,0.0218191577129637,0.0152796198081008,0.00844127396397148,0,0.366461673513278
"ENSG00000159840",0.168519125437712,0.0161971635658871,0.39570566620554,0.00880600845310752,0.0868859939958778,0.0100506874002737,0.00447147205944336,5.66181188757793e-05,0,0.309307264763283
"ENSG00000159842",0.179616922228476,0,0.554876736821847,0.072619108855679,0.000464266253616346,0.00914037822692452,0.00170690241654958,0.000160617924886415,8.04422790710612e-12,0.181415067263977
"ENSG00000159871",0.150852306044231,0.0920748105388195,0.101962122356379,0.456224356328082,0.0582796875001572,0.00522999669202484,0.014210263329749,0.00133294862975173,0,0.119833508580805
"ENSG00000159873",0.485965678955596,0,0.058058560987611,0.178900369532514,0.0717286189940035,0.0227516260002183,0.00879862839644068,0.000260453259900497,0,0.173536063873715
"ENSG00000159882",0.192048194728522,0.348436732776954,0.21485170583427,0.00666763250220988,0.0196566303640047,0.000502894129684618,0.0325768281386399,0.000145573197974086,0,0.185113808327741
"ENSG00000159884",0.231715720656235,0,0.34433131824874,0.133901350031187,0.00022987882505985,0.0182345051221336,0.000764866727539938,0.000345838295362626,0,0.270476522093742
"ENSG00000159885",0.34615349264848,0.326938050622214,0.0932247476863722,0.00206694683143594,0.00354062520631251,0.000185029162417935,0.00659455807856602,0.000965149080402343,0,0.220331400683799
"ENSG00000159899",0.159133260615514,0.143355567406867,0.416838838096896,0.055205932124281,0.0200408462992428,0.00435409258951125,0.00748819848057169,0.00017459537594785,0,0.193408669011168
"ENSG00000159905",0.318235911373448,0,0.14235653925608,0.00223148129146113,0.0229346292234533,0.00544612073145599,0.06663684030666,3.4613409890545e-05,2.95522702689155e-10,0.442123864112028
"ENSG00000159915",0.316892706811189,0.161811103285094,0.0656159714653986,0.0141885883425237,3.30919318498162e-05,0.0546047951719968,0.0613691504901683,0.00194070778622062,0.0178164163186887,0.30572746839687
"ENSG00000159917",0.204605918382249,0.467502468578607,0.101682119751151,5.30997964261902e-06,0.000229906218400388,0.00427732641495392,0.00715863524141158,0.000209639970128735,0,0.214328675463456
"ENSG00000159921",0.283066371043996,0.18234001355689,0.112494220089408,0.0286784919108247,0.093361595073539,0.0358889571118389,0.0767598091669506,0.000793619209221385,0,0.186616922837331
"ENSG00000160007",0.317855227493829,0.128551541211951,0.144180131205377,0.00951484775006116,0.138139181935001,0.00385116454183359,0.000130678316028869,8.68310710173048e-05,0,0.2576903964749
"ENSG00000160014",0.372796385126716,0.16339818091981,0.12761281101875,0.0196970577661125,0.0238775050639454,0.0475096573840084,0.0247456939407198,0.00183350013810054,0.0547737810022431,0.163755427639595
"ENSG00000160049",0.442717949463487,2.6208269739978e-11,0.0441304823088272,0.0081065267149959,0.0179341450512336,0.00814609944607526,1.59616514243129e-06,0.000105437632870221,0.0151322676422108,0.463725495548949
"ENSG00000160050",0.160608104996106,0.128736183150397,0.210373581717892,0.317069570218556,0.0270956276305688,0.000788287186289342,0.00221533785354118,4.31687707249959e-06,0,0.153108990369577
"ENSG00000160051",0.145196675225729,0.0827119247504853,0.391499465455257,0.0246607542059553,0.00656484566435003,1.93037914195177e-06,0.0235743251338845,0.000310671656767561,0.0686650193949569,0.256814388133473
"ENSG00000160055",0.603722310249722,4.31162263549102e-11,0.0291825324847082,0.0190587152869561,0.000788617287836175,0.00193377198546237,0.00161750628108979,0.000292463572082234,0,0.343404082809027
"ENSG00000160058",0.387852151054591,0,0.142472118624546,0.0701885335149564,0.0603507282877006,0.0035601014053981,0.0251252818715465,0.00513613374091006,2.34804633424289e-11,0.305314951476871
"ENSG00000160062",0.0536712169639495,0.626723045693411,0.155773630813484,0.013088000053326,0.00185856529267224,0.00426828163813909,0.0247574470180802,0.000855634363909836,0.021297214728434,0.0977069634345937
"ENSG00000160072",0.323693560019707,0,0.266703593630512,0.0458414480880578,0.00306417747077567,0.0178608338647829,0.00152167980353116,0.000622273097005724,0,0.340692434025627
"ENSG00000160075",0.462348788732827,0,0.034196947988253,0.0165732790324272,0.149463580098404,0.00887783081684418,0.000106459829646953,0.00271791585620999,5.75809592293522e-12,0.325715197639629
"ENSG00000160087",0.272159695163932,0,0.208601015884964,0.223203909334856,0.0108379435403879,0.0118651785177497,0.00424395285992337,0.00404427893750204,6.65745826148846e-14,0.265044025760619
"ENSG00000160094",0.140428124252596,0.417678053606735,0.0386749979205826,0.0667723733310954,0.0978797792236484,0.00553317795382212,0.00468504889709025,0.000147446855900377,1.37185779202549e-12,0.228200997957158
"ENSG00000160097",0.0333498818443334,0.204592835484261,0.485444297736658,0.0149128221780634,0.0301256754197136,0.00519168786552754,0.00329686992467947,0.00289847604048793,0.0235017882546442,0.196685665251632
"ENSG00000160111",0.252217266793067,0.198735882686223,0.0622187476648279,0.000747145911844141,0.0185272476075838,0.00536008515159028,0.00802122296340059,0.0130243219928114,0.0566817541658326,0.384466325062819
"ENSG00000160113",0.301702058598905,0.0955419503216773,0.152234873165751,0.00367897604562331,0.00720192212174423,0.00567647282919565,0.000313136877117953,0.000419838567582828,0,0.433230771472403
"ENSG00000160124",0.625181122434668,6.24060348486232e-13,0.00529495048718091,0.0680389739793695,0.0310806095464659,0.00598908048699704,0.000849409916565231,0.000295420456826238,0,0.263270432691303
"ENSG00000160131",0.539939975809743,0,0,0.0725755991451684,0.0145814133487153,0.11390395710817,0.00348219512983453,0.00267087652907286,2.18174468391153e-11,0.252845982907479
"ENSG00000160145",0.0977256150371004,5.02898433006094e-12,0.552419782529592,0.0904705438584466,0.0336181600679248,0.000190181750688668,0.0124923931344694,0.00132946724922482,0.025782696018092,0.185971160349432
"ENSG00000160179",0.276201393169957,0.23887770569481,0.173833664159069,0.0346946164070467,0.0174052085592516,0.0108325012953857,0.00707194374220252,0.00103155805543796,0.0108294428255957,0.229221966091244
"ENSG00000160188",0.044494976021367,0.36283554336952,0.275460851244179,0.0021523866820757,0.0269511178483565,0.00581782294345863,0.00402235194389041,0.00154506380808995,0.00510985157525926,0.271610034563804
"ENSG00000160190",0.201029988430961,0.145208634325323,0.307002973639923,0.0147394874718621,0.0782986704064466,0.0515753786331374,0.0177426801853998,0.00037644471269708,0.00781535164298707,0.176210390551263
"ENSG00000160191",0.0527029714297253,0.261694597333836,0.230443138306083,0.127418341195731,0.00756370162965565,0.0222456562043971,0.0067927469809823,3.16635029016192e-05,0,0.291107183416688
"ENSG00000160193",0.185066427244394,0.186407414542739,0.143805874870827,0.0439895365891693,0.0704496537293016,0.00928516630733058,0.0251429895360595,0.000274898728444118,0.0188963806420999,0.316681657809635
"ENSG00000160194",0.340912435764955,0.191672501302533,0.0173346153040647,0.00132248589580974,0.180501482121546,0.00421715880352235,0.00541071603420171,0.00128567477793208,0.0133103324268236,0.244032597568612
"ENSG00000160199",0.0779074449733414,0.481544218011389,0.237343564214989,0.00276388853365455,0.030896892628422,0.000877868307647073,0.0177487012267821,0.000341068061869062,0,0.150576354041906
"ENSG00000160200",0.0517064258306893,0.286763568953572,0.18317866005832,0.0266006679558807,0.0452506291289657,0.0311198022215685,0.0179613478351842,0.00135112803214904,7.08471881315373e-12,0.356067769976585
"ENSG00000160201",0.265340231262358,0.447749242624765,0.12485221799547,0.0297748156456541,0.00026375723972662,0.00559317449774908,0.00150635374046634,0.000939594263105537,0.000665268541907889,0.123315344188799
"ENSG00000160207",0.0120343352438907,0.374666138210647,0.196234422748503,0.000213046662972914,0.00996523642183382,0.000448401063885562,0.0025241326325733,0.000407957692102355,0,0.403506329323591
"ENSG00000160208",0.113246371801933,0.712917271322548,0.00260321970639622,0.00205962116863191,0.0747093232314875,0.000882249158947979,0.00794882900513392,5.44424822494629e-06,0,0.0856276703566963
"ENSG00000160209",0.119694932157112,0.412893684286197,0.197787136302648,0.0883660545819023,0.00480853355971314,0.00745723784416394,3.57763396390023e-05,0.000739711193042866,4.45927726723575e-13,0.168216933735136
"ENSG00000160211",0.183696670380806,0.180582397906484,0.0989979143552775,0.0415716914210657,0.140169233712183,0.00449297792591186,0.000272235118790263,8.59229200805158e-06,0,0.350208286887474
"ENSG00000160213",0.380991516067311,0,0.0760092606079693,0.0242346621038075,0.00022529230159207,0.000159719828521588,0.132266905601828,0.00213599879588048,2.28236275729148e-12,0.383976644690808
"ENSG00000160214",0.400103364566628,0,0,4.81470359777776e-06,0.128365551348086,0.031014216738086,0.0273287540162964,0.00183417098284813,3.54774075994799e-11,0.41134912760898
"ENSG00000160216",0.424072142509138,0.232218728132705,0,0.0829790928395101,0.00242011523690593,0.00446550687321582,0.000123531627746471,6.08544268498805e-05,0,0.253660028353929
"ENSG00000160218",0.40594851633801,0,0.00374879947300539,0.314269697107239,0.0353370872380094,0.0141942662610535,0.021541438411977,0.000310183174370045,0,0.204650011996335
"ENSG00000160221",0.340475968188133,0.172065798525028,0.0458542723718993,0.0160275700071618,0.0587274416451838,1.3453909143214e-05,5.0404350678467e-05,0.000133453086319057,6.90137444186177e-11,0.366651637847439
"ENSG00000160223",0.237293463689737,0.283467098491859,0.116217602034792,0.138695612881436,0.012826729679169,0.00329867104658266,4.82974528449665e-05,0.000767732217556669,0.00782519327047347,0.19955959923555
"ENSG00000160226",0.293144635577667,0.312467847626133,0.0113092306509535,0.000411936613362442,0.0116875111718727,0.00591312749751328,0.00221007814987686,9.73748961106121e-05,7.53268935870956e-13,0.362758257815757
"ENSG00000160233",0.0401476166776538,0.877144804520757,5.07979799537936e-13,0.00266499346740511,0.0289641411972967,9.66618571331179e-05,0.000162112239454647,3.50143679417431e-05,1.44307122950678e-12,0.0507846556704071
"ENSG00000160255",0.300975051805763,0.0497613668082872,0.0109361927383335,0.00935523969849592,0.00425828513661059,0.000106428469692334,0.00574114867083803,0.000552349621720717,0.0826207215809864,0.535693215469273
"ENSG00000160256",0.33975157435954,1.5718768743265e-12,0.0428872857102157,0.0567715133349456,0.000806880327383038,0.00556261575350498,0.0186097113746507,1.09995860621776e-05,0,0.535599419552126
"ENSG00000160271",0.269985984612633,0.179716427394069,0.188815868183399,0.0175855953490739,0.0632631615938029,0.00366563324586024,0.00167176204175213,0.000639526019775032,1.77320475722673e-10,0.274656041382314
"ENSG00000160284",0.499520345441084,0,0.0984317483650203,0.0723808391211357,0.0303239605673539,0.0471030019802632,0.00223005168685431,4.83152010995141e-05,0,0.249961737637189
"ENSG00000160285",0.255369945315494,0.271273693872087,0.0580878314798494,0.0269300437406974,0.0913747949515748,0.00778764676478414,0.00336169772083099,0.000800184090532887,0,0.28501416206415
"ENSG00000160293",0.128829223735227,0.56773913712092,0.112658402558583,0.0420736715668316,0.0468296823427656,0.00471396741311059,0.00671576091785479,0.00015740187745468,0,0.0902827524672529
"ENSG00000160294",0.284860119602022,0.281877407347673,0.118320308472656,0.0852999085042554,0.0401520205978308,0.00538869455869553,0.0178101105740209,0.00111014941365062,8.77477819835528e-11,0.165181280841448
"ENSG00000160298",0.349604078145659,0.102598045523509,0.134946224387691,9.23668045507079e-05,0.00272595294759974,0.00530137170732105,0.010100504474947,0.0108555705248264,4.57587748037588e-11,0.383775885438137
"ENSG00000160299",0.327259426518737,0,6.93565302729193e-12,0.124338066039417,0.0118750627543226,0.000481251555460034,0.0424683377205793,0.00110509102159619,4.04207736753732e-10,0.492472763978745
"ENSG00000160305",0.270066573642157,0.15759196733915,0.0396393525092329,0.112578011874683,0.025423306279304,0.00659909199344529,0.0110879617657467,0.000412858376490993,2.78105403256872e-14,0.376600876219762
"ENSG00000160307",0.0850874378453108,0.640045280430738,0.0836845197176296,0.000343821407140084,0.108077603201037,0.00220366789564112,0.0145029523200157,7.88031101129251e-05,4.84841330980999e-12,0.0659759140675273
"ENSG00000160310",0.25223028875564,0.539735465054128,0.0185401425249216,0.00214944748669122,0.0314000930633604,0.0213301047520337,0.00436062103490984,0.000774459157865712,0,0.129479378170449
"ENSG00000160318",0.217588952090825,0.181037749869223,0.0461435333914128,0.050298157478011,0.0852733256564663,5.16034726295293e-05,0.0268412586442143,3.66890641894614e-06,2.82521888057624e-08,0.39276172223861
"ENSG00000160323",0.415549767969368,3.02458724603922e-11,0.046310270086416,0.170393748661409,0.0724162869730996,0.0165974233350935,0.000234597891465578,0.00053764492339817,0,0.277960260129504
"ENSG00000160325",0.112567503138356,0.491358276045511,0.103575613611238,0.0604933067953279,0.146083282373526,0.00172203192655448,0.00612917052365606,3.18697974785627e-05,0.00573353430954237,0.07230541147881
"ENSG00000160326",0.30134016633846,1.64736054355257e-11,0.0118830995190164,0.212938166368981,0.0508889059287632,0.0133924521860353,7.85238911153213e-05,5.35820513540006e-05,0,0.409425103699802
"ENSG00000160336",0.125248749893776,0.688174766899505,0.0591829584891756,0.00619672519559505,0.00675090030128555,0.000205047168817224,0.00161952478895455,0.000178089623560035,0,0.11244323763933
"ENSG00000160345",0.0496088132699329,0.0361602024070874,0.447683051591756,0.0120087037150873,0.0731428315802198,0.0210759838079727,0.00548889116587228,0.000175779475637664,0.0191875670155501,0.335468175970884
"ENSG00000160352",0.239829704566581,0.405638857667808,0.149032278796083,0.0194630712784187,0.0261609006832656,0.000584628659910552,0.036831093980639,2.03523208038835e-06,0,0.122457429135213
"ENSG00000160360",0.131700688051931,0.192072900644067,0.226370285457075,0.0856809672611011,0.168438134117004,0.00128422098310286,0.00526182988905179,0.00228983187105641,4.90501870662331e-12,0.186901141720706
