"","DonorID","`Proportion of Neurons (MultiBrain)`","Regions","`Proportion of Astrocytes (MultiBrain)`","`Proportion of Endothelia (MultiBrain)`","Period","`Proportion of Oligodendrocytes (MultiBrain)`","`PMI (hours)`","`Age (Numeric)`","RIN","pH","`Dissection Score`","Sex","Residuals"
"ENSG00000258864",0.261846620839247,0.127864667549924,0.203870019863506,0.0458500489924815,0.0543847506332285,0,0.0406017165335101,0.00143064345274313,0.00117862235235054,3.19408114671449e-05,0.00158371231320936,7.98480482835269e-08,6.830506558792e-10,0.261357176127234
"ENSG00000258876",0.221761461001579,0.337081598999931,0,0.0563901905758853,0.00126220799217172,0,0.00475841996370297,0.0295710368774837,0.0267436822026997,0.005064488545084,0.0287942598603549,0.00383819696817901,3.88480384020616e-11,0.28473445697408
"ENSG00000258881",0.350106889930105,0.0583423674765532,0.0137987212480872,0.0600748566341951,0.0207238362590904,0,0.0115509099200708,0.0137718995395351,0.0014137719570437,0.0114552617511446,3.75939311592313e-05,9.96946337218364e-06,1.96610142539926e-10,0.458713921693034
"ENSG00000258889",0.205707610876671,0.212584995012995,0.0144013867484174,0.0525284958635222,0.0598958127496048,0.0756101387275451,0.0342136558002184,0.00113484930353912,0.000299430820872647,6.37845519569734e-06,8.83265756277178e-07,7.65422296069068e-06,2.19697960083532e-09,0.343608705955722
"ENSG00000258890",0.0758390298178076,0.0338777306241712,0.188290222791762,0.0104461734239988,0.00906040068979148,0.516367700170528,0.00540113205502703,0.000164969212560343,0.000389592316958877,7.44184370776739e-05,9.74026490773654e-05,1.05908724297387e-06,7.2286400642869e-10,0.159990168001133
"ENSG00000258891",0.168235445214927,0.0191610553172987,0.00403963768985885,0.0272293238141382,0.0484276490135682,0.516680996136698,0.0213788753956382,0.0191588541956949,0.00708225699601349,0.00129095576669998,0.00180523960718194,0.000518178055928025,3.08832409176802e-10,0.164991532487522
"ENSG00000258892",0.307294183894979,0.100604039655367,0.0259900349880858,0.0319862289952851,0.0111043001113376,0,0.0242790224100142,0.000995606362270493,0.00854911245204342,0.000576013715446779,0.000595316424185561,0.000328973671407942,2.54508448763106e-12,0.487697167317032
"ENSG00000258895",0.347048811426195,0.0249395650595469,0.0632325503320007,0.0198237904834632,0.00291926754467939,0.0596589897785782,0.025628229910832,0.106647099082919,3.98423120215218e-05,0.0071486262788845,0.00100674562025312,0.000798912973579948,1.79030412020235e-11,0.341107569179143
"ENSG00000258900",0.117372892132388,0.248489498761713,0.0254921955218184,0.0926311498008268,0.0544431841426554,0,0.0557862101813445,1.99105419452464e-05,0.000451554111231498,0.000114929829099238,0.000440949879187068,8.66362014232732e-05,2.09513274190125e-12,0.404670888894272
"ENSG00000258903",0.148324244211541,0.0939681247586191,0.221055671729465,0.0692086421202527,0.163987271238446,0,0.0353872631945086,0.0197160784403169,5.8332375728134e-06,0.00790093785839181,1.0943046376765e-05,2.05650494763957e-05,4.10009304645148e-12,0.240414425110933
"ENSG00000258907",0.532253039365624,0.0720230055224308,0.056229979681043,0.0195186894727112,0.03784337264896,3.48511227161247e-09,0.0132662456825457,0.00132352523619419,3.15552211618513e-05,1.21373726676699e-05,0.000210895216285282,1.44986395275903e-05,3.50068574963857e-10,0.267273052105668
"ENSG00000258908",0.262930806751387,0.227878023478703,0.105712623028475,0.0394319070052694,0.00615082370118182,0,0.0630589986213028,0.0690893117857699,0.00198178591989861,0.00116767178735244,0.0102975287806212,9.97924405020608e-05,6.74916988418874e-13,0.212200726698862
"ENSG00000258920",0.248126954019866,0.16182766554522,0.0194091070620476,0.0699547770783499,0.0835438305545642,0,0.0378403943223632,0.00361019639267807,0.00234536827586817,0.000485890527902651,0.000182654545340217,4.41869347393524e-05,1.18634517614792e-12,0.372628974739874
"ENSG00000258924",0.276339413309721,0.150473648461556,0.0934915136574868,0.0344804483985386,0.0405115097059141,0.194959416361259,0.0218492925553091,0.00537032956741194,0.00349212859432434,0.00119811401946208,0.000964839449265399,0.000227322768554667,4.26491452355732e-10,0.176642022724705
"ENSG00000258925",0.270386968269867,0.256728987546464,9.54020645214044e-13,0.108203021823364,0.0466110627542794,0,0.0674562922181299,4.6837549815689e-06,0.000514506330272464,0.000259189459421959,0.000575515325352889,9.61665501705393e-05,3.96333587178581e-10,0.249163605570408
"ENSG00000258930",0.135828756527166,0.125290393573151,0.0160260138711634,0.0289495159954987,0.0111487237298569,0.41407542132449,0.00936178214395919,0.000671176726219743,0.00186817088792274,0.00199840346179261,0.000140018805605861,0.000876105589663861,1.7642703172187e-11,0.253765517345867
"ENSG00000258936",0.0890379884418143,0.0889743379299162,0.0230036750355166,0.00683958748117117,0.006318434338717,0.594069120882199,0.023933720647591,0.0305454618595322,0.0368442199816561,6.4508379406804e-05,0.00287002585035089,7.70461230413891e-05,9.76053719715801e-12,0.0974218730393269
"ENSG00000258938",0.312235517193297,0.112154947381417,0.173633971442993,0.0184686571844452,0.0500456055863239,0.0933093187055313,0.00832272558406164,0.000602671762448175,0.000571734371589095,0.000613452374027872,0.000490995050920562,0.000158787896623821,5.3798096160358e-10,0.229391614928341
"ENSG00000258940",0.187295943239454,0.167466706349667,0.0268325848698874,0.0654738633238758,0.0476627618026045,0,0.0237369406484144,0.00114909206474122,0.00288128219704103,9.38289975086805e-05,0.000369694287659136,3.8680421293133e-05,4.57579208595556e-12,0.476998621793278
"ENSG00000258941",0.273926933179561,0.115524390605066,7.18109336518013e-10,0.014567718943338,0.0673084144879326,8.38647229504493e-12,0.0157143194963238,0.0328767367818742,0.0147608113776509,0.00345808699417283,0.000252124967486115,6.01794761273091e-05,4.40699024994369e-10,0.461550282523273
"ENSG00000258944",0.0993416119460013,0.474822661725139,0,0.000131092587132046,0.172364779506071,0,0.0507628501174608,0.000350552147127921,0.00962904473378699,0.000106220324350297,0.00023885229708549,0.000294475159409212,1.33570526614483e-10,0.191957859322865
"ENSG00000258945",0.0107704037056621,0.206752679478785,0.423707982137641,0.0493489672355246,0.0266636244554475,0,0.0313866893526712,6.33947110218118e-05,1.88650323063525e-05,0.000646139942309307,0.00104975279767576,1.16240828281361e-05,7.97693164060966e-10,0.249579876270433
"ENSG00000258947",0.0969063903138279,0.301719540342687,0.0694156528383752,0.000920824854026116,0.0559581783398125,0.182678427319815,4.27709754235672e-05,0.0526256731663047,0.104614672498111,4.48788430229104e-05,0.00038464072125473,7.07025517785458e-05,8.77045514802967e-12,0.13461764722679
"ENSG00000258950",0.451641496743568,0.128696751812531,0.0896199356488625,0.00798782499167391,0.0466107368477955,0,0.00315920848037896,0.000101340832061526,0.00211000152659133,0.000765374079739534,0.00099023494732178,0.00132979888460325,4.14741929801849e-10,0.26698729479013
"ENSG00000258953",0.156215135847787,0.0670724525792157,0.0506005856625158,0.0246728510132094,0.017052493460114,0.465199134200282,0.016685541102415,5.5831676858821e-07,7.26141807963643e-05,2.16016367331012e-07,2.12432625006155e-05,4.34247733624996e-06,7.25331139240754e-10,0.202402831155361
"ENSG00000258956",0.321677106908018,0.0849664354522155,0.0234911299305612,0.0235009679470688,0.0587607356381346,0.25676533795186,0.0129157284821052,0.00251833205988941,0.00241134526436344,6.5260546070808e-06,0.00037590147634173,6.90506687643633e-06,2.94182412672331e-12,0.212603547765017
"ENSG00000258959",0.417721932599968,0.00152472437897831,0.0413224751729976,0.0212364838043773,0.150360309660616,2.53673486499155e-10,0.00952373016331249,0.0782624220228822,0.0645458812586776,0.000292478327408462,0.000457186220332597,0.00172733648496438,1.99521422488029e-10,0.213025039452291
"ENSG00000258964",0.302590038703164,0.0681051933932799,0.0614942909500781,0.0199770906897449,0.022046976315536,0.283394285651108,0.016430046084481,0.000365258840129755,7.12353572564577e-06,0.00062489280689936,7.56758839572746e-06,1.07487758497929e-06,6.21189078214983e-10,0.224956159942683
"ENSG00000258974",0.32151586821261,0.212494339213722,0.00366040130619065,0.0660409134709347,0.0678396340104221,0.0626363243431851,0.0686379836874201,0.00797221304211571,4.81975396198866e-05,0.00269698709856233,2.39872792733616e-05,1.99120954826866e-05,7.65374671046666e-13,0.186413238699697
"ENSG00000258981",0.425176825989264,0.0914975551359912,0.0357514242450559,0.0204359946439727,0.0483279430024876,0,0.00536953719142807,0.00321264160300406,0.00444152812747361,0.000154591804434494,0.000345492917196297,2.51907262512582e-05,4.14391355429225e-12,0.365261274609297
"ENSG00000258982",0.149119027007943,0.0745323872494581,0.146926255794045,0.0239478980005083,0.0283279143647871,0.268901639591905,0.0153383800128227,0.000583642262623255,0.000981157398516795,1.13943918056369e-05,0.000627601967720361,3.2534147968415e-05,1.96226980550613e-12,0.290670167807934
"ENSG00000258984",0.181937797758749,0.0812517787789955,0.0739338429428648,0.0165955036568616,0.0418690787161337,0.438573676972197,0.00846287352349309,0.000978961312169442,0.000163245865092988,0.000167917027009426,2.37774565384115e-05,2.32452933063201e-05,1.34638618875881e-12,0.156018300695242
"ENSG00000258985",0.341093775932513,0.0261901796401623,0.111486899855614,0.00689833834912281,0.0023830047111992,0,0.0113361084585463,0.000728645361140875,0.00518201069145661,0.00119579645744612,0.0110553314740593,0.00246376908580736,9.20010524298341e-14,0.47998613998284
"ENSG00000258986",0.23330263850508,0.0828814756946639,0.250965510171369,0.0290657238815138,0.0195922101441355,0.0613889879046612,0.0183073697914114,7.32896051230443e-06,7.02469238326696e-05,8.30604587400062e-05,1.66754574832998e-05,9.30906960276454e-07,2.7873557636576e-11,0.304317841171763
"ENSG00000258988",0.146387170463311,0.226098636301888,0.0283557148653311,0.0967069841387683,0.0159317094952017,7.42334409350598e-10,0.061899259183943,0.17488409291769,0.0152126070317817,0.0157309604746954,0.00113653661495163,0.000360128298558417,1.45226514325852e-12,0.217296199470094
"ENSG00000258989",0.0718135559933771,0.0852650672510394,0.150731887481947,0.0364261516611393,0.0258259598789439,0,0.0243989417741627,9.26287037421962e-05,9.29015974521725e-07,0.000148365639594505,1.39441338093946e-05,3.3416702961605e-07,4.23479711146484e-12,0.605282234295006
"ENSG00000258990",0.0759961172310629,0.147771642984967,0,0.0450663181045661,0.0362913050881626,0,0.0120514803360093,0.0124678484517657,0.0274913509932094,0.00156857787376063,0.0012012752040486,0.000236368047464407,1.15481608570664e-09,0.639857714530168
"ENSG00000258995",0.279753647203321,0.182059086351891,0,0.047090974307311,0.0182191979561338,2.30187989082337e-12,0.0253542957969901,0.0129703259274372,0.00402363965985522,0.000993529896312993,0.000795128694703835,0.000161193920379242,1.53683401441123e-11,0.428578980267995
"ENSG00000259000",0.0785859810423065,0.0985345476185211,0.143260985773152,0.0357467145310311,0.0203098655823172,0.203136246295982,0.0239299325825566,1.13343428598322e-05,0.00019597241181193,0.000404348904607074,9.60275448209702e-06,2.57092456829055e-05,3.98018271516824e-10,0.395848758516672
"ENSG00000259001",0.619074913295634,0.0858336460426338,0.0130690994762047,0.028482189959175,0.0369473891992322,0,0.0205259678145444,0.0020077843563824,0.000536747996381864,5.72535454630277e-06,0.000157654771090304,1.26529950594751e-07,2.37973712169508e-12,0.193358755201844
"ENSG00000259006",0.308700432662388,0.0329617753306304,0.32061026868864,0.00628795818270003,0.00764113623396265,0,0.0082549201400443,3.29622648808209e-05,0.000204580474611866,0.000126741420670816,7.92306678721107e-05,9.70823914822363e-06,3.46635687360416e-12,0.315090285690985
"ENSG00000259007",0.0945447809087855,0.126571610467746,0.0766525654327054,0.0946942248528855,0.0835650515192894,0.260780757854979,0.0840936753800412,0.000128735365633627,0.00327673681699163,0.00209157918215015,0.00109300860440387,0.000276500362012637,6.33167450405396e-11,0.172230773189059
"ENSG00000259018",0.0888529858542993,0.251857363417008,0,0.0766097371339587,0.0525801444718849,0.292139693882931,0.0304198876313226,6.13409433930309e-05,0.000657577277038512,4.04951101029144e-06,3.22882685681916e-05,3.9285329883954e-07,3.2238688158245e-10,0.206784538432899
"ENSG00000259020",0.299963548384426,0.0512889467242925,0,0.0180373688637936,0.0135014874791944,0.20504403364667,0.00977169593704898,0.000221407448676786,0.00149639356501568,7.64932710732034e-06,0.000149040823558729,3.134146910968e-06,1.0299798543079e-10,0.400515293550307
"ENSG00000259022",0.481020623933133,0.0833194597906685,0.0107158764339503,0.0552657752560782,0.00438206917454416,1.27091472957056e-10,0.0347894891788649,0.0135352023375235,0.00297779870229022,1.81663941051867e-05,0.00189005623599643,0.00175987195130983,1.16598682138142e-09,0.310325609318457
"ENSG00000259024",0.145105403068359,0.0449359489573743,0.00853906412335436,0.0161434624576345,0.0607214672911956,0.610187762260054,0.00223594174648342,0.000143316138580327,0.00689447465569313,5.19014694713993e-05,0.00850083956355374,8.18479295373424e-08,2.03981264835685e-12,0.0965403364182765
"ENSG00000259027",0.116716419820095,0.0268429785679315,0.128434077247434,0.0151341947094233,0.0470414888096169,0.50969620097713,0.00415215647530403,0.0106520083995555,0.00225559526477994,0.00213852144897885,0.00188515563078021,7.51543397759517e-05,2.88314152970552e-10,0.134976048020881
"ENSG00000259031",0.193817870856814,0.0721186421521098,0.0996671234600252,0.0250479252534148,0.0159705642537659,0.244013465299379,0.0123167520062141,0.000121679150368057,0.000115557075168049,7.13194424788814e-05,4.45652529914083e-05,2.24409068953434e-06,4.17037213079182e-11,0.336692291664877
"ENSG00000259032",0.198861607370651,0.120466270854751,0.104406533624453,0.0228450199771668,0.0458567298955238,0.370105275926713,0.0093914780842732,0.00135602588808182,0.00193761696678827,1.82538680399668e-05,0.0013337844338205,8.69453844590755e-05,3.96237996184782e-12,0.123334457721315
"ENSG00000259038",0.136205707031837,0.165686304996362,0.0161324218215052,0.165970970208881,0.131674839634057,0.0408770744146182,0.0964579846687931,0.0394558434551755,0.0207569854218909,0.000122803956649314,2.82763063974122e-05,0.000252405381684335,3.53884468997164e-17,0.186378382702149
"ENSG00000259040",0.206111204619127,0.152814547233269,0,0.0380905742678254,0.10054612368488,0.215434408804577,0.0456742760355954,0.00322597538577115,0.00190397903603641,0.000390306934766057,0.00118937447048749,3.28229055281907e-05,2.47653215429613e-12,0.234586406619661
"ENSG00000259045",0.254040030886059,0.175216959541536,0,0.134079209682245,0.0508507698472029,2.30374307349519e-11,0.048542144131368,0.00254865822061339,0.0011089854985069,0.000195411114474841,1.67634781866985e-05,0.00011899750661728,1.11532903196432e-12,0.333282070069037
"ENSG00000259049",0.430363743532734,0.0735240709600637,0,0.0734411494959604,0.0281537652745036,0,0.0603646440008218,0.00279136043933296,0.0122931429519241,0.00171418291382064,0.010143878077302,6.80230766653569e-06,4.55195304921309e-12,0.307203260041319
"ENSG00000259051",0.177449507346416,0.0700216520321779,0.0526484369232494,0.0252416490490843,0.020346190595832,0.421990593965864,0.0119891499494807,0.00103378257269061,6.37513958359277e-06,0.000381787156663454,0.000145425066259595,3.16607679767893e-05,4.09088286171928e-11,0.218713789393813
"ENSG00000259052",0.288095025279589,0.0508183170659136,0.0355104182505618,0.00448476399586919,0.00931017302157201,0.350927340298063,0.00112701814096441,3.17846653587729e-05,0.00126420808496457,0.000235847735019355,0.000103897871529567,3.30523731984355e-06,8.52350071001828e-10,0.258087899500925
"ENSG00000259053",0.0615702349855063,0.122649068588771,0.43838301888775,0.0385479481566499,0.033600574334285,0.0409365016350275,0.0300035557481332,0.0131431313344407,0.000755072633625741,0.00571469182572421,0.00321088078826593,6.12509813355105e-06,2.11408520199364e-09,0.211479193869601
"ENSG00000259065",0.380004969813466,0.112822995519537,0,0.126902795861035,0.130544836742189,0,0.0426366004128589,0.00814284007084532,0.00515448064331577,0.000636059897274996,0.000566548117556052,4.34224279235155e-07,6.93816996344129e-10,0.192587438003825
"ENSG00000259066",0.402708921716049,0.186554937623351,0.00155425480671753,0.0690236928293157,0.0450592927832859,0,0.0653655275406012,0.00330991928512904,5.05470414352209e-05,0.0020285520495561,0.00285976204367442,2.17879116730445e-05,1.50513328739139e-12,0.221462804367707
"ENSG00000259070",0.0808104321482281,0.118869816389138,0,0.00385707241928409,0.036714673533526,0,0.487323424286174,9.9554846019165e-05,0.138128079863639,0.00248730862055077,0.00179697616807114,3.09358818695607e-06,1.89487536969293e-11,0.129909568118233
"ENSG00000259071",0.119339387222609,0.258203734010905,0.17078843220807,0.0587611680358925,0.0452129783364953,2.34698548044586e-11,0.0523909333291423,0.0297569239074251,0.0166881637468807,0.00107511740962378,0.0025793218384533,1.16820211131282e-05,1.08473907736155e-10,0.245192157801447
"ENSG00000259075",0.301981501687025,0.245382863706218,0,0.0555517686219655,0.0390634464128921,0,0.0432627048412068,0.000484205630058545,4.11403943835147e-06,0.000643683738665135,0.000284472561884792,8.67507946512982e-06,1.6948531675105e-10,0.313332563511695
"ENSG00000259078",0.158845218847124,0.454196732615448,0.00975854971757972,0.0994641513785894,0.00515902276638477,0,0.095667407740045,0.0166922971261438,0.0011376194767406,0.00590487145390244,0.000221249385711767,1.72559026089928e-08,1.01258267999487e-10,0.152952862135169
"ENSG00000259079",0.430822307420821,0.0262631997800065,0.134961861221889,1.17157785338035e-05,0.0625495427401055,1.05168257078071e-10,0.0210643957881284,0.0698510387912564,0.0277118027935295,0.000589059396406567,0.000493724327066296,0.00152225430231712,2.20533766713867e-11,0.224159097532718
"ENSG00000259080",0.160465694048625,0.0668157675046215,0.0241502835449558,0.0446015658862694,0.0495443285318668,0.531408847259155,0.0220207731723029,0.00611919142465118,0.000172947200248906,0.00477510844629835,1.02465926221394e-05,2.17666873644218e-05,1.00701742511597e-10,0.0898934796003175
"ENSG00000259081",0.189053170546228,0.0285576712064,0,0.00841717467712203,0.00853382503868184,0.639539377031558,0.00222170492804833,0.000889958548698149,6.9670567790831e-05,0.000367535347572133,1.05155208464219e-05,1.66570271351333e-05,2.46229915224488e-10,0.122322739313689
"ENSG00000259083",0.275086436100349,0.0410863783135719,0.0797522726867971,0.00965392428813525,0.00758362944028911,0.243672346272037,0.000280431119686761,0.00206430565484005,0.00100501968162886,0.00291022258162957,0.00198055258839552,0.000145948460941995,4.01793404988193e-11,0.334778532771519
"ENSG00000259086",0.279270653824041,0.190998713565624,0,0.0770155519989943,0.033865363189323,0,0.0422719126084406,0.00163160232563311,0.000120929173746021,0.00537142230308239,0.000236315853538246,1.18851836804253e-06,1.16337371836849e-11,0.369216346627576
"ENSG00000259090",0.394276509480912,0.0459788727307172,0.0293741826480838,0.00108103000630554,0.0165863936459234,0,0.000220775029508723,0.000343981197803107,0.0764743219969535,0.00295743380179524,0.0732305869263673,0.00013414416682154,8.54097602115532e-12,0.359341768360268
"ENSG00000259093",0.270400084527326,0.188662862482829,0.0367285767858145,0.0504606581616772,0.0387821332202906,2.72009560004049e-10,0.0341805704685145,0.0021643557078782,4.48371115329877e-05,6.09217683090119e-05,0.000322160293794193,5.87027672567578e-07,2.8284068728217e-11,0.378192252144067
"ENSG00000259096",0.121935980062712,0.0285584550497921,0.0365881804153992,0.0168621870110581,0.00533170261958813,0.545776725631296,0.00723162389864258,2.25638010043612e-06,2.5773966020999e-05,4.54383747285316e-05,0.000327473482354112,6.95190274403131e-05,1.92297094077048e-12,0.237244684078944
"ENSG00000259100",0.222597633126161,0.203289259853555,0.00269420102056562,0.0846540837304982,0.0591674514586406,0.0691801834524531,0.0555856478448784,0.000311397125997628,0.000997302390326853,9.17212634913386e-05,0.000157207081347004,5.88210420864649e-05,3.20800712834284e-12,0.301215090606791
"ENSG00000259102",0.251657398378285,0.14022931077505,0,0.0563351627938681,0.0145143349695267,0.328440956264871,0.0251711812543154,0.0139810667551426,0.0017398683387089,0.00398047661129887,0.000852339479067116,0.000783907689521795,3.78955086734094e-10,0.162313996311389
"ENSG00000259112",0.239407274080493,1.33653874532919e-06,0.048808240482664,0.062102503722074,0.149584057610635,0.163000611983959,0.0528967961420038,0.0105545064018485,0.081326022631611,0.000100643144016246,0.0163086411332099,0.0025944223517698,1.03836000891064e-11,0.173314943766587
"ENSG00000259113",0.108207573322679,0.0744269661570899,0.0029176172875578,0.0172121105919506,0.0336070448413826,0.539451297836467,0.00527625895012872,0.00048712365635073,0.00106146673576018,0.000467683179029629,1.20957679742909e-05,1.93834474292407e-06,5.23176798465699e-10,0.21687082280571
"ENSG00000259114",0.132396119690198,0.0772768201847702,0.0608232254456391,0.000464524297623728,0.0676050704784877,0.160473149178117,0.0178204673906159,0.0187681368624511,0.000606679231550292,0.000373004349836046,0.00918381628281583,0.000211085300551809,1.16426934659709e-09,0.453997900143074
"ENSG00000259115",0.247515871198327,0.234941904403101,1.080577998008e-10,0.113600987020252,0.0708064172399054,0,0.0707434049089021,0.000195631712561403,0.000117464892291067,0.000240410514482589,0.000447307955635203,9.51591751302859e-05,2.22001945579088e-09,0.261295438651335
"ENSG00000259118",0.356987866663094,0.0448572870531382,0.38479869287294,0.00788072162990123,0.00469800671680994,0,0.00660903650382471,0.000233665114028008,0.00574511570928639,0.000273584731561156,0.000161387581324263,0.000180649114677893,1.11019966246199e-16,0.187573986309414
"ENSG00000259120",0.147372613781155,0.0427904629803733,0.049683200463023,0.00164660883931093,0.0412109864695887,1.03200064387243e-10,0.33531319352598,0.0563324985990856,0.0790003209949005,2.51565911468661e-05,1.87265143906888e-05,2.47186540003626e-05,8.70309342868683e-10,0.246581511613536
"ENSG00000259125",0.250550095830842,0.11039786105016,0.186762250302755,0.0099608700294128,0.0643112036914414,0,0.0298465125328147,0.013617298765235,0.00255951919831811,0.00727962523333564,0.00403001093357281,9.26773270461862e-05,1.87796485928015e-11,0.320592075086287
"ENSG00000259131",0.255575621136672,0.264990761219684,0.0227917051633375,0.0646687508310451,0.0271007490008282,0,0.0345209444505501,0.000459968236863448,0.00164298189576887,0.000701200737910364,0.00197980082667138,0.000101384859961862,1.95535722197119e-11,0.325466131621154
"ENSG00000259132",0.184550292876501,0.259839609308915,0.144260930503294,0.0550748946633559,0.0105778179780231,0.104994329518718,0.0448044227611227,0.000783410352731645,0.00304991679412391,0.000712487231463988,2.16146804618774e-05,5.07352079220072e-05,1.42889240872279e-11,0.191279538109079
"ENSG00000259133",0.230364800411816,0.150166765429888,0.0542963198023412,0.0462066314536156,0.0304097535378334,0,0.0126814514058991,0.0034805046068677,0.00947771424190311,0.000491225897868057,0.000125815627418896,0.000745001183883658,7.48592276641875e-12,0.461554016393179
"ENSG00000259137",0.480638819791457,0.0575156309425208,0,3.06269390330209e-06,0.105588395525849,0,0.000890520801639409,0.00655447993684405,0.070774226645027,0.0227449788610382,0.0544822736317872,6.37592508852404e-05,4.5040527195493e-10,0.200743851468644
"ENSG00000259141",0.491279118184886,0.0786817124373295,0.0377445855061601,0.0257325922467234,0.0202983192119612,4.32584614787937e-12,0.0198565599880965,9.93547271724149e-05,0.00033411426288069,3.8244226806487e-05,0.000126210358828407,1.18679707062669e-05,3.44929020749691e-10,0.325797320529194
"ENSG00000259143",0.103644721301302,0.138299257242087,0.0755053168175654,0.0370194265986124,0.0197504703672744,0.0461790350885348,0.173515357446106,0.000277742340195147,0.0266134521040985,0.00212372016956236,0.00128588593796439,0.0012855004759895,4.01348775227262e-12,0.374500114106695
"ENSG00000259144",0.20232459945777,0.0366201342006972,0.0218244522364805,0.019476263038826,0.0659330031844046,0.329576762340047,0.0172187578462979,0.0633227180900399,0.0377825878399521,0.00795833921829018,0.000501148614506207,5.7048507867922e-06,1.86657260920546e-14,0.197455529081883
"ENSG00000259153",0.161568429638573,0.431719789257411,0.0385165250940167,0.0746699212692355,0.0428367359800623,0,0.0545608764526285,3.40485864441461e-05,0.000210306414567398,0.000178422699229297,0.00693793784418419,1.23362194693761e-05,9.60578929628898e-12,0.188754670534573
"ENSG00000259159",0.124430506587162,0.176695226584239,0.0423191512015027,0.106534730851499,0.142765865554374,0,0.0599881536843167,0.00090811219318445,7.39595782239874e-05,0.0019037072079564,0.000760469844824213,0.000320301691748824,2.54590533543786e-13,0.343299815020714
"ENSG00000259163",0.129537968690573,0.00128724431738195,0.0354026263734679,0.0074156679458371,0.00986423187077965,0.477514667161115,0.0381724267606236,0.000415484281339186,0.0718787451412682,0.0102260978093739,0.00950536491779323,0.000242750745348903,1.55111313871367e-11,0.208536723969587
"ENSG00000259164",0.116075694977803,0.0921863736378947,0.278275964307927,0.0482542248546074,0.112735623086506,0,0.0310540754136167,0.00792537878838319,0.00386243032675255,0.0202066546524323,0.00126178508042193,0.000364718999182093,4.79499751701457e-11,0.287797075826523
"ENSG00000259165",0.168152506311061,0.203788756703544,0.00436618464684086,0.10335551360288,0.052886856964429,0,0.0513738562735798,0.00830863792334037,3.73499890268211e-06,0.000430475886647336,3.01387202891455e-05,5.07465014411978e-06,1.07715580041503e-11,0.40729826330757
"ENSG00000259168",0.0638952335706609,0.0789237884982713,0.38325083949601,0.0329654706730049,0.0121406682326607,0,0.0140959550558685,6.27995768749931e-05,6.19296515321693e-05,8.26175445532583e-06,4.5993526028953e-05,2.19652444800058e-05,2.489917121759e-10,0.414527094471161
"ENSG00000259171",0.0575851678869617,0.183383860188266,0.0979917560380913,0.0304159464394704,0.085337525422891,0,0.0456034820455855,0.00386558854838057,0.0977139472368791,0.00142261454148039,0.00138964864820938,0.00125298462110508,3.00724943634544e-12,0.394037478379672
"ENSG00000259172",0.114717162853754,0.315912446415436,0.0322435697656554,0.113877023893829,0.101358242689971,0,0.189770118284888,0.000279659332340564,0.00539812228899261,8.72532142653231e-05,0.000448304564906798,5.66981055668456e-07,6.36449059462506e-13,0.125907529714269
"ENSG00000259173",0.523765998312583,0.0633348280261294,0,0.00533940037527703,0.0525048023706571,0,0.0147949384792122,0.00703855628434277,0.0107335597486116,7.15296354707642e-07,0.00064329004345556,1.82142942545613e-05,1.89493366380387e-11,0.321825696750173
"ENSG00000259174",0.0922776526336481,0.314812285105724,0.0198785677567901,0.07422196820899,0.0197797760959655,0,0.0568703867738191,0.00172592145993123,0.0341515513432585,0.00322378118830645,0.00118807078302449,0.000166189751317159,2.10484748481809e-12,0.38170384889712
"ENSG00000259175",0.189900642335763,0.0239561383431336,0.14234390300921,0.0741855162202123,0.00855968426304869,2.50820067534985e-11,0.000382210026909587,0.0399987786264768,0.0787646227285239,0.0218450770604269,0.000852551527856254,0.000530691568283457,8.23089415681808e-10,0.418680183441984
"ENSG00000259179",0.171235782169247,0.337221845903478,0.0250683699140109,0.163095641223599,0.00621666260804636,1.09506065188863e-08,0.120286978777046,0.00212789995270336,0.000380090233745792,0.000579749061841741,8.00849631632426e-06,3.38488313410686e-05,1.09636360998229e-10,0.173745111768382
"ENSG00000259185",0.328605011173426,0.119802339815612,3.21647371538187e-11,0.012415689190075,0.0776618483126122,0.171741268775356,0.0227568801561882,0.0149869246611494,0.039269430984885,0.00138972203666359,0.000623766308280594,0.000983962363752879,1.27602771178222e-10,0.209763156062231
"ENSG00000259187",0.722629838326544,0.0966689895576426,0.00450775826491573,0.0284413108489459,0.0249990206729541,8.09761936319799e-11,0.0236546777074003,0.00621466981113611,0.00555027894315626,0.000426684352441614,0.000236028492920761,7.60315647863628e-05,6.27306973046242e-11,0.086594711313449
"ENSG00000259189",0.127765878686929,0.119592982850774,0.0059502181752953,0.0653285745207035,0.0228246507834191,0.466896861826845,0.00754769920237832,0.000173377657344371,0.0199128284962874,0.00461180054356301,0.000417600590205507,0.00125874158878797,7.2262667805822e-12,0.157718785070241
"ENSG00000259190",0.00887267337259352,0.0173446895313764,0.787128660542759,0.00661538815811305,0.00900892535045916,0,0.00348611764334216,9.67501982404348e-05,0.000201821714187329,0.000107004570911622,0.000456994204250955,2.49711388438723e-06,6.17455291181379e-12,0.166678477593708
"ENSG00000259192",0.225934433378134,0.186263000911021,0.1200487362779,0.0247417835278021,0.0121548169645739,4.4235974732045e-10,0.0270732488961996,0.00474461634947701,0.0181816685114567,0.0156874078236616,0.00360016336155527,6.01889183368727e-05,3.1627905395266e-17,0.361509934637523
