"","Regions","DonorID","Sequencing Batch","Age Interval","`Intronic Rate`","`Mapping Rate`","Hemisphere","`PMI (hours)`","`Total N Reads`","Sex","Residuals"
"ENSG00000268598",0.0657633813010654,0.0580477687727416,0.00330506884707038,0.014986050680837,0.265129702081663,0.041273898274793,0.0128442976218759,0.00100500553481529,0.00459000430246676,4.65695604433505e-13,0.533054822582206
"ENSG00000201035",0.113237992770817,0.0657471236119501,0.0877972992314631,0.0519215047623181,0.18502339316147,0.0175806523689506,0,1.16873954242987e-06,0.000118933646120827,0.00102616665819169,0.477545765049177
"ENSG00000268357",0.23749837210091,0.208038129646362,0.0312369107028576,0.0712010388874603,0.180810143287411,0.111795829449005,0.00528079388707563,0.000651076625035647,0.000287074341716749,0,0.153200631072166
"ENSG00000160352",0.283240685727288,0.214014659083758,0.0362055871245293,0.0726557115765119,0.170863465572357,0.0990456474951432,0,0.00150923043944467,0.000184552332756044,0,0.122280460648212
"ENSG00000240522",0.0373588509678749,0.209895131388301,0.0484751206782439,0.0638799722615825,0.377619941048601,0.0818442214632189,0.00967897479103321,0.000277069569865261,0.00325171349310725,0,0.167719004338172
"ENSG00000268995",0.143700398340618,0.101819588999498,0.0693410008433419,0.0430445923047524,0.283400417924045,0.127733335608648,0.0176559557490571,0.00163173205262432,0.000105902735328429,2.30909299048856e-11,0.211567075418996
"ENSG00000196705",0.277973555993559,0.117811478834338,0.0768229067157446,0.0325149298460211,0.22825257135933,0.109876003420459,0.0135858379037335,0.00202034541727465,6.87373403797839e-06,0.00614371307124104,0.134991783704262
"ENSG00000268747",0.0446435628748516,0.243688272089381,1.78083587451741e-12,0.004997374985939,0.189250249574021,0.0860724304933103,0,0.0052855467654038,0.000671171847960633,0,0.425391391367353
"ENSG00000268521",0.0841416758058672,0.169458088926981,0.0269080023960888,0.0288344010171199,0.326209449210873,0.129600230045509,1.35302941573669e-12,0.00183320582627472,0.0008463410898457,0.0437674666489392,0.188401139031147
"ENSG00000268322",0.0104369644421619,0.0482278521166161,0.0130089449952502,0.00766252200421294,0.408584686390348,0.00268239401677763,2.843585639757e-14,0.00139950597499773,0.000179458712740795,0,0.507817671346866
"ENSG00000182141",0.232815935999486,0.150939246367772,0.10679754860301,0.0610802008142109,0.0999760256882905,0.144512501966309,4.21054583210367e-12,0.00409928851546845,0.000691297230659386,0.0347179519154201,0.164370002895164
"ENSG00000172687",0.369927570180581,0.054177003731707,0.00676992288979397,0.270928376976521,0.0821493945963973,0.085319500588535,0.00430955761675887,0.000551875720033149,8.42700500291766e-05,0.0197207236948041,0.10606180395484
"ENSG00000213976",0.222661527768095,0.174881895967104,0.0772159906493656,0.0156080415951613,0.056985435052429,0.0924828710938328,1.46493813803207e-12,0.000775322149162145,4.99582986759568e-06,0.197728046094193,0.161655873799324
"ENSG00000196268",0.0750903813636711,0.27196819960847,0.0953402942026996,0.00195268656951672,0.178676348181642,0.213141567849558,1.18447828538082e-11,0.000233219593686937,0.000346730651944037,0.00241501854214203,0.160835553424826
"ENSG00000268119",0.0381663211905049,0.153789585277913,0.0229871987095913,0.274065039273023,0.227047790355969,0.0439511822050256,0.0201414204714964,0.00198337769129936,0.000425266341913092,3.73822549134543e-10,0.217442818109441
"ENSG00000269237",0.166438499408733,0.139070586874879,0.0882482495970602,0.0322025099769378,0.158365765346024,0.218524635750119,3.33756537940814e-12,0.00397154481711391,0.00118625935386502,5.05407819557212e-12,0.191991948866877
"ENSG00000268658",0.11530990100997,0.069829360213651,0.0354002308224011,0.236537010252952,0.136963417993646,0.00703800405221958,0.0505589641223556,0.000701490147469212,0.00150404666872569,0,0.34615757471661
"ENSG00000197013",0.0261368507548417,0.211900587784705,0.074131161006547,0.053962810079329,0.0836254216818865,0.263196421712055,0,0.00430971346159565,2.12941663665413e-05,0.0522733302630676,0.230442409089606
"ENSG00000268081",0.0308798980704735,0.545910422068276,0.0280551684627343,0.0380243538066467,0.128522580767127,0.038255569292031,5.2302528833898e-12,0.0019149459363137,0.00217097131561344,5.12079347368754e-10,0.186266089763474
"ENSG00000268555",0.596356007012915,0.050898885958004,0.0177624642748473,0.00414448401748532,4.09848040676168e-05,0.00340282142626988,2.37529434715352e-13,0.000892959987891781,0.00334539352811721,0.0552109381237893,0.267945060866375
"ENSG00000268278",0.516665762222943,0.0700003726438033,0.0333071488224726,0.00843924633269024,0.0402961527564784,0.00828746772411184,0,0.00127796146481906,0.00238726106720125,0,0.31933862696548
"ENSG00000268117",0.0240468319362743,0.518763767690813,0.0448126335222222,9.46381984241746e-14,0.0844174037455527,0.0385615509001901,0.00498102786205999,9.44338924119592e-05,0.000482629511968359,0,0.283839720938413
"ENSG00000197020",0.103861244708031,0.0733551992833844,0.118869033665725,0.134595423627296,0.18638538738433,0.0535641242255805,0.0562318520586733,0.00507634078467916,3.37554437698918e-05,0.0013488062872238,0.266678832531308
"ENSG00000268438",0.167851074952278,0.0932164464182901,0.0179009121074481,0.171538642422214,0.28904504682678,0.021801183543122,0.00893441184063712,2.79558124183632e-06,0.00138017200275108,0.00113470705150466,0.227194607253733
"ENSG00000198521",0.13338241913516,0.0925755187802764,0.10920148843899,0.241305894083569,0.108837207018911,0.0762482155303162,0.0352118968608116,0.00357334110248734,3.77762130763682e-05,0.00636032222344658,0.193265920612957
"ENSG00000279377",0.0759676339452931,0.433290138027665,0.00316291342402694,0.00874096956580577,0.101242724076176,0.0219763502054127,0.00473479357552868,0.015625080087168,0.000419668595293202,0.00608593584697048,0.32875379265066
"ENSG00000160321",0.0541498266201949,0.507559427217465,0.0107719528589761,1.00812006410322e-09,0.0759404897694972,0.0144107788849023,0.0102076100274127,0.00664123406113812,0.000580733617303529,0.0205092011393159,0.299228744795674
"ENSG00000197134",0.103376102717008,0.180311089306654,0.100011611700162,0.111820336978457,0.0906854773666251,0.00902978616296959,0.0312312105514676,0.0111703731925094,0.00216076579497319,0.0059170521182654,0.354286194110909
"ENSG00000268140",0.0363586953618633,0.0828419794642603,0.123414089759523,0.155139630616013,0.127051818954388,0.0559464303437442,0.00992574529099522,0.00960869127426535,0.00440881085397744,5.15283962205415e-13,0.395304108080455
"ENSG00000236312",0.0558374716003007,0.125377765838756,0.218052315893533,0.0560222507793192,0.000129749115387173,0.00259556967570625,1.87749470569439e-12,0.000957128737501463,0.00854597450335252,0.279747709850889,0.252734064003377
"ENSG00000197360",0.0865221170265271,0.0847695469239949,0.0951983229678393,0.193818493101186,0.144090443389595,0.00859829670375481,0.00675602721990938,0.000752414746953167,6.3606478771496e-07,0.0100564040441166,0.369437297811336
"ENSG00000229676",0.173612626071512,0.0412020306475826,0.0247990220123444,0.240964680620081,0.112027499392222,0.0108509013651748,0.0446611380901164,0.00413455829000181,0.000933063953668141,0,0.346814479557298
"ENSG00000198153",0.0931413820025756,0.0910814074035259,0.0809667500595747,0.166059463330946,0.187872912476296,0.0262754995569098,0.0342974104732657,1.2533243749397e-06,0.00197635113255471,5.07203485441152e-12,0.318327570234904
"ENSG00000241282",0.0861865401146135,0.0889777416975997,0.288486572162678,0.0699170800101375,0.00570931255345705,0.000822625897647124,6.67645007470627e-12,0.000447213575294908,0.00352577239232859,0.193788507405475,0.262138634184092
"ENSG00000268981",0.0903445478812781,0.0262924934056481,0.0501000049722168,0.221136126071611,0.140226766817526,0.0133696970446176,0.0303944165355095,0.000735226674791357,0.00260332343133254,1.65834084915144e-10,0.424797396999635
"ENSG00000268789",0.0455159834374051,0.15415120495822,0.117598985244126,0.037467867469141,0.0851540646264638,0.0108649031688814,0.0207821225013647,2.59156424003924e-05,4.77923390671566e-05,0.00925893605693468,0.519132224555995
"ENSG00000213973",0.0153369795228636,0.284558433599718,0.0149015970515892,0.160537118696544,0.149585122960507,0.00636805767481715,0.00854159159601808,0.000198441204603045,0.000367527076990254,0,0.35960513061635
"ENSG00000267886",0.214763315288005,0.118984444939369,0.093031383281949,0.17267372474141,0.168974447988447,0.0519785295517977,0.00710619116122548,1.08504104999334e-05,0.000643340970590443,5.51914321350903e-13,0.171833771666155
"ENSG00000270479",0.0929141219737422,0.0814400742819999,0.0231186736305899,0.13056344740948,0.401895842187704,0.0130406143632892,0.0027413916580355,0.000196273563840095,0.000276692562482284,1.61810175297341e-13,0.253812868368675
"ENSG00000267920",0.137340932485723,0.0601910508065147,0.0194325642769817,0.147771605499712,0.347045145320278,0.0310030430116556,0.0218174820237951,7.51180844847415e-07,0.000193151001715341,0,0.235204274392779
"ENSG00000268105",0.14271841935593,0.0839555175823717,0.00224871968764851,0.176763546327352,0.325752561250375,0.0224310391564279,0.00633483099680097,0.000318764851855761,5.29087645927279e-05,1.23290115848549e-11,0.239423692014316
"ENSG00000183850",0.244125763104751,0.0877562258202588,0.0267697363286738,0.227877216932175,0.181823515435625,0.0607709864210572,0.0251722867421822,0.000354923098134098,0.000163970358097145,3.97433503549089e-09,0.14518537178471
"ENSG00000196081",0.156989722011896,0.104584619748296,0.0314752319162689,0.180346219751268,0.188255493025077,0.0540861712910952,0.0390109028023513,0.000802188195908648,0.0002528542213616,0,0.244196597036478
"ENSG00000269837",0.177470278511769,0.200382739473108,0.0449106344228326,0.187706192673715,0.0926438597574259,0.0912192602364697,0.0117511672528175,0.00183624535899814,7.30365442338134e-05,0.0132252512818125,0.178781334486818
"ENSG00000283201",0.0953099720160461,0.173784932631485,0.0357862795194856,0.226288028205173,0.134406037300304,0.072393742212217,0.0404007484875645,0.000124814152162658,0.000107057206288266,0.000622301837610039,0.220776086431663
"ENSG00000269107",0.0613599768100365,0.264024322426282,0.0627979948310206,0.181312210988733,0.100129254644077,0.0985988583983325,0.0205568946816183,5.39792755776937e-05,0.000148916970518848,0.0113106729802314,0.199706917993572
"ENSG00000284428",0.0680748529783582,0.18506737745909,0.0259096671884091,0.202088485017747,0.284467647890594,0.0588554902401246,0.0217780674324693,8.3257594195027e-05,1.95322331578979e-06,0.00444246711836408,0.149230733857333
"ENSG00000267934",0.296663253271617,0.196640300376311,0.0170148931391964,0.0775410505965639,0.168306898777369,0.0641068994141268,0.004432392423779,1.15639390767688e-08,8.3178208836458e-05,1.00485392245567e-10,0.175211122127777
"ENSG00000167232",0.306989105620335,0.152768139499495,0.117719381037107,0,0.10937190947056,0.131079141471665,6.14485135308005e-12,7.9673958951481e-07,8.16845903525473e-05,0.00749901579729671,0.174490825767455
"ENSG00000269416",0.482183999036677,0.0285889211661861,0.0263213180569862,0.135032390531964,0.0493128398383517,0.0260188543541837,3.30021186622173e-13,0.00156587734385445,0.000107260906876327,0,0.25086853876459
"ENSG00000240231",0.0597350144005382,0.0442186561464865,0.30137257240378,0.00316300215793508,0.00343772524162684,0.097271724456406,0.00482620834965212,8.27261798184842e-05,0.00111221366235416,0.152714717500968,0.332065439500435
"ENSG00000197372",0.343227864798793,0.0917287884680253,0.097092277043689,0.0120406655766633,0.113383993584253,0.157145985238095,0.000199749413005946,0.00975863049763386,4.83698231558014e-06,0.00578575281261984,0.169631455584906
"ENSG00000196172",0.453178515531905,0.0755258613988411,0.106693412679714,0.00196895993856583,0.0878745741851027,0.0956431546907651,0.0126364148261561,0.00685406986028352,8.38228853883071e-06,0.0254475396909767,0.134169114909151
"ENSG00000225178",0.220802827383506,0.230478408850555,0.0961682832778334,0.0697436262500497,0.0179856357872302,0.00368846969415781,2.92015867231989e-13,0.000716365854912432,0.00467703407064277,0.155395242205523,0.200344106625298
"ENSG00000233836",0.0815990243370443,0.0837611110343827,0.0458531930149173,0.409182037973082,0.0625750430172049,0.0412492704864854,0.0145901683761687,0.00433488071964379,0.000994632545400842,1.5820108769611e-13,0.255860638495512
"ENSG00000277493",0.0197193085141512,0.0334776382303492,0.098142875906414,0.146045015841448,0.190072355387959,0.0222044525122416,0.0365685121749329,0.000470654329341836,0.000695428397868879,0,0.452603758705293
"ENSG00000267924",0.1276129247153,0.685547075451277,0.0255346127409185,0.0190895498142636,0.000870405563069487,0.0366066016726819,0.00237980622600125,0.00118572771600408,4.61974552242325e-05,0.0130066472368551,0.0881204514084044
"ENSG00000269397",0.141974092352144,0.0395238220539087,0.0705934506629887,0.20450126620925,0.071249764788915,0.00466217893473196,0.0779713965748064,0.00156319332893048,0.00271511912801106,4.55667620190034e-08,0.385245670399552
"ENSG00000269421",0.150454505159138,0.044755912459119,0.0881399994804607,0.0201347371600826,0.239818180385926,0.0127782921418431,0.0295296574591994,0.0048231897090848,0.000881135260521499,0,0.408684390784625
"ENSG00000213967",0.146162000290963,0.0657438449654905,0.0516799732759167,0.136642576278313,0.177438095923402,0.0240676398782325,0.0494611491119048,0.000431733113846309,0.000391244031900894,1.60933758092857e-11,0.347981743113938
"ENSG00000269289",0.0597597250583711,0.102103363318172,0.0302794212939052,0.190940018715838,0.209506429495504,0.0447840337643577,0.0395468408860022,0.00155683696070373,0.000375476365154701,0,0.321147854141992
"ENSG00000268362",0.0783441660682585,0.227628381358593,0.0622294815865201,0.101650384769187,0.320246304835591,0.0788915639691972,1.77925570502717e-12,0.00148799588904384,0.00126795731955555,0.00716430432862762,0.121089459873647
"ENSG00000279425",0.0791036804203107,0.0975772330062779,0.025547913239162,0.0858295440284817,0.47270381431811,0.0539965276522039,0.000226794131630257,0.000693201560414891,0.000392968733717344,0.00178100982591923,0.182147313083772
"ENSG00000268058",0.117025352092576,0.0498628244418802,0.0478755426406068,0.0303280717719989,0.451793457769023,0.00740199419541519,0.0337894840136334,0.00063973730916998,0.00355933522281728,0.00338685945248935,0.25433734109039
"ENSG00000213096",0.211251863511522,0.0782336629945624,0.117182973660853,0.134949827622959,0.0939799742172491,0.104386735959323,0.0137624557575137,0.00114262371979277,0.000105437266902876,0.101972754467194,0.143031690822127
"ENSG00000276030",0.185083459315593,0.101497799968842,0.0686906911279039,0.0216943633309202,0.119762136719322,0.00140469636191745,9.23819062124093e-05,0.00093607458303915,0.00457647319315139,0.168958355833032,0.327303567660066
"ENSG00000268442",0.265951375346188,0.0743241157073501,0.0230263765444862,0.0173060274600636,0.343117121647091,0.0356853183073177,3.02406627717857e-12,0.00112190598388263,3.34913853570545e-05,0.0184961664806193,0.22093810113462
"ENSG00000261770",0.00917041966223396,0.718755305736981,0.0194498902892594,0.0129007807837936,0.10405648693964,0.0264706908633751,8.97360218355128e-13,0.057580710624127,6.58303816664761e-05,8.83080621034992e-12,0.0515498847091953
"ENSG00000261824",0.40766036734205,0.135719495389431,0.00162279270871665,0.00577669773023399,0.00581770154619125,0.0850623925159125,0.00581211896221121,0.00221303719914225,2.4015171601778e-07,0.15559606492271,0.194719091531685
"ENSG00000281468",0.0238023268556653,0.314766006007672,0.120871181001537,0.161227198081634,0.0261270899286522,0.029814180347168,4.93410464512321e-11,0.0255093463119708,0.00117889586044713,5.79308540745863e-10,0.296703774976604
"ENSG00000267264",0.444109335312607,0.162795083680082,0.0110484605606904,0.0691319407448673,0.0168189152703277,0.051255122151347,3.2899829684877e-13,0.00124097442189453,0.00154232580579681,0.0254636562520892,0.216594185799969
"ENSG00000267323",0.0540756817510345,0.192684051867891,0.319387488637262,0.108584726626578,0.0156517290865768,0.0196805082896728,0.0130859920631486,0.000688802414257666,0.00133266561347188,0.00230761120698045,0.272520742443126
"ENSG00000267575",0.148853752639113,0.172826045682012,0.139858593981209,0.0138866279653765,0.105896184376211,0.178605923288471,0,0.0149739867150512,0.00199343214244918,0,0.223105453210106
"ENSG00000272635",0.0852018069354198,0.179457315230836,0.376448251443962,4.21622665071949e-12,0.0095518828819611,0.123149059765466,0,0.00259387098754085,0.00424534457157998,4.03311297959918e-13,0.219352468178614
"ENSG00000267799",0.159261978567458,0.221370789876663,0.0601042362790614,0.0547615574542103,0.0111510043685716,0.0195367641896705,0.0445479219336129,0.00641410603443542,0.00277729248491356,2.74724517322414e-14,0.420074348811376
"ENSG00000169021",0.0382859873242375,0.2435902050214,0.0337884246858335,0.029588459858466,0.166250834549216,9.24425451163235e-05,3.36705649721242e-10,0.000508454689082161,0.000454406681893402,0.200724278623192,0.286716505684858
"ENSG00000267498",0.0642027314339207,0.301870900576953,0.0580630931189572,0.0594113493787537,0.0247406191582194,0.0142569126465462,0.0024677266699485,0.00215723979934594,0.000204421157469588,0,0.472625006059885
"ENSG00000279387",0.0901635386637845,0.0707969830322537,0.074116731009147,0.159757797444836,0.2012991454604,0.0152396264718791,0.0188178254710865,0.000692885061397138,3.22586698724548e-05,0,0.369083208715344
"ENSG00000264515",0.0531162460373213,0.0969507738299591,0.0467957966107043,0.481741514386892,0.0107625165576018,0.00554278126065319,0.0444689026196391,9.74561332089014e-05,0.00123907739492355,0.00392114153739152,0.255363793631706
"ENSG00000266248",0.100272184565919,0.0402267584757843,0.0532831077383036,0.400769606023936,0.00817418785623626,0.0142217736979159,0.0474673336493742,0.00030937481814465,0.00532110190107005,0.000249547232857218,0.32970502404046
"ENSG00000187135",0.443019206526396,0.0401334114171945,0.0451778951389283,0.153490648839002,0.000611284764019576,0.00144492957026806,0.011945737172518,0.00113560494479143,0.000110714141079448,0.0415341667827526,0.261396400703051
"ENSG00000105171",0.103767466663731,0.347507279041161,0.123170170150688,0.0116660081622116,0.00183141497126748,0.0353738949173332,0,7.79225689727221e-06,0.000711650248879801,0.010508790435384,0.365455533152447
"ENSG00000131943",0.62807453805696,0.116802985896776,0.00310926801194617,0.024505610661641,0.000265944785240235,0.0590667954786588,0.000503744318244871,0.000260319205560398,7.05477681640446e-05,0,0.167340245816808
"ENSG00000105173",0.199713512236533,0.099394697468999,0.0250446167730757,0.356568982903108,1.24034607807467e-05,0.000442480960455044,0.00203162058738199,0.000278321910488406,0.000639146288700603,0.0645383331397663,0.251335884270711
"ENSG00000242100",0.000990815342974751,0.0312315003938522,0.0953489334207692,0,0.461040201095046,0.0438240702894201,0.000367505568932899,0.0150804319713423,0.00384204457464793,2.58038599721877e-07,0.348274239304415
"ENSG00000105176",0.138038647151259,0.0862841127808453,0.1690344160288,0.199162342947966,0.008467509816809,0.0850848457475722,0.0327941011769305,0.00582371802807942,0.000301062337297135,0.0477256211374965,0.227283622846945
"ENSG00000267006",0.0832758129466091,0.0782711067036867,0.0890910109345154,2.74210263536352e-12,0.372817669660202,0.0189076704406107,0,2.17471980107142e-07,0.00146592637683911,2.20310846616067e-13,0.356170585462594
"ENSG00000267692",0.213875785967104,0.123514615205951,0.049088273451931,0.0358443074408853,0.00587709078737007,0.133994554060404,0.0115873706274961,0.00205506168632949,0.00151022730813823,0,0.422652713464391
"ENSG00000266910",0.436315971546684,0.142838644345409,0.0165157728095934,0.0357435245886889,0.00557130041830716,0.0200819061445532,2.50473296183147e-12,0.000719485983944917,0.00342688868980257,0.0977756897403684,0.241010815730144
"ENSG00000267223",0.200636370518545,0.0856718003605605,0.10842084653072,0.096526594038162,0.118473025988675,0.012252398445603,8.8940593602783e-16,0.000417789914744495,0.0110083473914478,0,0.366592826811542
"ENSG00000280061",0.0873645983129582,0.0368150267571887,0.0274546072682039,0.187697875191646,0.0858827554060068,0.00886641478253159,0.0178576412180303,9.30696589868343e-05,0.00038921957547017,0.0893412372330867,0.458237554595891
"ENSG00000198597",0.215026912527637,0.0578121866822156,0.0215491871959485,0.25957202998942,0.0286768166859647,0.0175125105424066,0.0106221629954067,7.85569167757408e-07,0.000910081503891806,0.0376102889748871,0.350707037333054
"ENSG00000121297",0.394330750990654,0.0535424738050735,0.029202394190162,0.0257326722852521,3.47970130012774e-05,0.0143694076918309,3.23992665679833e-13,0.00164269527568746,0.000221533050084483,0.000213557833742315,0.480709717864188
"ENSG00000278875",0.216147534391852,0.0598784862990591,0.0171386380981173,0.0212459407812864,0.0975930513297019,0.0171145601258317,0,0.00388907843086453,6.9546959336654e-05,0.143843819390387,0.423079344193564
"ENSG00000267662",0.276513783401646,0.0490591157093664,0.0119280003391424,0.00680412178611981,0.129949995522111,0.0244900636768322,0.016486023533407,0.00318495545704461,4.96080228755332e-05,0,0.481534332551455
"ENSG00000267636",0.314487972806781,0.0641199803175426,0.0374722602761327,0.0527485273015364,0.0420284037676189,7.64365807561834e-05,0.0346730845997063,1.04837723873828e-05,0.000493248052661963,2.06364729109005e-13,0.45388960252467
"ENSG00000168813",0.202900993424428,0.0938868534657834,0.118768828660634,0.0855503809894238,0.167850497057785,0.113967664850174,0.0274485200496559,0.00651895035810019,0.00013715736221088,0.00679988805324625,0.176170265728559
"ENSG00000267213",0.0709070703831124,0.213566172595652,0.0548809198255469,4.31007347637414e-13,0.0011604631636217,0.0090819364199945,0.0158835759241337,0.0172750168243045,4.12294877317692e-06,5.27896233324203e-11,0.617240721861641
"ENSG00000178904",0.179985312617104,0.0215937891758667,0.0695314937936781,0.139570911078559,0.116456661779668,0.0749459223904849,0.0149425649581732,0.000577761315549853,0.000104389416840013,0.0545852848852601,0.327705908588816
"ENSG00000105185",0.262017092554551,0.198374850381694,0.082733425223071,0.00351483908705133,0.0159311309396581,0.0136664681042976,0,0.00128234889249352,0.000480466200911376,0.217016892628562,0.20498248598771
"ENSG00000201388",0.00351335756956215,0.00443832390255043,0.0134291944248811,1.37350774590662e-10,0.350668720868452,0.177322807227803,1.09690572252506e-09,0.00368895074201679,0.0012498954629112,7.47097515881195e-12,0.445688748560096
"ENSG00000242325",0.0131854290203489,0.0330870777396252,0.0535406922038169,0.0554869558775573,0.0873214662735844,0.00122264159561018,1.86316730840127e-11,0.00276810680994202,6.78461991096507e-05,7.61119636122537e-09,0.753319776650577
"ENSG00000105186",0.132963664665178,0.185405627193133,0.0398429349417486,0.111585611293781,0.148540220206816,0.136838058871674,3.79992893566436e-80,0.00256955666605186,5.64164957087282e-06,0.000809561846653793,0.241439122665394
"ENSG00000267475",0.0414540067236595,0.165142051799558,0.0140604749706819,0.0534761337091245,0.0131333541317982,0.00752263938357289,0.0884141207083382,0.000629531533829785,1.18517555806346e-05,2.72070331495564e-06,0.616153114580541
"ENSG00000213965",0.387045565994882,5.82806171698817e-08,0.142002829958142,0.00422589255531032,0.0087464036770864,0.00673961730279273,0.0151413830777943,0.0016023423163031,0.00223461547370485,5.14232580775737e-10,0.432261290849135
"ENSG00000173809",0.0109882683314921,0.185953749891628,0.0597444629497123,0.139796916562663,0.0511041118901601,0.00873142900694729,0.126824638283777,0.000421768544843199,0.00647843408681624,0.000342106477264779,0.409614113974696
"ENSG00000021488",0.0383640116430551,0.322292490106256,0.020538908784852,0.0136844297928721,0.208332092838419,0.0151706837339459,2.18134933169389e-13,0.00208695671737423,0.000606879719462511,0.00691591184997898,0.372007634813565
"ENSG00000121289",0.159434012144874,0.137115209083362,0.250366353574352,0.0248139686551602,0.0955265415485546,0.112139587438545,3.97414209653907e-13,0.00173390205494478,0.000163636049551666,0.0138702219821333,0.204836567468125
"ENSG00000131944",0.262106590258481,0.11694645966269,0.233411967115757,0.0243747504497577,0.0707778585249906,0.00968641192967537,0.00132696635162865,0.0004314766532913,0.000605121735357833,4.33807203743383e-11,0.28033239727499
"ENSG00000131941",0.588978562052217,0.0245740054332011,0.0370218895061311,0.0705960736699198,0.000638189132504724,0.00672785090845869,0.00048070559594155,0.000889155646826667,0.00391395005531085,8.37598078327271e-11,0.266179617915729
"ENSG00000076650",0.377094045783677,0.0993009635855148,0.0836312270822361,0.00257571069536659,0.128676573174901,0.132573638600893,0.000621071385621476,3.81136698665875e-11,0.000137095242396561,0.00269092351485176,0.172698750896428
"ENSG00000166359",0.103472242102128,0.0842229808411189,0.132716380654977,0.0942192651384354,0.243934465222422,0.134502999053227,0.0149836198504558,0.000830472375566017,0.000795237375221822,2.26152661741678e-12,0.190322337384187
"ENSG00000267054",0.0161431574834398,0.057821763631936,0.0166464566846884,0.129360246277786,0.10632869333175,0.0518980811972227,0.0536597137206916,0.00778257689231883,0.00330636765130362,0.00557852308373624,0.551474420045127
"ENSG00000273420",0.127918571701803,0.03804545599985,0.603529806924781,0.0972424254503023,0.00563279284810268,0.00331499570989831,0.013226304816531,0.000263255624690985,0.000103390292437467,2.48808804088943e-10,0.110723000382795
"ENSG00000130881",0.302044843535263,0.0285352741612518,0.450919765142531,0.0945946965005832,0.00221119540801496,0.00188028120187763,0.0154211757148028,0.000126034605102157,9.13174065023377e-06,0.000466109241201304,0.103791492748721
"ENSG00000267714",0.186081154452006,0.318299951778247,0.0701858270760275,0.146741165013398,0.0028711689182198,0.0161626073467381,0,0.000263306449538117,0.00101094873404031,0,0.258383870231785
"ENSG00000130876",0.380270425612563,0.267876600401548,0.0273001767691723,0.0196035486924406,0.020935366575251,3.6079512750903e-05,0.0463594658924352,5.58155124744968e-05,0.000221826548202755,5.94836992852754e-12,0.237340694477213
"ENSG00000267580",0.0783493514828674,0.166467345883125,0.042991680361038,0.140694767281523,0.046923464968747,0.018639345903283,0.0388755443832329,0.0279839122403198,2.14075374605009e-06,0,0.439072446742117
"ENSG00000267727",0.0416651020475233,0.0243473633356225,0.0332610705558994,0.121573931970838,0.0531469890681136,0.00194935502482342,0.0091415976954446,0.00932574467761166,0.000956665822666164,0.186808767329361,0.517823412472097
"ENSG00000245848",0.0623972482574429,0.167718265989712,0.045262266317137,0.148927449569796,0.04098018696558,0.0119008220527628,0.03836164871309,0.0200578720769983,6.21894215694947e-05,0.0488465692691598,0.415485481366751
"ENSG00000267296",0.0459165204647598,0.1880458632251,0.045921688738901,0.0316945304552913,0.00222325099185264,0.00512108777309379,1.3598666162541e-09,0.00466304981036435,0.00565416438316074,1.56600798223551e-10,0.67075984264101
"ENSG00000153879",0.670854739027828,0.0334370659446913,0.0102614791835395,0.07230751817267,0.00827511811315485,0.0610648316123169,0.000155491681509141,0.00117217840691607,0.000664565525413514,0.00755876779728913,0.134248244534672
"ENSG00000124299",0.05408756380451,0.110897534424411,0.53067658439051,0.0525711883688311,0.0452662018492641,0.000635258946686655,0,0.00264302182747153,0.000259272552997435,7.59721569148651e-12,0.202963373827721
"ENSG00000124302",0.388959742703891,0.066354387580796,0.147277429196666,0.0314702104005378,0.00574873146407517,0.0049003514300886,0.0059857700047471,0.00111729381989492,7.78245074083983e-05,1.73969368649647e-13,0.348108258891721
"ENSG00000153885",0.37768555459349,0.0715529781119522,0.170385969186912,0.0103974393754256,0.0174254199244819,0.0584257903421255,3.54235647375633e-11,1.74886064589469e-06,5.96287919985702e-08,7.59888621741932e-09,0.294125032341864
"ENSG00000257103",0.0562605589375693,0.260737396039947,0.103031686972119,0.193410922610619,0.0360918657032589,0.115692442483273,0.0435243166192637,0.000251627023223513,0.000143940384761495,0.00558844021895888,0.185266803007006
"ENSG00000257074",0.0116683155518956,0.0399819756143265,0.195215058104244,0.0509859987410527,0.0482014290781118,0.0349540307568063,0,2.93941495268983e-05,0.00564743945385317,0.0998458703111941,0.513470488238989
"ENSG00000166398",0.0667450488437191,0.200068331127872,0.115290980473097,0.0233743691135696,0.163834566578022,0.213598234823894,0.0015109383247719,0.0162210069709494,0.00918214070308876,2.82521975172932e-11,0.190174383012764
"ENSG00000267219",0.0504695084538254,0,0.146521852880096,0.0358303701505007,0.138363464661617,0.0418456421541468,1.12607779630636e-12,0.00136571518630934,0.00179843407661427,0.0545834872306945,0.529221525205069
"ENSG00000105220",0.0627712370363123,0.10678213554629,0.364717384249204,0.0612875079154592,0.0022234311585803,0.0596396621504512,0.0200145415273599,0.0159547321518868,0.00570299217689416,1.67423857083049e-13,0.300906376087395
"ENSG00000266953",0.0562064364234001,0.10184491424182,0.340142582524519,0.0405342200744718,0.0108957824034392,0.0938076372661751,0.0256270491826407,0.00909642313841342,0.00566613171040822,0,0.316178823034712
"ENSG00000126249",0.402411434296037,0.0715838228754494,0.0570223928527613,0.00567325877912022,0.0397334393275857,0.00732519990378679,0.0331118966733577,0.000166115557825104,4.38196255509194e-05,0.0430779162306771,0.339850703877849
