"","`rRNA ratio`","Regions","DonorID","`Exonic Rate`","Type of Batch","Hardy Scale","`Mapping Rate`","RIN","`PMI (hours)`","`Total N Reads`","Age Interval","Sex","Residuals"
"ENSG00000106305",0.597376505590117,0.0353061575540924,0.161852617188439,0.00652678946517266,0.000164504137262189,0,0.00534241957722897,0.00608505056145196,0.000309918390473765,0.000576024191849849,4.12203025167949e-06,9.17450778080402e-07,0.186454973862882
"ENSG00000207217",0.0889691857224269,0.43069659251364,0.0982003813031246,0.0201406012715919,0.0106569538490824,0.00758203860384162,0.00132911838447638,0.00208050121688387,0.000224129409836114,4.56053135532253e-05,0.00454683701817074,5.11862760287803e-13,0.33552805539286
"ENSG00000086232",0.712472495379981,0.0673783538044835,0.0756513667540941,0.00596576640981478,0.0165976500059395,0,0.00604173966064046,0.00469978923670883,6.78698094283359e-05,0.000389330159479068,1.54814197876103e-07,3.15713665979075e-07,0.110735168251567
"ENSG00000106346",0.43235059598129,0.321635384822603,0.0615913759131556,0.0812190498439432,0.000737655381089177,0.00464367060481635,0.00823225815715197,0.010802731167525,0.000958865997092014,3.55438890522023e-05,7.50430911668633e-07,1.99504921473601e-06,0.077790122762155
"ENSG00000008256",0.225427265677692,0.431610743231717,0.0861177846625467,0.0455943419686765,0.024012207972592,0.0242976837209505,0.00253124018618762,0.0231599578513903,0.000659087417087681,0.000253699232971695,0.000351082157136241,4.67467756866342e-10,0.135984905453584
"ENSG00000178397",0.523072092373056,0.188402245768517,0.11068455349829,0.019780189489522,0.00855555845032471,0.0033312162350962,0.00525100464916,0.00294981522511519,1.55049165240133e-05,0.000163881948916087,1.07747742559451e-05,5.50108934459617e-07,0.137782612562288
"ENSG00000136238",0.371456231503914,0.226093485197316,0.0948073347672709,0.0152430903112835,0.0902763537979799,0.00048532231230394,0.000615524581396109,0.000168873945679813,0.000628207952974894,2.80487135019378e-05,8.66441858410139e-06,3.08425631588311e-06,0.200185778241479
"ENSG00000164535",0.644471285153582,0.0815873758270725,0.0900530139459658,0.0040711703941998,2.39738786297417e-11,0.0101629120782502,0.00798205645350686,0.0105449155196059,3.25515464522975e-05,0.000159636477985813,0.00310854889669002,1.67106098394764e-06,0.147824862621731
"ENSG00000136240",0.614274166800835,0.0281266602057817,0.143204496424222,0.000284756744171415,0.036923823801864,0.0170532050039191,0.00454862973428529,0.000456913131939345,0.00498823185740317,0.000634679950089347,2.39745831025073e-08,6.56415837066709e-07,0.14950375595507
"ENSG00000231359",0.127649872472412,0.409001790844147,0.0141181556293769,0.0516556931835512,0.0452410105836969,0,0.00144122283402949,0.0154514023740863,0.00234763179228096,0.000119448241518974,1.09286644142419e-05,1.3453185774258e-06,0.332961498061908
"ENSG00000215045",0.0580640711088768,0.273647204756276,0.0170609363011393,0.190191414851336,0.0759972260923896,0.000341832217093276,0.00431303416764531,0.0185044948772935,0.000665449752568342,0.00190463631822206,0.0261370563874935,0.000539068925454374,0.332633574244211
"ENSG00000136247",0.400445719857702,0.377698422559617,0.0735757766133235,0.00902379476098417,0,0.000465749404119489,0.00310463123714077,0.000630958150669939,0.000372820490081781,0.000464858790006732,0.000617463547771671,1.24006244613503e-08,0.133599792187958
"ENSG00000146576",0.692416927549741,0.0513365079297687,0.0921682085937051,0.0263196119771944,0.000239528208308911,5.24119209900074e-08,0.00906387464004665,0.000868532412494596,7.29258007079465e-05,5.37382403590715e-05,2.6750440411179e-08,6.18828318011274e-07,0.127459446656994
"ENSG00000236609",0.158613266275118,0.517836644305396,0.0896555694250724,0.00638176519907329,0,9.52012361822185e-08,0.00225292716761658,0.0026368974952823,0.000623256720760018,0.000388783049403013,0.00144834156419714,0.00189203925409385,0.218270414342751
"ENSG00000205903",0.55652992021552,0.0990641847994562,0.121744380516646,0.0545091943476792,0.0134864788769737,0,0.0100738637548097,0.000345963329103554,7.25783180584776e-05,6.70240838240924e-05,4.53495040602814e-06,6.44515121552684e-07,0.144101232292402
"ENSG00000228010",0.376090178813865,0.142089510414622,0.0697951953917715,0.097232946053019,1.34149089885465e-12,0.00234604563527822,0.00486401296957679,0.0219936073354662,0.000584834264111074,0.00125686855833453,0.0352505868320543,3.19261564254963e-15,0.248496213730557
"ENSG00000198580",0.334725597586518,0.169313094226968,0.0736683698209823,0.0210634264442475,0.00534987996743865,0.0109298141857004,0.00248200347299006,0.03211269620078,6.23404070440793e-05,0.00375253839343024,0.0290515398884905,3.03114025327766e-08,0.317488669094008
"ENSG00000164631",0.493360429606649,0.286133126694268,0.0716203380675554,0.0165078617830223,0.00700414904544889,0.00856391649613168,0.00704509335625667,0.00960992847581402,0.00133872565068185,0.000199847006146119,6.31574650266715e-06,5.85484006509803e-07,0.0986096825875165
"ENSG00000187953",0.536990903190753,0.171304691713281,0.121750719150174,0.0533081060176539,0.00465435502784898,0.00152995421394574,0.00933771895654354,0.00583005294397607,1.42407117149399e-05,6.39059715341289e-05,2.28715560302639e-06,7.21565674042475e-07,0.0952123433812978
"ENSG00000146574",0.488783023287423,0.0227398225166713,0.310244588859,0.000236667693219445,0.0207068032821036,0.00162078767246858,0.00782755661781905,0.00131962964600583,0.000414922124646513,7.18647059374775e-05,9.8654654285235e-07,1.17011518936502e-06,0.146032176932974
"ENSG00000106392",0.271974671982943,0.511380348432964,0.0520305193374153,0.00876075487211409,0.0105884092920097,0.00134460998530413,0.00204783010840504,0.000595836156150489,0.00238885455125698,9.77904719667107e-05,3.70829432543115e-06,1.01908688773512e-06,0.138785647428257
"ENSG00000215018",0.391103399087841,0.0252955205024197,0.116397982469141,0.16930653677211,8.84205925702697e-10,0.000569615954682577,0.013108882264559,0.00141565983425966,0.00146721412544033,9.73903633191994e-05,2.85436691929939e-06,1.19312549006763e-06,0.281233750249613
"ENSG00000272732",0.301780599025937,0.183926513988661,0.122312928166153,0.129839673636005,5.35503830350611e-12,1.54524046556545e-07,0.00755636660331293,0.00701301367841484,0.00535125917184752,3.48663970499978e-05,1.29662358652427e-06,1.8291666084898e-16,0.242183328179631
"ENSG00000272894",0.43294840081501,0.0800998917394693,0.0977545739572449,0.168894852032154,0.000983380947416844,0,0.00769983295642999,0.00459502547848166,0.00233285275154234,1.2501353603672e-07,0.00200177891264876,1.17345910463646e-07,0.202689168050156
"ENSG00000164654",0.548735428868163,0.205236831486243,0.105639795392377,0.00560831421717116,0,0.0106857756723084,0.00604556104709755,0.0142901031392299,1.57686468282257e-06,0.000662209554267648,2.48505808594722e-06,3.96849349700451e-07,0.103091521851024
"ENSG00000272745",0.0385989458223162,0.677765196957869,0.0458272443571486,0.0252024096094134,0.0131690478004074,0.0119421178838639,0.00264824003523493,0.00294919882047853,7.24057636718673e-06,0.000178669268844115,5.85986553132726e-08,6.38452271276542e-08,0.181711566424174
"ENSG00000106399",0.612200057665623,0.0148060324512878,0.102811734199359,0.0254529685683106,0.01899046182266,0.00185118893531873,0.00493640784450903,0.010642879210097,0.000236868852429969,0.00140894666923772,0.00116042430327048,5.60960090399e-09,0.205502023868295
"ENSG00000219545",0.579977208266759,0.0174818483045389,0.0732378568472873,0.0261576302337759,0.0996369956885644,0.00125836041340751,0.00447186588927172,0.00418717396870221,0.00118748213238809,0.000441180847554852,0.000340675438189131,0,0.19162172196956
"ENSG00000106415",0.287871806818533,0.487627507892123,0.0338879529286971,0.00540229777673635,0.0224473017443798,0.00265339205705165,0.00446083570549058,0.0280576274932173,7.76349101109995e-05,0.000114049576749409,0.000622628156620317,5.78106652773184e-10,0.126776964362184
"ENSG00000233264",0.00745367846472658,0.417223887603346,0.0858438755859788,0.230917806071788,4.14325696136985e-10,0.000165678449974594,0.00249285016181108,0.00415168369490595,2.6224136397921e-05,0.000270513892458282,3.67274720441218e-11,2.62074766447291e-09,0.251453798866813
"ENSG00000003147",0.279844858642114,0.516689819708901,0.0325912500430875,0.00173934979076542,0,0.00175869347197905,0.00241789304898024,0.0161520789355458,0.000417013350154632,0.000337843632773153,0.00220455858989889,0,0.1458466407858
"ENSG00000227719",0.22128595748093,0.460836819476013,0.0396263076925009,0.0869166023974597,0.00905496460562117,0,0.00365687541846433,0.0089778246609128,1.53227382722836e-07,0.000463423486100751,5.06395368683931e-06,2.29440486792051e-09,0.169176005306523
"ENSG00000244239",0.0953742993120694,0.371805143625657,0.113659921236088,0.0203559201852905,0.000253581808561067,0,0.00337682283513348,0.0179310694868139,0.00193083246869004,0.000847323773929486,5.68249125234542e-05,4.06159217849284e-06,0.374404198763065
"ENSG00000122584",0.181627012150315,0.305959256270612,0.0846420143064682,0.0260705499474019,0.0624718026733016,0.0510323142169091,0.0004523472335192,0.00259482474913146,4.30411006394579e-05,8.3085416254675e-05,0.0277304914625938,0.00125345792459867,0.256039802548254
"ENSG00000189043",0.277338337485201,0.194188669014571,0.161118292208687,0.0642121163068149,0.00763955399282371,0,0.000875350106511493,0.00467097374748938,0.000931942496483591,0.000528792901108189,0.00529305139188881,2.31675470666379e-05,0.283179752801355
"ENSG00000106443",0.442507146180087,0.0803111627112138,0.154377942940813,0.00240120184339602,0.0754147748238535,0.01166630105045,0.00293743159606159,0.00261021064952409,0.00043899995566528,4.1234485516984e-05,0.0051066164194417,3.9042837002678e-10,0.222186976953549
"ENSG00000005108",0.298165196868736,0.307779683058323,0.0670166005166258,0.000363316454823371,0.00125008981420672,0.0206009661427518,0.000279482670358422,0.0192570520496874,0.000103486881817807,0.000114157756693554,2.03590842111776e-05,1.27716107247137e-06,0.285048331540693
"ENSG00000106460",0.568746959376257,0.0757572755610181,0.0801353909002553,0.000219437297062806,0.0345557492863152,0.0153180992984342,0.00635261678869027,0.0135409143985247,0.00160819120767074,2.82692968804402e-05,1.10666304283668e-06,1.43185980226109e-06,0.203734558066046
"ENSG00000006747",0.101679451985851,0.569350980763352,0.0950017313648349,0.0166447089844387,0.00392891884804511,0.0274063401842496,0.000374112640012231,0.00526130757223236,0.000259960588347404,4.04404281259646e-05,0.00629166849886564,0.000913919962124592,0.172846458179521
"ENSG00000122644",0.283531778662158,0.369252327594943,0.0711991796355602,0.00766140265998527,1.65083539333578e-09,0.00309049384245841,0.000914990395898114,0.011598220459055,0.0018588804565104,0.000506345847282424,5.71583685040457e-06,1.32260282495974e-06,0.250379340355639
"ENSG00000006468",0.0427339058871532,0.834674723587256,0.0175113334260423,0.000138055188593753,0.0183433355558351,0.0053855304587794,1.96730782411493e-05,0.0113299373694071,0.000238777717719297,1.08736617148088e-06,7.86927215981675e-05,2.49033952575049e-07,0.0695446986092505
"ENSG00000136267",0.202782155455972,0.421102783479021,0.0249039570241668,0.00941443728031582,6.11981266009075e-11,0.00474258196452751,0.000934376349950813,0.0784921665431055,0.00030603969214955,0.00085523550681572,0.00179571618512549,1.13575457039183e-09,0.254670549321898
"ENSG00000214960",0.519297231131108,0.0588114746780114,0.0903854305316096,0.0100193879052619,0.0634235277467309,0.0188684372051155,0.00384398886096267,0.0156086796871813,2.70256860748342e-06,8.94003535845717e-05,0.000298205177593221,0.00205485323339099,0.217296680920842
"ENSG00000171243",0.106794429901664,0.434625130116412,0.0144206155384751,0.0160073913398025,0.020315869975563,0.0025537736628741,3.13838109723992e-05,0.000171280395413167,0.000278149595859827,2.74553945110269e-05,1.30987878730553e-05,1.15344117950745e-05,0.404749887068784
"ENSG00000272361",0.132461355070377,0.494096585680517,0.114345972188818,0.00347132938016524,0.00305615930842104,0,0.00207359017957989,0.0186223564621717,0.000182721919350517,0.000463583100851473,1.14996459647406e-08,1.1685795076833e-06,0.231225166630594
"ENSG00000106524",0.589954777982617,0.160396263597238,0.0874377789878009,0.00593511099240307,0,0.00266673931435194,0.0079643003038169,0.0209202181093541,0.000159967475916709,0.000911906027229986,1.73796249153036e-07,3.72806552910753e-07,0.123652390606469
"ENSG00000136261",0.476625863682032,0.204879563908139,0.0840127034186986,0.00842487163296678,4.38080563258022e-10,0.00171934057417384,0.00283678351097615,0.0322753486467854,0.000742078946915598,0.00071689367438413,1.13645850506372e-05,3.85619741867053e-06,0.187751330784378
"ENSG00000106537",0.232768747372642,0.494118808426055,0.0795336528781978,0.0226646595356135,0.0154260746414101,0.000763101954077051,0.00105434396930569,0.0108153914313053,2.49073643990704e-05,1.4855735711625e-06,8.08419800688897e-06,7.59650097680461e-07,0.142819983005319
"ENSG00000106546",0.252932793100114,0.426855672544653,0.104965760365364,0.00769797213364968,0.000408786749051034,0.00897810454226815,0.00359791145188101,0.00870446779441979,0.00381216737193901,2.42388257635286e-05,6.87731131240664e-06,1.36338107605072e-06,0.182013884428508
"ENSG00000071189",0.656265813795217,0.0380095084999649,0.081807745371588,0.0104462518984834,0.00558414518839869,0.00955219390104176,0.0100211782096518,0.0170680207704055,0.00082797827319994,9.22747179350971e-05,9.13333843993039e-11,0.000693224820051585,0.169631664462729
"ENSG00000279048",0.27400344298761,0.0872874928632288,0.125467173994489,0.209639895830488,0.00452609435715968,0.00448330981489448,0.00669145485588706,0.00346541649702412,0.00203294127899322,0.00103791513890001,9.24423740342311e-06,2.17940255357811e-06,0.281353438741369
"ENSG00000048052",0.334147911368883,0.150051737499348,0.0802008676320666,0.00905183220755547,0.0783599063622748,0.0336234963049453,0.00173964096901234,0.000615479518835308,0.000515435724239119,0.000107633310308497,8.43896488199626e-06,1.56356791260626e-06,0.311576056569737
"ENSG00000122691",0.0524915965434528,0.357510392465097,0.0920243772410514,0.000656140517104218,0.0193756084668384,0.00160519517580624,2.09593352379205e-05,0.000960914356135517,0.000874587725183117,9.5507457983855e-05,2.3761748673199e-10,0.0123925640903177,0.461992156388174
"ENSG00000105849",0.57811410525687,0.0124302683284877,0.14449580760511,1.49286829487549e-06,0.0709072004043221,2.21671260184767e-08,0.0046418741109035,0.016613341408931,0.00423865734727715,0.00102473573308343,2.53015267328411e-11,0.00127794585857611,0.166254548885717
"ENSG00000173452",0.176369544930563,0.510043343920754,0.0255094951181854,0.0199500430172767,0,0.00428427251804715,0.000200123079669926,0.0115504369000215,1.35166447864571e-05,0.000283901369952125,0.00292381306401106,2.42739942657343e-08,0.248871485162739
"ENSG00000213860",0.0206861096277075,0.155671574141957,0.0877292817153478,0.00311911851667019,0.021469366150077,0.0058887820273132,0.000728655918099879,0.0040128875639295,0.000289986876098535,1.2702203391173e-05,0.00125821129115413,3.5240382117086e-09,0.699133320444216
"ENSG00000271133",0.0667328097349128,0.410216677921648,0.180833077429964,0.00356800601987541,0,0.00217689279774316,0.00212186006949348,0.000546763367540862,1.43216258306459e-06,0.000254440523100464,7.6838175536644e-06,1.60851851920332e-06,0.333538747637066
"ENSG00000105855",0.11871184702934,0.60849644180701,0.0704132077025784,0.00244013058432817,0.00115268930445018,0.0256451000900699,0.00123923232259684,0.00549422508605261,0.00118059786092821,9.18671138506085e-05,4.91132377639595e-06,2.1842230664883e-06,0.165127565551952
"ENSG00000164651",0.0280008461615313,0.464067968914214,0.0100483513433728,0.0155648552740336,0.00227586480025491,0.0118824928555781,0.000471591757184944,0.00102388100070777,0.000259423415018167,3.9860111304126e-07,1.27099541867136e-05,2.29058716890338e-06,0.466389325335635
"ENSG00000105866",0.314553643115239,0.402654378362262,0.0502693132066932,0.0169666411420459,0.0542436408209832,0.00456630429369282,0.00298431793598565,0.0251401994215693,0.00191193429321168,0.000111764804878674,1.92149303489668e-12,0.00141314523600816,0.125184717365509
"ENSG00000164649",0.183870409078327,0.180055758558102,0.0797838888820631,0.139657297591426,1.31623116435459e-10,0.00134081973109249,0.00107150209502171,0.0428679387414035,0.00410280364803489,0.000759184808872545,0.00147224131217036,2.78917603494542e-10,0.365018155142946
"ENSG00000136237",0.183330635231163,0.620968553784536,0.0263954869556339,4.15728769415877e-07,0,0.000287940104308551,0.000710671563973571,0.00161831812165877,0.0010770838099415,3.8198303755503e-05,1.82320836478304e-10,1.1767575214465e-13,0.165572696213822
"ENSG00000105889",0.0949125179159219,0.622156456174759,0.0558418522135845,0.00023621682298337,0,4.61668459563174e-12,0.00198542722161041,0.000570862221352988,0.000325311890777555,6.98865549245802e-05,2.3238209920721e-13,1.88199706033747e-11,0.223901468960416
"ENSG00000233476",0.126951905917189,0.156983206750882,0.1428362856298,0.00166319583065373,0.00484140412708711,0.0027410683131121,0.101298529710246,0.00185008125769921,0.000285829145714032,0.00219413724103276,3.30606769312365e-11,0.0061455916754768,0.452208764368047
"ENSG00000136244",0.000525994723994962,0.0792212378740456,0.582563116910433,0.00351114876698885,0.00413589963942784,0.184644031109636,0.00174712567313866,1.76244874453834e-06,9.02247893601815e-06,1.097426516053e-07,7.59032770706175e-07,1.17198171634173e-06,0.143638619617515
"ENSG00000196683",0.287476845771296,0.0398170480444726,0.218699255748338,0.0272057525999982,0.0339760556313998,0.000390107091886829,0.000315621107755993,0.000578705097476433,0.00053996579024156,0.00148016551547493,2.59469119164057e-08,2.87192760450596e-08,0.389520422935472
"ENSG00000122591",0.11691447609334,0.544536158313887,0.0834679373713778,0.000350724150058658,0.0041499272905584,0.00105283820795834,0.000458471283353631,7.54885686239938e-05,0.00292934960281814,0.000382197840078175,2.69986593501896e-08,8.59104469769601e-07,0.245681545174817
"ENSG00000230658",0.121879229206889,0.197960049382504,0.444866360068724,0.00135549259065233,2.69185523192328e-10,0,0.000115527864354282,0.00194094034881876,0.00274154041537283,7.40505646857098e-06,1.79693366610064e-06,2.34584825240246e-06,0.229129312015113
"ENSG00000122550",0.560096420223104,0.124061229552729,0.0781058775972795,0.00943953597086991,0.0616103940246409,0.00803605113789969,0.00633030030475639,0.0104360352705283,0.00130327342287306,0.000341820094909358,3.73449193107212e-06,2.93091771285156e-06,0.140232396990766
"ENSG00000230042",0.182818584468871,0.111029848108638,0.158990327960374,0.0984217159872407,0.024018241071328,0,0.000131540270438237,0.000223930108022219,4.14261749961915e-06,0.000136001688493402,1.2105145848135e-07,1.30694978417847e-06,0.424224239717853
"ENSG00000136243",0.508162238627982,0.220966210803034,0.110626324482074,0.00116466406870924,0.0128281004488351,0.00327267610159847,0.00415199982202202,0.00492253599952374,2.59272271216759e-05,6.09983313365524e-06,2.73353807065718e-06,1.56162166166431e-06,0.133868927426234
"ENSG00000226816",0.256337764877899,0.170322695128269,0.0981620660377609,0.00293561156232852,0.0074883272470139,0.00218062639409386,0.000676942310278064,0.0429441698658908,0.000946596867026691,0.00124141592829153,1.54568337761449e-12,3.01750494538258e-08,0.416763753604552
"ENSG00000136235",0.0330811342016292,0.501327130449037,0.160628304687798,0.00212260989731353,0.0129966348360023,0.00769466927755136,9.57447418824303e-08,0.00304478601946434,0.000461515460297287,0.000107170068246127,0.0178344842276817,1.75957278873335e-08,0.26070144753451
"ENSG00000156928",0.583043429713526,0.0262770958380488,0.168911420186695,0.0251869110746303,0.0207188016923439,0.00818352218681881,0.00554010048372127,0.00107443877831057,0.000232885384283598,0.000657849607764347,0.0024701195080129,7.10749094894085e-06,0.157696318054895
"ENSG00000232818",0.318386939766209,0.0870632836108491,0.112560318748439,0.0120385938158543,0.0316889333157999,0,0.00726581079174089,0.00353231552697578,1.25074502260564e-05,0.000534973074801356,6.11101446696894e-08,2.87864347595564e-06,0.426913384145485
"ENSG00000164548",0.567315975830895,0.0515215535226174,0.144579184565171,0.0306513755332481,0.0408270291118794,0.00351358118331717,0.00718723285963051,3.59596356344256e-05,0.00818484247300068,0.000112292698857211,0.00320696879871743,0.00559368064674017,0.137270323140292
"ENSG00000169193",0.58327429699562,0.0759077706194277,0.0998543217682717,0.00279961544772457,0.01997242957814,0.0151961462855735,0.0100215075867278,0.0196312105211718,0.000703061422847862,5.84321863078404e-05,7.71637165580771e-06,1.6019688086092e-06,0.172571889247722
"ENSG00000188732",0.34140921545656,0.258931315979114,0.0846636725466178,0.000394179356338436,0.0705470993038139,0.00542029795024981,0.00854654175235083,4.24436489230349e-06,0.00400021228803823,1.17389240578927e-06,9.91961981289496e-06,1.10691427881153e-06,0.226071020575527
"ENSG00000196335",0.108636440979892,0.385355019366236,0.0928048903124978,0.115529079902077,0.00765419184480736,0.00011626737311391,0.000810156595703615,0.0124634665233541,0.000106043975654693,0.000257841360204134,6.38251028820312e-06,2.25656382086004e-06,0.27625796269235
"ENSG00000122585",0.058935323533056,0.602848173736241,0.00760956375090278,4.07060747465506e-06,0.00477750028928559,0.000263388625167501,0.000924908996151135,0.0308807485218238,7.80673936460734e-05,0.000396662807818692,7.34223761322392e-12,0.000229651076046502,0.293051940655044
"ENSG00000105926",0.355645439972213,0.299867554493433,0.0462058728511497,0.00632138444087766,0.00844595243320367,0.00203219999926533,0.00285568263583466,0.0322525295367557,2.33576094196937e-05,0.000329320923984011,7.05350417925677e-06,1.95106723582357e-06,0.246011700532448
"ENSG00000105928",0.260925373425146,0.527356628841788,0.0381919608232356,0.00021137289695912,0.00130636907639778,0.00043507401247903,0.00285613396089527,5.20439920385491e-05,6.43896981223515e-05,8.64053488820149e-06,1.03414966252437e-05,0.00109080364778077,0.167490867593644
"ENSG00000070882",0.146549879112275,0.664672182860689,0.0452756599979713,0.000157770527095971,0.00082077702234596,0,0.000357719288765802,0.000131140359912402,0.00130679562862877,8.76290614773523e-07,0,1.05901607583749e-09,0.140727197852686
"ENSG00000172115",0.462869863255153,0.0855054851843058,0.157769243474347,0.0518884764928706,0.0310606422690462,0.0149210908897147,0.00272301869423517,0.00937653629973885,6.16546972437911e-06,0.000398259148186763,4.70543007841256e-06,1.45433975588537e-06,0.183475059052843
"ENSG00000153790",0.272343673679672,0.40873314583327,0.0538947438427676,0.0235154077189191,0.0285021978687028,0.0105313683613141,0.000376489176054718,0.0139025892548735,0.000258576306002035,0.000623990959970592,1.9234947720269e-07,5.97144497171932e-07,0.187317027504479
"ENSG00000050344",0.247470225095963,0.458234431947873,0.0466400428441778,0.105488161942598,0.000158534262084236,0,0.00465296485215192,0.000432759485386179,0.000785026087224194,0.000104862945775009,1.53030865916319e-06,2.54393991393774e-10,0.136031459973713
"ENSG00000273237",0.26923573641996,0.423357555044079,0.0537952462732763,0.0520150551107291,0.0126682937180976,0.00835290384134973,0.00342115615506447,0.00343248237273802,0.000868938640066279,2.00913273535027e-05,2.74944130335632e-09,2.52870855580701e-08,0.172832513060759
"ENSG00000122566",0.604208863975621,0.0969786720330116,0.129813765714719,0.0135446301897095,0.010823747853799,0.0084584878307555,0.00450856025954413,0.001363701620206,0.00474133175876664,0.000472073370647404,2.55570766602918e-06,5.03755908482585e-07,0.125083105929645
"ENSG00000122565",0.539348347077795,0.0756523377315949,0.114532875608342,0.0145103246335548,0.0690260329307569,0.00476786786635813,0.00403889348204821,0.000770160738589439,0.00114592278026714,0.000155302148517545,1.48753052661044e-09,9.01257441461032e-07,0.176051032257204
"ENSG00000086300",0.322114446772952,0.10058417118932,0.0871264646555209,0.05620878092841,0.0962416403723148,0.00289928614211753,0.00195327654240168,0.000132370802412515,0.000333697415484064,0.000125058404412249,0.00319905770148284,0.000537831952225655,0.328543917120946
"ENSG00000225792",0.0108621605213496,0.604428896226862,0.0322800270541598,0.0024891757874157,0.0240430601689968,0.0185228368072757,1.52952768935294e-05,0.00301672575177748,0.000205511213424271,0.000133938171768857,1.21337309639674e-10,0.000939271930075425,0.303063100968663
"ENSG00000214870",0.356450279978882,0.208501401083442,0.10027620123504,0.00158101211318322,0.0430864252771861,0.00818434285355581,0.00699359954425308,0.00490935193734042,0.000188952332147079,0.000113027964643189,1.08858503307574e-05,2.964801047356e-06,0.269701555028949
"ENSG00000122548",0.0491797952953493,0.535587728462374,0.0565745938931017,0.149704374046968,0.0027444965494266,0,0.00468387017203362,0.00962870020824016,0.000368521085132975,4.1126664930809e-06,8.05884055179217e-15,9.25257269891834e-07,0.191522882363603
"ENSG00000280255",0.309870509327243,0.169392555817433,0.221894497991636,0.000382378581109975,0.0253734030201206,0,0.00565999946186003,0.00753533373326035,3.87403175464098e-07,5.4266525731083e-05,1.78109121630507e-06,5.25901742587151e-07,0.259834361145471
"ENSG00000005020",0.192999885120722,0.545937069874966,0.0443039651578893,0.0146660809139926,0.0499142258673791,0.0032564641156973,0.00063410525950619,0.000369123298201828,0.000566267343317615,7.69557436745408e-07,3.33251141230627e-06,6.6543432236598e-07,0.147348045545156
"ENSG00000233830",0.262921176575076,0.0210648829869678,0.113019895271284,0.00396740803263673,0.00853515069348482,1.14194575559434e-09,0.0428581479130082,0.0206375050805362,2.71464110144115e-07,0.00767633049328968,0.0465648429058631,2.55084677348952e-09,0.472754384890951
"ENSG00000106049",0.483008045944754,0.0353398221236266,0.105949535900092,0.00386222431267447,0.0166149349299377,0.0128073099946298,0.00460548872133774,0.0127923452748607,0.000753801568670728,0.000790229663595146,4.46372049230483e-10,0.00103388077384447,0.322442380345605
"ENSG00000106052",0.653342577785121,0.0196909709450064,0.101814723303362,0.0191473318213385,0.0446113245716421,0.00741187791197437,0.00512714380035708,0.0138767800806622,0.00116017172064332,0.000669044985755481,1.1802408085721e-06,8.13114495293719e-07,0.133146059718834
"ENSG00000153814",0.424046178674764,0.270039629557331,0.0811279071655705,0.017632510452293,0.0618655331967966,0.00648227128371352,0.00357948447916194,0.00316075012329095,0.000646428198606965,8.52476820535734e-06,0.00163171036667514,6.76819471186007e-08,0.129779004051643
"ENSG00000234336",0.201488205881798,0.552974407666569,0.0823357765400199,0.00184639033612204,0.00655338911311168,0.00190856929667077,0.00323226307578218,0.0102042092055253,3.84938031637474e-05,3.34906073803574e-05,1.6195013831355e-05,7.455975513737e-07,0.139367863862474
"ENSG00000146592",0.207945705293762,0.182759878490746,0.0727277488022999,0.0901658521380922,0.0036669801495563,7.32246776179915e-12,0.00134567547161147,6.94381050397735e-06,0.00760019621750451,0.000320035687143694,0.00238818248619338,4.32492017779225e-07,0.431072368953246
"ENSG00000255690",0.0593439130551663,0.320132157559426,0.153778384653471,4.14286871891773e-05,0.0401862692399512,0.0124030240862781,0.00191089291909391,0.00268514736933049,1.29691890953814e-05,2.43084007294511e-05,1.46746551595421e-05,3.31843389297877e-06,0.409463511751217
"ENSG00000228421",0.124749798228973,0.299178407359166,0.147046664795058,0.00402966574017359,0,0.00297548202677729,0.00360206208279503,0.00652465018096125,0.00152783743562198,0.000255495602510794,1.71809854755899e-05,2.71402609539756e-06,0.410090041536391
"ENSG00000272568",0.12289672100498,0.421539501026095,0.128656821709768,0.0489095506869041,0.00066479135179708,0.004626683079578,0.00539546554552605,0.00814892590250133,0.00180356888633892,0.000161612104741564,6.78883246616204e-10,1.24027707614774e-06,0.25719511774581
"ENSG00000106066",0.204767508800217,0.475128830839549,0.0685491201977449,0.0223740895858516,0.0177901491552372,0.015620516468611,0.00186675905128465,0.00643568531221889,2.24047599466467e-08,8.98332034900196e-05,2.59596297248533e-11,0,0.187377484955076
"ENSG00000106069",0.173111367493061,0.67634093366901,0.025626809388969,0.000927749187637703,0.0285175950647847,0.0013807238639197,0.00165417333287985,0.00061211528674113,0.000399713382678634,3.7083642781637e-05,1.09415876950936e-06,1.04879919129577e-06,0.0913895927295755
"ENSG00000235669",0.000152304398475224,0.707140302692426,0.00596558038446636,0.119161080800356,0,0,0.000642121245761957,0.000657640022550645,0.000353241431935184,8.95017272932415e-05,1.37229976665753e-14,4.69682682615428e-13,0.165838227296252
"ENSG00000237065",0.000141864127694716,0.56557513759724,0.00495756626154943,0.21613971061487,0.00831761826622929,0.000628782524869347,0.000344951381533782,0.000103616701988675,9.1644774183224e-05,0.000142692647976877,0.00581816607564556,1.42128886456973e-13,0.197738249026077
"ENSG00000223813",0.215924081108327,0.0594889169881037,0.224129452191263,0.18136675078975,0,1.15989103599272e-07,0.0140448281674195,0.0231726030791936,0.00196955098382361,0.00113630568781701,2.75239273523872e-09,7.61591737533846e-07,0.27876663067107
